Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Garage Wall Irradiance (W),"Garage Wall Irradiance - 315 deg, poa_global (W/m^2)","Garage Wall Irradiance - 315 deg, poa_direct (W/m^2)","Garage Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Garage Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Garage Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Garage Wall Irradiance - 45 deg, poa_global (W/m^2)","Garage Wall Irradiance - 45 deg, poa_direct (W/m^2)","Garage Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Garage Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Garage Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Garage Wall Irradiance - 135 deg, poa_global (W/m^2)","Garage Wall Irradiance - 135 deg, poa_direct (W/m^2)","Garage Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Garage Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Garage Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 225 deg, poa_global (W/m^2)","Rim Joist Irradiance - 225 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 225 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_global (W/m^2)","Rim Joist Irradiance - 45 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 45 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_global (W/m^2)","Rim Joist Irradiance - 135 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 135 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_global (W/m^2)","Window Irradiance - 45 deg, poa_direct (W/m^2)","Window Irradiance - 45 deg, poa_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 45 deg, poa_global (W/m^2)","Door Irradiance - 45 deg, poa_direct (W/m^2)","Door Irradiance - 45 deg, poa_diffuse (W/m^2)","Door Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 45 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Indoor Lighting (kW),Garage Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 08:08:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.06954301312656,88.37699377403014,1.9304569868734318,1.6230062259698599,125.89495346163017,-3.755833706272824,1413.981805,19.809409606930217,397.9747996017588,1.3234454632321275,0.0,1.3234454632321275,1.0234454632321275,0.3,1.3234454632321275,0.0,1.3234454632321275,1.0234454632321275,0.3,1.966188806371787,0.6327262099999273,1.3334625963718596,1.0334625963718596,0.3,5.33396426393411,3.948015001611993,1.3859492623221172,1.0859492623221172,0.3,106.25045218940232,1.3234454632321275,0.0,1.3234454632321275,1.0234454632321275,0.3,1.966188806371787,0.6327262099999273,1.3334625963718596,1.0334625963718596,0.3,5.33396426393411,3.948015001611993,1.3859492623221172,1.0859492623221172,0.3,269.96951476477943,2.109566368181981,0.11329205720517471,1.9962743109768064,1.9962743109768064,0.0,22.172918964389435,1.3234454632321275,0.0,1.3234454632321275,1.0234454632321275,0.3,1.3234454632321275,0.0,1.3234454632321275,1.0234454632321275,0.3,1.966188806371787,0.6327262099999273,1.3334625963718596,1.0334625963718596,0.3,5.33396426393411,3.948015001611993,1.3859492623221172,1.0859492623221172,0.3,61.2253453078978,1.130222425600237,0.0,1.130222425600237,1.0234454632321275,0.3,1.130222425600237,0.0,1.130222425600237,1.0234454632321275,0.3,1.2221269779142936,0.08334992061272548,1.138777057301568,1.0334625963718596,0.3,5.144367120283569,3.9607664502604805,1.183600670023088,1.0859492623221172,0.3,3.6532983465182074,1.966188806371787,0.6327262099999273,1.3334625963718596,1.0334625963718596,0.3,2.109566368181981,2.0,0.11897100752196052,0.01347933448333532,0.07172095876950645,0.002074233396890284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.031024064418439294,0.0035216399396929823,15.000000000000057,23.888888888888914
2025-01-01 08:09:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.93839581981958,88.23545621924559,2.061604180180419,1.7645437807544093,126.07651866575219,-3.756159880096675,1413.981805,19.11015715766603,397.6414288491393,1.3236362515937756,0.0,1.3236362515937756,1.0236362515937756,0.3,1.3236362515937756,0.0,1.3236362515937756,1.0236362515937756,0.3,1.953850038421293,0.6201668437007299,1.333683194720563,1.033683194720563,0.3,5.3373348099179685,3.9497116986482905,1.3876231112696777,1.0876231112696777,0.3,106.06382487750186,1.3236362515937756,0.0,1.3236362515937756,1.0236362515937756,0.3,1.953850038421293,0.6201668437007299,1.333683194720563,1.033683194720563,0.3,5.3373348099179685,3.9497116986482905,1.3876231112696777,1.0876231112696777,0.3,271.2428697333005,2.119516479840662,0.12316892276506809,1.9963475570755935,1.9963475570755935,0.0,22.140720558977495,1.3236362515937756,0.0,1.3236362515937756,1.0236362515937756,0.3,1.3236362515937756,0.0,1.3236362515937756,1.0236362515937756,0.3,1.953850038421293,0.6201668437007299,1.333683194720563,1.033683194720563,0.3,5.3373348099179685,3.9497116986482905,1.3876231112696777,1.0876231112696777,0.3,61.22552399271875,1.1303853588610844,0.0,1.1303853588610844,1.0236362515937756,0.3,1.1303853588610844,0.0,1.1303853588610844,1.0236362515937756,0.3,1.217980761951823,0.07901531366046223,1.1389654482913607,1.033683194720563,0.3,5.148404429681457,3.9633742926571522,1.1850301370243048,1.0876231112696777,0.3,3.630372165469098,1.953850038421293,0.6201668437007299,1.333683194720563,1.033683194720563,0.3,2.119516479840662,2.0,0.11897100752196052,0.01347933448333532,0.07172095876950645,0.002074233396890284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.031024064418439294,0.0035216399396929823,15.000000000000057,23.888888888888914
2025-01-01 08:10:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.80698424800754,88.09424511703847,2.1930157519924665,1.905754882961537,126.25835208856495,-3.756486051119282,1413.981805,18.4511274203405,397.3254887510367,1.323793013772718,0.0,1.323793013772718,1.023793013772718,0.3,1.323793013772718,0.0,1.323793013772718,1.023793013772718,0.3,1.941533241069374,0.6075809880212164,1.3339522530481576,1.0339522530481575,0.3,5.341210630898218,3.95134792465889,1.3898627062393283,1.0898627062393282,0.3,105.88148891750905,1.323793013772718,0.0,1.323793013772718,1.023793013772718,0.3,1.941533241069374,0.6075809880212164,1.3339522530481576,1.0339522530481575,0.3,5.341210630898218,3.95134792465889,1.3898627062393283,1.0898627062393282,0.3,272.5099093229406,2.129417242553773,0.13302225862255468,1.9963949839312185,1.9963949839312185,0.0,22.10931579005178,1.323793013772718,0.0,1.323793013772718,1.023793013772718,0.3,1.323793013772718,0.0,1.323793013772718,1.023793013772718,0.3,1.941533241069374,0.6075809880212164,1.3339522530481576,1.0339522530481575,0.3,5.341210630898218,3.95134792465889,1.3898627062393283,1.0898627062393282,0.3,61.22916663314011,1.1305192337619012,0.0,1.1305192337619012,1.023793013772718,0.3,1.1305192337619012,0.0,1.1305192337619012,1.023793013772718,0.3,1.2140051086593104,0.07480988455618398,1.1391952241031265,1.0339522530481575,0.3,5.152835029841276,3.96589227871289,1.1869427511283863,1.0898627062393282,0.3,3.6074868071279536,1.941533241069374,0.6075809880212164,1.3339522530481576,1.0339522530481575,0.3,2.129417242553773,2.0,0.11897100752196052,0.01347933448333532,0.07172095876950645,0.002074233396890284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.031024064418439294,0.0035216399396929823,15.000000000000057,23.888888888888914
2025-01-01 08:11:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.6753513621201,87.9533623739471,2.3246486378799,2.0466376260529,126.4404553784176,-3.756812219362473,1413.981805,17.829569391725606,397.02526218148864,1.3239181484458962,0.0,1.3239181484458962,1.0239181484458961,0.3,1.3239181484458962,0.0,1.3239181484458962,1.0239181484458961,0.3,1.9292287933198744,0.5949688824587003,1.3342599108611741,1.034259910861174,0.3,5.345551604065947,3.952923648396992,1.3926279556689554,1.0926279556689553,0.3,105.70295763917653,1.3239181484458962,0.0,1.3239181484458962,1.0239181484458961,0.3,1.9292287933198744,0.5949688824587003,1.3342599108611741,1.034259910861174,0.3,5.345551604065947,3.952923648396992,1.3926279556689554,1.0926279556689553,0.3,273.7714657781149,2.1392751595549475,0.14285187730534668,1.9964232822496009,1.9964232822496009,0.0,22.0786151883065,1.3239181484458962,0.0,1.3239181484458962,1.0239181484458961,0.3,1.3239181484458962,0.0,1.3239181484458962,1.0239181484458961,0.3,1.9292287933198744,0.5949688824587003,1.3342599108611741,1.034259910861174,0.3,5.345551604065947,3.952923648396992,1.3926279556689554,1.0926279556689553,0.3,61.236006898583824,1.1306260987727954,0.0,1.1306260987727954,1.0239181484458961,0.3,1.1306260987727954,0.0,1.1306260987727954,1.0239181484458961,0.3,1.2101914407542258,0.07073347687878312,1.1394579638754427,1.034259910861174,0.3,5.157624310049817,3.9683200359085293,1.1893042741412878,1.0926279556689553,0.3,3.58462439509896,1.9292287933198744,0.5949688824587003,1.3342599108611741,1.034259910861174,0.3,2.1392751595549475,2.0,0.11897100752196052,0.01347933448333532,0.07172095876950645,0.002074233396890284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.031024064418439294,0.0035216399396929823,15.000000000000057,23.888888888888914
2025-01-01 08:12:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.54353738406566,87.81280990221651,2.4564626159343455,2.1871900977834855,126.622830173242,-3.7571383847971447,1413.981805,17.242915854627807,396.73914912995684,1.3240138944345714,0.0,1.3240138944345714,1.0240138944345714,0.3,1.3240138944345714,0.0,1.3240138944345714,1.0240138944345714,0.3,1.9169278660405396,0.582330766985589,1.3345970990549505,1.0345970990549505,0.3,5.350320198149347,3.954438839770354,1.3958813583789929,1.0958813583789928,0.3,105.52777875875097,1.3240138944345714,0.0,1.3240138944345714,1.0240138944345714,0.3,1.9169278660405396,0.582330766985589,1.3345970990549505,1.0345970990549505,0.3,5.350320198149347,3.954438839770354,1.3958813583789929,1.0958813583789928,0.3,275.02829559334936,2.1490961421612877,0.15265759181145674,1.9964385503498312,1.9964385503498312,0.0,22.04853557893522,1.3240138944345714,0.0,1.3240138944345714,1.0240138944345714,0.3,1.3240138944345714,0.0,1.3240138944345714,1.0240138944345714,0.3,1.9169278660405396,0.582330766985589,1.3345970990549505,1.0345970990549505,0.3,5.350320198149347,3.954438839770354,1.3958813583789929,1.0958813583789928,0.3,61.24579582083262,1.130707865847124,0.0,1.130707865847124,1.0240138944345714,0.3,1.130707865847124,0.0,1.130707865847124,1.0240138944345714,0.3,1.2065317774616804,0.06678585486875284,1.1397459225929276,1.0345970990549505,0.3,5.162739883165013,3.970657203109354,1.1920826800556599,1.0958813583789928,0.3,3.5617685243175776,1.9169278660405396,0.582330766985589,1.3345970990549505,1.0345970990549505,0.3,2.1490961421612877,2.0,0.11897100752196052,0.01347933448333532,0.07172095876950645,0.002074233396890284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.031024064418439294,0.0035216399396929823,15.000000000000057,23.888888888888914
2025-01-01 08:13:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.41157978833007,87.67258962008977,2.5884202116699275,2.3274103799102366,126.80547810005976,-3.7574645474596764,1413.981805,16.688776629137763,396.46566178892306,1.3240823365758152,0.0,1.3240823365758152,1.0240823365758152,0.3,1.3240823365758152,0.0,1.3240823365758152,1.0240823365758152,0.3,1.9046223698593576,0.569666882071478,1.3349554877878798,1.0349554877878797,0.3,5.355481385604399,3.9558934698382293,1.3995879157661695,1.0995879157661694,0.3,105.35553277116779,1.3240823365758152,0.0,1.3240823365758152,1.0240823365758152,0.3,1.9046223698593576,0.569666882071478,1.3349554877878798,1.0349554877878797,0.3,5.355481385604399,3.9558934698382293,1.3995879157661695,1.0995879157661694,0.3,276.28108499195974,2.158885552584261,0.1624392155922205,1.9964463369920407,1.9964463369920407,0.0,22.018999790534494,1.3240823365758152,0.0,1.3240823365758152,1.0240823365758152,0.3,1.3240823365758152,0.0,1.3240823365758152,1.0240823365758152,0.3,1.9046223698593576,0.569666882071478,1.3349554877878798,1.0349554877878797,0.3,5.355481385604399,3.9558934698382293,1.3995879157661695,1.0995879157661694,0.3,61.2583010289098,1.1307663154357461,0.0,1.1307663154357461,1.0240823365758152,0.3,1.1307663154357461,0.0,1.1307663154357461,1.0240823365758152,0.3,1.203018688328748,0.06296670175789852,1.1400519865708494,1.0349554877878797,0.3,5.168151510893173,3.9729034308288647,1.1952480800643086,1.0995879157661694,0.3,3.5389041642387737,1.9046223698593576,0.569666882071478,1.3349554877878798,1.0349554877878797,0.3,2.158885552584261,2.0,0.11897100752196052,0.01347933448333532,0.07172095876950645,0.002074233396890284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.031024064418439294,0.0035216399396929823,15.000000000000057,23.888888888888914
2025-01-01 08:14:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.27951334223953,87.53270335833959,2.7204866577604756,2.4672966416604174,126.98840089733841,-3.757790707561071,1413.981805,16.1649301441582,396.2034187694275,1.324125412778606,0.0,1.324125412778606,1.024125412778606,0.3,1.324125412778606,0.0,1.324125412778606,1.024125412778606,0.3,1.8923048947098384,0.5569774601809883,1.3353274345288502,1.0353274345288501,0.3,5.361002537992664,3.9572875117243114,1.4037150262683527,1.1037150262683526,0.3,105.18583106446621,1.324125412778606,0.0,1.324125412778606,1.024125412778606,0.3,1.8923048947098384,0.5569774601809883,1.3353274345288502,1.0353274345288501,0.3,5.361002537992664,3.9572875117243114,1.4037150262683527,1.1037150262683526,0.3,277.53045613309735,2.1686482524321216,0.17219656907483807,1.9964516833572836,1.9964516833572836,0.0,21.98993631371777,1.324125412778606,0.0,1.324125412778606,1.024125412778606,0.3,1.324125412778606,0.0,1.324125412778606,1.024125412778606,0.3,1.8923048947098384,0.5569774601809883,1.3353274345288502,1.0353274345288501,0.3,5.361002537992664,3.9572875117243114,1.4037150262683527,1.1037150262683526,0.3,61.273305889351604,1.1308031025129295,0.0,1.1308031025129295,1.024125412778606,0.3,1.1308031025129295,0.0,1.1308031025129295,1.024125412778606,0.3,1.1996452447483046,0.05927561566066668,1.140369629087638,1.0353274345288501,0.3,5.1738310153338345,3.975058382900661,1.1987726324331731,1.1037150262683526,0.3,3.5160175465084778,1.8923048947098384,0.5569774601809883,1.3353274345288502,1.0353274345288501,0.3,2.1686482524321216,2.0,0.11897100752196052,0.01347933448333532,0.07172095876950645,0.002074233396890284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.031024064418439294,0.0035216399396929823,15.000000000000057,23.888888888888914
2025-01-01 08:15:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.14737060745583,87.39315323423446,2.852629392544173,2.6068467657655368,127.17159992537557,-3.7581168646429433,1413.981805,15.669315883855488,395.95113976922016,1.3241449216975911,0.0,1.3241449216975911,1.024144921697591,0.3,1.3241449216975911,0.0,1.3241449216975911,1.024144921697591,0.3,1.8799686916191847,0.5442627597306258,1.335705931888559,1.0357059318885589,0.3,5.366853289147248,3.958620936928669,1.4082323522185791,1.108232352218579,0.3,105.01831451143721,1.3241449216975911,0.0,1.3241449216975911,1.024144921697591,0.3,1.8799686916191847,0.5442627597306258,1.335705931888559,1.0357059318885589,0.3,5.366853289147248,3.958620936928669,1.4082323522185791,1.108232352218579,0.3,278.77696894896354,2.1783886170660702,0.1819294535813064,1.9964591634847637,1.9964591634847637,0.0,21.961279039742575,1.3241449216975911,0.0,1.3241449216975911,1.024144921697591,0.3,1.3241449216975911,0.0,1.3241449216975911,1.024144921697591,0.3,1.8799686916191847,0.5442627597306258,1.335705931888559,1.0357059318885589,0.3,5.366853289147248,3.958620936928669,1.4082323522185791,1.108232352218579,0.3,61.29060853180997,1.1308197631297427,0.0,1.1308197631297427,1.024144921697591,0.3,1.1308197631297427,0.0,1.1308197631297427,1.024144921697591,0.3,1.1964049835111337,0.05571211767830442,1.1406928658328293,1.0357059318885589,0.3,5.179752159821264,3.9771217310265983,1.2026304287946665,1.108232352218579,0.3,3.4930961311248954,1.8799686916191847,0.5442627597306258,1.335705931888559,1.0357059318885589,0.3,2.1783886170660702,2.0,0.1200146128511005,0.014767036699000636,0.07368976940239486,0.0021311731371970763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363627161348994,51.666666666666686,0.031024064418439294,0.0035216399396929823,15.000000000000057,23.888888888888914
2025-01-01 08:16:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.01518156762316,87.25394109026843,2.9848184323768434,2.746058909731576,127.35507690011815,-3.7584430189526756,1413.981805,15.200022895758156,395.7076383072043,1.3241425310741826,0.0,1.3241425310741826,1.0241425310741825,0.3,1.3241425310741826,0.0,1.3241425310741826,1.0241425310741825,0.3,1.8676075739651004,0.5315230141706121,1.3360845597944881,1.036084559794488,0.3,5.373005427899426,3.9598937209215563,1.4131117069778696,1.1131117069778695,0.3,104.85265090034831,1.3241425310741826,0.0,1.3241425310741826,1.0241425310741825,0.3,1.8676075739651004,0.5315230141706121,1.3360845597944881,1.036084559794488,0.3,5.373005427899426,3.9598937209215563,1.4131117069778696,1.1131117069778695,0.3,280.0211310801955,2.1881106132362653,0.19163769048132626,1.9964729227549391,1.9964729227549391,0.0,21.93296679948621,1.3241425310741826,0.0,1.3241425310741826,1.0241425310741825,0.3,1.3241425310741826,0.0,1.3241425310741826,1.0241425310741825,0.3,1.8676075739651004,0.5315230141706121,1.3360845597944881,1.036084559794488,0.3,5.373005427899426,3.9598937209215563,1.4131117069778696,1.1131117069778695,0.3,61.3100209488882,1.1308177215373518,0.0,1.1308177215373518,1.0241425310741825,0.3,1.1308177215373518,0.0,1.1308177215373518,1.0241425310741825,0.3,1.193291849469108,0.0522756354046152,1.1410162140644928,1.036084559794488,0.3,5.185890561425104,3.979093163666004,1.2067973977591007,1.1131117069778695,0.3,3.4701284229676532,1.8676075739651004,0.5315230141706121,1.3360845597944881,1.036084559794488,0.3,2.1881106132362653,2.0,0.1200146128511005,0.014767036699000636,0.07368976940239486,0.0021311731371970763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363627161348994,51.666666666666686,0.031024064418439294,0.0035216399396929823,15.000000000000057,23.888888888888914
2025-01-01 08:17:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,86.88297414156294,87.11506886854357,3.1170258584370654,2.884931131456426,127.5388334039568,-3.7587691704611643,1413.981805,14.755281660961277,395.47181619883906,1.3241197859128138,0.0,1.3241197859128138,1.0241197859128137,0.3,1.3241197859128138,0.0,1.3241197859128138,1.0241197859128137,0.3,1.8552159034591986,0.5187584659045468,1.3364574375546519,1.0364574375546518,0.3,5.379432750905039,3.9611058393746403,1.4183269115303985,1.1183269115303984,0.3,104.6885335181714,1.3241197859128138,0.0,1.3241197859128138,1.0241197859128137,0.3,1.8552159034591986,0.5187584659045468,1.3364574375546519,1.0364574375546518,0.3,5.379432750905039,3.9611058393746403,1.4183269115303985,1.1183269115303984,0.3,281.2633991652836,2.1978178091574456,0.20132109508068796,1.9964967140767578,1.9964967140767578,0.0,21.904943099591325,1.3241197859128138,0.0,1.3241197859128138,1.0241197859128137,0.3,1.3241197859128138,0.0,1.3241197859128138,1.0241197859128137,0.3,1.8552159034591986,0.5187584659045468,1.3364574375546519,1.0364574375546518,0.3,5.379432750905039,3.9611058393746403,1.4183269115303985,1.1183269115303984,0.3,61.33136799486754,1.130798297169543,0.0,1.130798297169543,1.0241197859128137,0.3,1.130798297169543,0.0,1.130798297169543,1.0241197859128137,0.3,1.190300162870039,0.04896551119836621,1.1413346516716727,1.0364574375546518,0.3,5.192223562890675,3.9809723804437147,1.2112511824469603,1.1183269115303984,0.3,3.447103945754121,1.8552159034591986,0.5187584659045468,1.3364574375546519,1.0364574375546518,0.3,2.1978178091574456,2.0,0.1200146128511005,0.014767036699000636,0.07368976940239486,0.0021311731371970763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363627161348994,51.666666666666686,0.031024064418439294,0.0035216399396929823,15.000000000000057,23.888888888888914
2025-01-01 08:18:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,86.75077425267034,86.9765385171111,3.2492257473296533,3.0234614828889037,127.72287100783069,-3.7590953191538574,1413.981805,14.333454252585236,395.24265725335465,1.3240781167656832,0.0,1.3240781167656832,1.0240781167656832,0.3,1.3240781167656832,0.0,1.3240781167656832,1.0240781167656832,0.3,1.8427885376806874,0.5059693578082471,1.3368191798724403,1.0368191798724402,0.3,5.3861109338093165,3.9622572691138735,1.423853664695443,1.123853664695443,0.3,104.5256792134578,1.3240781167656832,0.0,1.3240781167656832,1.0240781167656832,0.3,1.8427885376806874,0.5059693578082471,1.3368191798724403,1.0368191798724402,0.3,5.3861109338093165,3.9622572691138735,1.423853664695443,1.123853664695443,0.3,282.50418400088023,2.2075134148320545,0.21097948315744405,1.9965339316746107,1.9965339316746107,0.0,21.877155769708473,1.3240781167656832,0.0,1.3240781167656832,1.0240781167656832,0.3,1.3240781167656832,0.0,1.3240781167656832,1.0240781167656832,0.3,1.8427885376806874,0.5059693578082471,1.3368191798724403,1.0368191798724402,0.3,5.3861109338093165,3.9622572691138735,1.423853664695443,1.123853664695443,0.3,61.35448644936443,1.1307627117178933,0.0,1.1307627117178933,1.0240781167656832,0.3,1.1307627117178933,0.0,1.1307627117178933,1.0240781167656832,0.3,1.187424577597843,0.04578099798677898,1.141643579611064,1.0368191798724402,0.3,5.198730123495374,3.9827590938454662,1.2159710296499082,1.123853664695443,0.3,3.424013144553808,1.8427885376806874,0.5059693578082471,1.3368191798724403,1.0368191798724402,0.3,2.2075134148320545,2.0,0.1200146128511005,0.014767036699000636,0.07368976940239486,0.0021311731371970763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363627161348994,51.666666666666686,0.031024064418439294,0.0035216399396929823,15.000000000000057,23.888888888888914
