Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)",Garage Wall Irradiance (W),"Garage Wall Irradiance - South, poa_global (W/m^2)","Garage Wall Irradiance - South, poa_direct (W/m^2)","Garage Wall Irradiance - South, poa_diffuse (W/m^2)","Garage Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Garage Wall Irradiance - South, poa_ground_diffuse (W/m^2)","Garage Wall Irradiance - West, poa_global (W/m^2)","Garage Wall Irradiance - West, poa_direct (W/m^2)","Garage Wall Irradiance - West, poa_diffuse (W/m^2)","Garage Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Garage Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Garage Wall Irradiance - North, poa_global (W/m^2)","Garage Wall Irradiance - North, poa_direct (W/m^2)","Garage Wall Irradiance - North, poa_diffuse (W/m^2)","Garage Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Garage Wall Irradiance - North, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - East, poa_global (W/m^2)","Rim Joist Irradiance - East, poa_direct (W/m^2)","Rim Joist Irradiance - East, poa_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_global (W/m^2)","Rim Joist Irradiance - South, poa_direct (W/m^2)","Rim Joist Irradiance - South, poa_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_global (W/m^2)","Rim Joist Irradiance - West, poa_direct (W/m^2)","Rim Joist Irradiance - West, poa_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_global (W/m^2)","Rim Joist Irradiance - North, poa_direct (W/m^2)","Rim Joist Irradiance - North, poa_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)","Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)","Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - West, poa_global (W/m^2)","Door Irradiance - West, poa_direct (W/m^2)","Door Irradiance - West, poa_diffuse (W/m^2)","Door Irradiance - West, poa_sky_diffuse (W/m^2)","Door Irradiance - West, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Garage Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 08:45:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.24417397623422,83.37272463795624,6.755826023765782,6.627275362043765,132.80354668746747,-3.7679002797667636,1413.981805,7.974327620931193,19672.56434363738,241.49032709893328,161.79032709893326,79.7,75.0,4.699999999999999,225.733831190803,149.83808954657934,75.89574164422365,71.19574164422365,4.699999999999999,20.68663320040112,0.0,20.68663320040112,15.98663320040112,4.699999999999999,20.68663320040112,0.0,20.68663320040112,15.98663320040112,4.699999999999999,4395.496369949685,225.733831190803,149.83808954657934,75.89574164422365,71.19574164422365,4.699999999999999,20.68663320040112,0.0,20.68663320040112,15.98663320040112,4.699999999999999,20.68663320040112,0.0,20.68663320040112,15.98663320040112,4.699999999999999,4946.685437983232,53.621026096771416,25.621026096771416,28.0,28.0,0.0,1115.463413900583,241.49032709893328,161.79032709893326,79.7,75.0,4.699999999999999,225.733831190803,149.83808954657934,75.89574164422365,71.19574164422365,4.699999999999999,20.68663320040112,0.0,20.68663320040112,15.98663320040112,4.699999999999999,20.68663320040112,0.0,20.68663320040112,15.98663320040112,4.699999999999999,3031.6641084233097,17.666384753142555,0.0,17.666384753142555,15.98663320040112,4.699999999999999,212.70874110231063,144.64494110231064,68.0638,75.0,4.699999999999999,193.50936374074914,128.69440037658214,64.814963364167,71.19574164422365,4.699999999999999,17.666384753142555,0.0,17.666384753142555,15.98663320040112,4.699999999999999,38.43702223364386,20.68663320040112,0.0,20.68663320040112,15.98663320040112,4.699999999999999,53.621026096771416,0.9990000000000001,0.1023946744839174,0.003641095696074175,0.02195428247272535,0.012422295671383877,0.0004354988274017398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.0031163016264619883,16.111111111111143
2025-01-01 08:46:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.11805482501617,83.24458123015185,6.881945174983822,6.755418769848145,132.99604224565053,-3.76822635030112,1413.981805,7.845302632942429,19652.654715525186,240.92397180258524,161.2436926107558,79.68027919182944,74.98027919182944,4.699999999999999,226.03271350150624,150.3413537317252,75.69135976978104,70.99135976978104,4.699999999999999,20.684855890968542,0.0,20.684855890968542,15.984855890968543,4.699999999999999,20.684855890968542,0.0,20.684855890968542,15.984855890968543,4.699999999999999,4400.795945850597,226.03271350150624,150.3413537317252,75.69135976978104,70.99135976978104,4.699999999999999,20.684855890968542,0.0,20.684855890968542,15.984855890968543,4.699999999999999,20.684855890968542,0.0,20.684855890968542,15.984855890968543,4.699999999999999,4992.177672692028,54.11415231939117,26.11415231939117,28.0,28.0,0.0,1114.3356510855067,240.92397180258524,161.2436926107558,79.68027919182944,74.98027919182944,4.699999999999999,226.03271350150624,150.3413537317252,75.69135976978104,70.99135976978104,4.699999999999999,20.684855890968542,0.0,20.684855890968542,15.984855890968543,4.699999999999999,20.684855890968542,0.0,20.684855890968542,15.984855890968543,4.699999999999999,3027.7033539251956,17.664866930887136,0.0,17.664866930887136,15.984855890968543,4.699999999999999,211.97416192939068,143.92720349956835,68.04695842982234,74.98027919182944,4.699999999999999,194.01687182252894,129.37645057913593,64.640421243393,70.99135976978104,4.699999999999999,17.664866930887136,0.0,17.664866930887136,15.984855890968543,4.699999999999999,38.43371988465772,20.684855890968542,0.0,20.684855890968542,15.984855890968543,4.699999999999999,54.11415231939117,0.9990000000000001,0.1023946744839174,0.003641095696074175,0.02195428247272535,0.012422295671383877,0.0004354988274017398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.0031163016264619883,16.111111111111143
2025-01-01 08:47:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.99227200776876,83.11683860985647,7.00772799223124,6.883161390143523,133.18885900103623,-3.7685524182670633,1413.981805,7.720563417167093,19602.916656094385,239.75697830307928,160.69398925679337,79.06298904628592,74.36298904628592,4.699999999999999,226.32698870964504,150.84291012532472,75.48407858432033,70.78407858432033,4.699999999999999,20.682643943892725,0.0,20.682643943892725,15.982643943892725,4.699999999999999,20.682643943892725,0.0,20.682643943892725,15.982643943892725,4.699999999999999,4406.005590297009,226.32698870964504,150.84291012532472,75.48407858432033,70.78407858432033,4.699999999999999,20.682643943892725,0.0,20.682643943892725,15.982643943892725,4.699999999999999,20.682643943892725,0.0,20.682643943892725,15.982643943892725,4.699999999999999,5037.5156299821065,54.605606207353915,26.605606207353915,28.0,28.0,0.0,1111.5192371328878,239.75697830307928,160.69398925679337,79.06298904628592,74.36298904628592,4.699999999999999,226.32698870964504,150.84291012532472,75.48407858432033,70.78407858432033,4.699999999999999,20.682643943892725,0.0,20.682643943892725,15.982643943892725,4.699999999999999,20.682643943892725,0.0,20.682643943892725,15.982643943892725,4.699999999999999,3019.21790241183,17.662977928084388,0.0,17.662977928084388,15.982643943892725,4.699999999999999,210.72407430371243,143.20428165818427,67.51979264552817,74.36298904628592,4.699999999999999,194.51873722028023,130.05533410927066,64.46340311100955,70.78407858432033,4.699999999999999,17.662977928084388,0.0,17.662977928084388,15.982643943892725,4.699999999999999,38.42960995250447,20.682643943892725,0.0,20.682643943892725,15.982643943892725,4.699999999999999,54.605606207353915,0.9990000000000001,0.1023946744839174,0.003641095696074175,0.02195428247272535,0.012422295671383877,0.0004354988274017398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.0031163016264619883,16.111111111111143
2025-01-01 08:48:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.86683068934362,82.989499065213,7.133169310656381,7.01050093478701,133.38199785703227,-3.768878483228036,1413.981805,7.599913125802767,19553.028139795406,238.58974100008493,160.14122822984166,78.44851277024327,73.74851277024327,4.699999999999999,226.61734461503085,151.34274850661677,75.27459610841407,70.57459610841407,4.699999999999999,20.680019972240835,0.0,20.680019972240835,15.980019972240838,4.699999999999999,20.680019972240835,0.0,20.680019972240835,15.980019972240838,4.699999999999999,4411.137975196009,226.61734461503085,151.34274850661677,75.27459610841407,70.57459610841407,4.699999999999999,20.680019972240835,0.0,20.680019972240835,15.980019972240838,4.699999999999999,20.680019972240835,0.0,20.680019972240835,15.980019972240838,4.699999999999999,5082.698386488479,55.095377751578084,27.095377751578084,28.0,28.0,0.0,1108.694269263749,238.58974100008493,160.14122822984166,78.44851277024327,73.74851277024327,4.699999999999999,226.61734461503085,151.34274850661677,75.27459610841407,70.57459610841407,4.699999999999999,20.680019972240835,0.0,20.680019972240835,15.980019972240838,4.699999999999999,20.680019972240835,0.0,20.680019972240835,15.980019972240838,4.699999999999999,3010.678835922046,17.660737056293673,0.0,17.660737056293673,15.980019972240838,4.699999999999999,209.4711993246192,142.47616941883143,66.99502990578775,73.74851277024327,4.699999999999999,195.0155397793229,130.73103470273728,64.28450507658562,70.57459610841407,4.699999999999999,17.660737056293673,0.0,17.660737056293673,15.980019972240838,4.699999999999999,38.42473445363778,20.680019972240835,0.0,20.680019972240835,15.980019972240838,4.699999999999999,55.095377751578084,0.9990000000000001,0.1023946744839174,0.003641095696074175,0.02195428247272535,0.012422295671383877,0.0004354988274017398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.0031163016264619883,16.111111111111143
2025-01-01 08:49:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.74173562291533,82.86256463256217,7.258264377084676,7.137435367437827,133.57546008834333,-3.7692045453586616,1413.981805,7.483166080944913,19503.03908354236,237.4229016850455,159.5854196770846,77.83748200796092,73.13748200796091,4.699999999999999,226.90438690693492,151.84085969617794,75.06352721075699,70.36352721075698,4.699999999999999,20.677005290312106,0.0,20.677005290312106,15.977005290312107,4.699999999999999,20.677005290312106,0.0,20.677005290312106,15.977005290312107,4.699999999999999,4416.204284650853,226.90438690693492,151.84085969617794,75.06352721075699,70.36352721075698,4.699999999999999,20.677005290312106,0.0,20.677005290312106,15.977005290312107,4.699999999999999,20.677005290312106,0.0,20.677005290312106,15.977005290312107,4.699999999999999,5127.725112975362,55.5834579633228,27.583457963322804,28.0,28.0,0.0,1105.8635745587044,237.4229016850455,159.5854196770846,77.83748200796092,73.13748200796091,4.699999999999999,226.90438690693492,151.84085969617794,75.06352721075699,70.36352721075698,4.699999999999999,20.677005290312106,0.0,20.677005290312106,15.977005290312107,4.699999999999999,20.677005290312106,0.0,20.677005290312106,15.977005290312107,4.699999999999999,3002.0935225547987,17.658162517926538,0.0,17.658162517926538,15.977005290312107,4.699999999999999,208.216069783505,141.74286014870637,66.47320963479862,73.13748200796091,4.699999999999999,195.50779053743935,131.40353829945286,64.10425223798647,70.36352721075698,4.699999999999999,17.658162517926538,0.0,17.658162517926538,15.977005290312107,4.699999999999999,38.41913299132154,20.677005290312106,0.0,20.677005290312106,15.977005290312107,4.699999999999999,55.5834579633228,0.9990000000000001,0.1023946744839174,0.003641095696074175,0.02195428247272535,0.012422295671383877,0.0004354988274017398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.0031163016264619883,16.111111111111143
2025-01-01 08:50:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.6169914977396,82.73603743837324,7.383008502260392,7.263962561626749,133.76924682523742,-3.769530604695319,1413.981805,7.370147328884065,19452.99277080303,236.25701034645272,159.0265741682191,77.23043617823362,72.53043617823361,4.699999999999999,227.188648067041,152.33723421328648,74.85141385375451,70.1514138537545,4.699999999999999,20.673620007954835,0.0,20.673620007954835,15.973620007954835,4.699999999999999,20.673620007954835,0.0,20.673620007954835,15.973620007954835,4.699999999999999,4421.214375448715,227.188648067041,152.33723421328648,74.85141385375451,70.1514138537545,4.699999999999999,20.673620007954835,0.0,20.673620007954835,15.973620007954835,4.699999999999999,20.673620007954835,0.0,20.673620007954835,15.973620007954835,4.699999999999999,5172.594952969643,56.069837558600284,28.06983755860028,28.0,28.0,0.0,1103.0296045653427,236.25701034645272,159.0265741682191,77.23043617823362,72.53043617823361,4.699999999999999,227.188648067041,152.33723421328648,74.85141385375451,70.1514138537545,4.699999999999999,20.673620007954835,0.0,20.673620007954835,15.973620007954835,4.699999999999999,20.673620007954835,0.0,20.673620007954835,15.973620007954835,4.699999999999999,2993.4683430662385,17.655271486793428,0.0,17.655271486793428,15.973620007954835,4.699999999999999,206.95914121288348,141.00434871667196,65.95479249621151,72.53043617823361,4.699999999999999,195.9959386433174,132.07283121221104,63.923107431106345,70.1514138537545,4.699999999999999,17.655271486793428,0.0,17.655271486793428,15.973620007954835,4.699999999999999,38.412842930876565,20.673620007954835,0.0,20.673620007954835,15.973620007954835,4.699999999999999,56.069837558600284,0.9990000000000001,0.1023946744839174,0.003641095696074175,0.02195428247272535,0.012422295671383877,0.0004354988274017398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.0031163016264619883,16.111111111111143
2025-01-01 08:51:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.4926028662818,82.6099196148082,7.507397133718193,7.390080385191801,133.96335918040222,-3.769856661245285,1413.981805,7.260691834867015,19402.926627655015,235.09253594103473,158.46470233384474,76.62783360718997,71.92783360718997,4.699999999999999,227.47059604333555,152.83186260746996,74.6387334358656,69.9387334358656,4.699999999999999,20.6698831110596,0.0,20.6698831110596,15.969883111059602,4.699999999999999,20.6698831110596,0.0,20.6698831110596,15.969883111059602,4.699999999999999,4426.176933215988,227.47059604333555,152.83186260746996,74.6387334358656,69.9387334358656,4.699999999999999,20.6698831110596,0.0,20.6698831110596,15.969883111059602,4.699999999999999,20.6698831110596,0.0,20.6698831110596,15.969883111059602,4.699999999999999,5217.307052730836,56.55450728304386,28.554507283043865,28.0,28.0,0.0,1100.1944792259228,235.09253594103473,158.46470233384474,76.62783360718997,71.92783360718997,4.699999999999999,227.47059604333555,152.83186260746996,74.6387334358656,69.9387334358656,4.699999999999999,20.6698831110596,0.0,20.6698831110596,15.969883111059602,4.699999999999999,20.6698831110596,0.0,20.6698831110596,15.969883111059602,4.699999999999999,2984.808807568817,17.652080176844898,0.0,17.652080176844898,15.969883111059602,4.699999999999999,205.70080096400596,140.26063106346572,65.44016990054023,71.92783360718997,4.699999999999999,196.48037891635641,132.73890056212718,63.74147835422922,69.9387334358656,4.699999999999999,17.652080176844898,0.0,17.652080176844898,15.969883111059602,4.699999999999999,38.40589954924189,20.6698831110596,0.0,20.6698831110596,15.969883111059602,4.699999999999999,56.55450728304386,0.9990000000000001,0.1023946744839174,0.003641095696074175,0.02195428247272535,0.012422295671383877,0.0004354988274017398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.0031163016264619883,16.111111111111143
2025-01-01 08:52:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.36857415269733,82.48421329872784,7.631425847302668,7.515786701272166,134.1577982501919,-3.770182715023111,1413.981805,7.154643816268361,19352.872928858287,233.9298764458814,157.89981486115303,76.03006158472839,71.33006158472838,4.699999999999999,227.75064168143984,153.32473546237543,74.42590621906443,69.72590621906443,4.699999999999999,20.665812537042065,0.0,20.665812537042065,15.965812537042064,4.699999999999999,20.665812537042065,0.0,20.665812537042065,15.965812537042064,4.699999999999999,4431.0996063202165,227.75064168143984,153.32473546237543,74.42590621906443,69.72590621906443,4.699999999999999,20.665812537042065,0.0,20.665812537042065,15.965812537042064,4.699999999999999,20.665812537042065,0.0,20.665812537042065,15.965812537042064,4.699999999999999,5261.860561601136,57.03745791570246,29.037457915702465,28.0,28.0,0.0,1097.3600268447108,233.9298764458814,157.89981486115303,76.03006158472839,71.33006158472838,4.699999999999999,227.75064168143984,153.32473546237543,74.42590621906443,69.72590621906443,4.699999999999999,20.665812537042065,0.0,20.665812537042065,15.965812537042064,4.699999999999999,20.665812537042065,0.0,20.665812537042065,15.965812537042064,4.699999999999999,2976.119662311469,17.648603906633923,0.0,17.648603906633923,15.965812537042064,4.699999999999999,204.4413768348465,139.51170424148845,64.92967259335803,71.33006158472838,4.699999999999999,196.96145818107055,133.40173426998953,63.55972391108102,69.72590621906443,4.699999999999999,17.648603906633923,0.0,17.648603906633923,15.965812537042064,4.699999999999999,38.398336175226405,20.665812537042065,0.0,20.665812537042065,15.965812537042064,4.699999999999999,57.03745791570246,0.9990000000000001,0.1023946744839174,0.003641095696074175,0.02195428247272535,0.012422295671383877,0.0004354988274017398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.0031163016264619883,16.111111111111143
2025-01-01 08:53:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.24490966172922,82.35892063185295,7.755090338270772,7.641079368147049,134.35256511412018,-3.7705087659705896,1413.981805,7.051856127662616,19302.859415960535,232.76936764429797,157.33192249464372,75.43744514965427,70.73744514965426,4.699999999999999,228.0291452451222,153.81584339512048,74.21330185000173,69.51330185000172,4.699999999999999,20.661425244588777,0.0,20.661425244588777,15.96142524458878,4.699999999999999,20.661425244588777,0.0,20.661425244588777,15.96142524458878,4.699999999999999,4435.98912342306,228.0291452451222,153.81584339512048,74.21330185000173,69.51330185000172,4.699999999999999,20.661425244588777,0.0,20.661425244588777,15.96142524458878,4.699999999999999,20.661425244588777,0.0,20.661425244588777,15.96142524458878,4.699999999999999,5306.254631945006,57.518680268385765,29.51868026838577,28.0,28.0,0.0,1094.5278190762726,232.76936764429797,157.33192249464372,75.43744514965427,70.73744514965426,4.699999999999999,228.0291452451222,153.81584339512048,74.21330185000173,69.51330185000172,4.699999999999999,20.661425244588777,0.0,20.661425244588777,15.96142524458878,4.699999999999999,20.661425244588777,0.0,20.661425244588777,15.96142524458878,4.699999999999999,2967.404983206615,17.644857158878814,0.0,17.644857158878814,15.96142524458878,4.699999999999999,203.18114461911273,138.757566461308,64.42357815780474,70.73744514965426,4.699999999999999,197.43948082116742,134.06132104126596,63.37815977990147,69.51330185000172,4.699999999999999,17.644857158878814,0.0,17.644857158878814,15.96142524458878,4.699999999999999,38.39018431910082,20.661425244588777,0.0,20.661425244588777,15.96142524458878,4.699999999999999,57.518680268385765,0.9990000000000001,0.1023946744839174,0.003641095696074175,0.02195428247272535,0.012422295671383877,0.0004354988274017398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.0031163016264619883,16.111111111111143
2025-01-01 08:54:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.12161358699704,82.23404376097675,7.878386413002963,7.7659562390232475,134.54766083424,-3.7708348141459282,1413.981805,6.952189692460963,19252.909838881907,231.61129080825833,156.76103603718428,74.85025477107405,70.15025477107405,4.699999999999999,228.30642214870426,154.30517705538455,74.00124509331972,69.30124509331972,4.699999999999999,20.656737278129768,0.0,20.656737278129768,15.956737278129768,4.699999999999999,20.656737278129768,0.0,20.656737278129768,15.956737278129768,4.699999999999999,4440.851396881447,228.30642214870426,154.30517705538455,74.00124509331972,69.30124509331972,4.699999999999999,20.656737278129768,0.0,20.656737278129768,15.956737278129768,4.699999999999999,20.656737278129768,0.0,20.656737278129768,15.956737278129768,4.699999999999999,5350.488419070194,57.99816518480806,29.998165184808062,28.0,28.0,0.0,1091.699201582579,231.61129080825833,156.76103603718428,74.85025477107405,70.15025477107405,4.699999999999999,228.30642214870426,154.30517705538455,74.00124509331972,69.30124509331972,4.699999999999999,20.656737278129768,0.0,20.656737278129768,15.956737278129768,4.699999999999999,20.656737278129768,0.0,20.656737278129768,15.956737278129768,4.699999999999999,2958.6682578209425,17.64085363552282,0.0,17.64085363552282,15.956737278129768,4.699999999999999,201.92033471318223,137.998217138685,63.922117574497236,70.15025477107405,4.699999999999999,197.9147136602381,134.71765035054307,63.19706330969505,69.30124509331972,4.699999999999999,17.64085363552282,0.0,17.64085363552282,15.956737278129768,4.699999999999999,38.38147379239162,20.656737278129768,0.0,20.656737278129768,15.956737278129768,4.699999999999999,57.99816518480806,0.9990000000000001,0.1023946744839174,0.003641095696074175,0.02195428247272535,0.012422295671383877,0.0004354988274017398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.0031163016264619883,16.111111111111143
2025-01-01 08:55:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.99869001746687,82.10958483694729,8.001309982533131,7.8904151630527135,134.74308645646613,-3.7711608595127473,1413.981805,6.855512976240801,19203.044430614857,230.45587941307065,156.18716634537964,74.26871306769102,69.56871306769102,4.699999999999999,228.58274800735649,154.7927271293786,73.79002087797788,69.09002087797788,4.699999999999999,20.651763827426116,0.0,20.651763827426116,15.951763827426115,4.699999999999999,20.651763827426116,0.0,20.651763827426116,15.951763827426115,4.699999999999999,4445.691613894518,228.58274800735649,154.7927271293786,73.79002087797788,69.09002087797788,4.699999999999999,20.651763827426116,0.0,20.651763827426116,15.951763827426115,4.699999999999999,20.651763827426116,0.0,20.651763827426116,15.951763827426115,4.699999999999999,5394.561081583728,58.47590354444709,30.47590354444709,28.0,28.0,0.0,1088.8753209042893,230.45587941307065,156.18716634537964,74.26871306769102,69.56871306769102,4.699999999999999,228.58274800735649,154.7927271293786,73.79002087797788,69.09002087797788,4.699999999999999,20.651763827426116,0.0,20.651763827426116,15.951763827426115,4.699999999999999,20.651763827426116,0.0,20.651763827426116,15.951763827426115,4.699999999999999,2949.912457269341,17.636606308621904,0.0,17.636606308621904,15.951763827426115,4.699999999999999,200.65913789385675,137.2336569340486,63.425480959808134,69.56871306769102,4.699999999999999,198.38739026208188,135.37071243228877,63.01667782979311,69.09002087797788,4.699999999999999,17.636606308621904,0.0,17.636606308621904,15.951763827426115,4.699999999999999,38.37223281859843,20.651763827426116,0.0,20.651763827426116,15.951763827426115,4.699999999999999,58.47590354444709,0.9990000000000001,0.1023946744839174,0.003641095696074175,0.02195428247272535,0.012422295671383877,0.0004354988274017398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.0031163016264619883,16.111111111111143
