Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_global (W/m^2)","Rim Joist Irradiance - 135 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 135 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_global (W/m^2)","Rim Joist Irradiance - 225 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 225 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 135 deg, poa_global (W/m^2)","Door Irradiance - 135 deg, poa_direct (W/m^2)","Door Irradiance - 135 deg, poa_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 05:00:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.91792035707766,118.91792035707766,-28.91792035707766,-28.91792035707766,94.1668583792179,-3.694463721192733,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:01:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.74350746359717,118.74350746359717,-28.743507463597165,-28.743507463597165,94.33822951004458,-3.694790415582247,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:02:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.56913395154916,118.56913395154916,-28.569133951549166,-28.569133951549166,94.50936741086531,-3.695117107425176,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:03:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.3948015556036,118.3948015556036,-28.3948015556036,-28.3948015556036,94.68027622811547,-3.6954437962995144,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:04:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.22051165310774,118.22051165310774,-28.220511653107735,-28.220511653107735,94.85096041857418,-3.6957704824453685,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:05:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.04626573390169,118.04626573390169,-28.04626573390169,-28.04626573390169,95.02142428876721,-3.696097165833635,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:06:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.87206528224867,117.87206528224867,-27.872065282248673,-27.872065282248673,95.19167211151546,-3.696423846471589,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:07:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.69791177727674,117.69791177727674,-27.697911777276747,-27.697911777276747,95.36170812610897,-3.6967505243228516,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:08:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.52380669348382,117.52380669348382,-27.523806693483824,-27.523806693483824,95.53153653840064,-3.697077199474734,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:09:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.34975149952713,117.34975149952713,-27.349751499527127,-27.349751499527127,95.70116152258322,-3.6974038718472,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:10:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.1757476603484,117.1757476603484,-27.1757476603484,-27.1757476603484,95.8705872196852,-3.6977305414693546,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:11:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.00179663599576,117.00179663599576,-27.001796635995763,-27.001796635995763,96.03981773929439,-3.698057208333921,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:12:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,116.82789988207946,116.82789988207946,-26.827899882079457,-26.827899882079457,96.20885715967609,-3.6983838724772795,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:13:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,116.65405885023434,116.65405885023434,-26.654058850234332,-26.654058850234332,96.3777095278769,-3.698710533855774,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:14:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,116.4802748704233,116.4802748704233,-26.480274870423298,-26.480274870423298,96.54637897446719,-3.6990371926731314,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905000918049697,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:15:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,116.30654961915204,116.30654961915204,-26.306549619152033,-26.306549619152033,96.71486925972243,-3.699363848521898,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:16:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,116.1328844190443,116.1328844190443,-26.132884419044306,-26.132884419044306,96.88318445396999,-3.6996905016349046,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:17:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,115.95928070549202,115.95928070549202,-25.95928070549202,-25.95928070549202,97.05132848511312,-3.7000171519903233,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:18:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,115.78573991054844,115.78573991054844,-25.78573991054844,-25.78573991054844,97.21930525188145,-3.700343799602706,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:19:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,115.61226346175293,115.61226346175293,-25.612263461752935,-25.612263461752935,97.38711862548087,-3.700670444442949,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:20:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,115.43885278419518,115.43885278419518,-25.43885278419517,-25.43885278419517,97.55477244809754,-3.7009970865474315,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:21:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,115.26550929934142,115.26550929934142,-25.265509299341417,-25.265509299341417,97.72227053453247,-3.7013237258724985,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:22:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,115.09223442548425,115.09223442548425,-25.092234425484246,-25.092234425484246,97.88961667225476,-3.7016503624618053,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
2025-01-01 05:23:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,114.9190295781674,114.9190295781674,-24.919029578167397,-24.919029578167397,98.05681462147766,-3.701976996308076,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1308926019627856,0.009935772877212012,0.011102095397615898,0.015951193917203132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03567815473379013,0.003025725054824562,14.444444444444457,21.111111111111143
