Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 11:18:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.67308935528384,69.71793569450365,20.32691064471617,20.282064305496345,166.1848981687417,-3.8177564550205716,1413.981805,2.859097619552911,15230.719364642056,619.314831415757,467.03030993652334,152.28452147923366,126.18452147923365,26.099999999999998,402.3017268563076,282.67538832866217,119.6263385276454,93.52633852764541,26.099999999999998,16654.31465277733,287.7456676953311,201.74566769533112,86.0,86.0,0.0,2931.8128627423803,584.2739464258266,454.222965082561,130.05098134326553,126.18452147923365,26.099999999999998,329.8595279855624,227.69863488295326,102.16089310260917,93.52633852764541,26.099999999999998,287.7456676953311,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:19:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.6317278434859,69.67647774497601,20.36827215651409,20.323522255023992,166.42630727276457,-3.818082095582213,1413.981805,2.8536251153336307,15257.676914469434,617.7301727511164,465.7104608759479,152.01971187516847,125.91971187516847,26.099999999999998,404.5024415057478,284.56446329551017,119.93797821023765,93.83797821023765,26.099999999999998,16677.17430993234,288.1406264461709,202.14062644617096,86.0,86.0,0.0,2940.2388884069524,582.6382234841426,452.81338954274867,129.82483394139388,125.91971187516847,26.099999999999998,332.6506972855516,230.22366389400867,102.42703339154295,93.83797821023765,26.099999999999998,288.1406264461709,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:20:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.5910807585071,69.6357362367889,20.4089192414929,20.3642637632111,166.66791930951274,-3.8184077333280584,1413.981805,2.84826874298703,15284.472553042966,616.1380229715812,464.3838839530278,151.75413901855342,125.65413901855341,26.099999999999998,406.6993833640424,286.45026011616966,120.24912324787273,94.14912324787274,26.099999999999998,16699.632958190618,288.5286567478283,202.52865674782828,86.0,86.0,0.0,2948.625129154819,580.9928144510174,451.39477972917274,129.5980347218446,125.65413901855341,26.099999999999998,335.43836753930174,232.7456162856184,102.69275125368331,94.14912324787274,26.099999999999998,288.5286567478283,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:21:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.55114943894993,69.59571249149728,20.44885056105006,20.404287508502723,166.90973114101223,-3.8187333682144526,1413.981805,2.8430274282463284,15311.106187021203,614.5384270204224,463.0506043921809,151.48782262824156,125.38782262824157,26.099999999999998,408.89252290093157,288.3327429067781,120.5597799941535,94.45977999415351,26.099999999999998,16721.690170351732,288.9097512193284,202.9097512193284,86.0,86.0,0.0,2956.9700696458076,579.3376464474916,449.9670459229732,129.3706005245183,125.38782262824157,26.099999999999998,338.22224086652716,235.2641887515201,102.95805211500709,94.45977999415351,26.099999999999998,288.9097512193284,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:22:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.51193520284858,69.55640781053228,20.48806479715142,20.443592189467722,167.1517396011186,-3.8190590002777753,1413.981805,2.8379001248701647,15337.577715186488,612.9314292717584,461.7106475529392,151.22078171881918,125.12078171881917,26.099999999999998,411.0818305163233,290.21187583575073,120.86995468057259,94.7699546805726,26.099999999999998,16743.345526726906,289.28390260947975,203.28390260947975,86.0,86.0,0.0,2965.272211775945,577.6726456362508,448.53009804837916,129.14254758787158,125.12078171881917,26.099999999999998,341.0020237689513,237.77908247174227,103.22294129720899,94.7699546805726,26.099999999999998,289.28390260947975,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:23:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.47343934717966,69.51782347470292,20.52656065282033,20.482176525297074,167.39394149769532,-3.8193846295253024,1413.981805,2.832885814065648,15363.887028927613,611.317073541411,460.36403891939887,150.95303462201218,124.85303462201219,26.099999999999998,413.26727655791166,292.0876231388169,121.17965341909473,95.07965341909474,26.099999999999998,16764.598615316605,289.6511037999419,203.65110379994192,86.0,86.0,0.0,2973.5300753276824,575.997737310804,447.08384574360565,128.9138915671984,124.85303462201219,26.099999999999998,343.77742722592825,240.29000320602137,103.4874240199069,95.07965341909474,26.099999999999998,289.6511037999419,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:24:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.43566314775904,69.47996074408482,20.56433685224095,20.520039255915187,167.6363336125071,-3.819710255935206,1413.981805,2.827983503979366,15390.034012457232,609.6954031119424,459.01080410222835,150.68459900971402,124.58459900971401,26.099999999999998,415.4488313179261,293.9599491161423,121.48888220178378,95.38888220178379,26.099999999999998,16785.449031775926,290.0113478046277,204.01134780462772,86.0,86.0,0.0,2981.7421985279634,574.3128460005765,445.6281984462808,128.68464755429576,124.58459900971401,26.099999999999998,346.5481667606357,242.79666136031236,103.75150540032335,95.38888220178379,26.099999999999998,290.0113478046277,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:25:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.39860783452727,69.44282083324174,20.60139216547274,20.557179166758253,167.8789128638275,-3.8200358797621448,1413.981805,2.82319222602812,15416.018560389035,608.066459662285,457.6509679267765,150.41549173550845,124.31549173550845,26.099999999999998,417.6264664886809,295.8288193813778,121.79764710730306,95.69764710730307,26.099999999999998,16805.896392959996,290.3646280037343,204.3646280037343,86.0,86.0,0.0,2989.907144052664,572.6178944366012,444.163064494477,128.4548299421242,124.31549173550845,26.099999999999998,349.31396435606587,245.29877372642906,104.01519062963682,95.69764710730307,26.099999999999998,290.3646280037343,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:26:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.36227469000647,69.4064050099,20.637725309993534,20.593594990100005,168.12167565785887,-3.820361500540457,1413.981805,2.8185110471540766,15441.840508595924,606.4302876498731,456.28455807412104,150.14572957575209,124.04572957575209,26.099999999999998,419.80014934165376,297.69419586605284,122.10595347560091,96.00595347560092,26.099999999999998,16825.94028250865,290.71093720358044,204.71093720358044,86.0,86.0,0.0,2998.02347776856,570.9128081943429,442.6883551366506,128.22445305769227,124.04572957575209,26.099999999999998,352.0745411262433,247.79605685808008,104.27848426816318,96.00595347560092,26.099999999999998,290.71093720358044,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:27:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.32666490045119,69.37071444575216,20.673335099548808,20.629285554247843,168.3646188623602,-3.82068711847387,1413.981805,2.813939050131724,15467.499738702323,604.7869277946537,454.91159962472545,149.87532816992828,123.77532816992827,26.099999999999998,421.969851465294,299.5560443183889,122.41380714690513,96.31380714690513,26.099999999999998,16845.58033289381,291.05026905418316,205.05026905418316,86.0,86.0,0.0,3006.089802029557,569.1975089963869,441.2039787392681,127.99353025711875,123.77532816992827,26.099999999999998,354.82962847567734,250.28823717222036,104.54139130345698,96.31380714690513,26.099999999999998,291.05026905418316,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:28:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.29177965527643,69.33575031610567,20.70822034472357,20.664249683894333,168.60773915830407,-3.8210127335842117,1413.981805,2.8094753460022717,15492.996108704137,603.1364214501308,453.5321186908074,149.6043027593234,123.50430275932338,26.099999999999998,424.13554293858766,301.4143293028433,122.72121363574432,96.62121363574433,26.099999999999998,16864.816170463546,291.38261709975467,205.38261709975467,86.0,86.0,0.0,3014.1047343282926,567.471919342518,439.7098447860559,127.76207455646217,123.50430275932338,26.099999999999998,357.5789607574879,252.77504431256224,104.80391644492565,96.62121363574433,26.099999999999998,291.38261709975467,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:29:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.25762012186863,69.3015137746296,20.742379878131377,20.698486225370406,168.8510332024034,-3.8213383458642056,1413.981805,2.80511907039271,15518.32947062052,601.478809534656,452.1461415087694,149.33266802588653,123.23266802588653,26.099999999999998,426.2971937893384,303.26901545158836,123.02817833775,96.92817833775001,26.099999999999998,16883.64742925716,291.7079750173924,205.7079750173924,86.0,86.0,0.0,3022.066913282387,565.7359614832493,438.2058629891422,127.5300984941071,123.23266802588653,26.099999999999998,360.3222771809751,255.2562128805366,105.0660643004385,96.92817833775001,26.099999999999998,291.7079750173924,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:30:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,69.22418744547903,69.26800595324141,20.775812554520968,20.731994046758594,169.09449762706845,-3.82166395533568,1413.981805,2.800869383097945,17324.799436894016,668.1322494488525,506.51703808340835,161.61521136544417,129.2152113654442,32.39999999999999,477.78996219130744,342.8668799313943,134.92308225991314,102.52308225991315,32.39999999999999,18782.421600030266,324.5141308372383,231.51413083723835,93.0,93.0,0.0,3378.269757988214,628.7350794591702,490.7156889530808,138.0193905060893,129.2152113654442,32.39999999999999,404.84010184562266,289.61578959565685,115.22431224996582,102.52308225991315,32.39999999999999,324.5141308372383,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:31:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,69.19148274881321,69.2352279616894,20.80851725118678,20.7647720383106,169.33812904260185,-3.821989561954979,1413.981805,2.796725467638145,17352.87224083147,666.2868937263286,504.9450889928084,161.34180473352018,128.9418047335202,32.39999999999999,480.19008301459627,344.942804763221,135.2472782513753,102.84727825137531,32.39999999999999,18802.672040479756,324.86400872952925,231.86400872952922,93.0,93.0,0.0,3387.0887969249234,626.7891136793934,489.00321243696715,137.78590124242623,128.9418047335202,32.39999999999999,407.8915381106482,292.3903624839737,115.5011756266745,102.84727825137531,32.39999999999999,324.86400872952925,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:32:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,69.15950713224183,69.20318088775802,20.84049286775818,20.79681911224198,169.58192403489,-3.822315165765758,1413.981805,2.7926865309084463,17380.756757174466,664.433409722732,503.3659292722386,161.06748045049346,128.66748045049349,32.39999999999999,482.58549259296683,347.01456677751685,135.57092581545,103.17092581545002,32.39999999999999,18822.466669404082,325.20601131776914,232.20601131776917,93.0,93.0,0.0,3395.8432566198285,624.8309962576952,487.27936795297376,137.55162830472142,128.66748045049349,32.39999999999999,410.93530920617025,295.1577385597759,115.77757064639431,103.17092581545002,32.39999999999999,325.20601131776914,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:33:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,69.12826167339105,69.17186579685169,20.871738326608956,20.82813420314831,169.82587916763237,-3.82264076674619,1413.981805,2.788751802762828,17408.452818859416,662.5718462574323,501.7795889561859,160.79225730124637,128.3922573012464,32.39999999999999,484.97615563183365,349.0821265432734,135.89402908856027,103.4940290885603,32.39999999999999,18841.80511021794,325.5401320954886,232.54013209548864,93.0,93.0,0.0,3404.5317121394914,622.8606438082536,485.5440560729892,137.3165877352644,128.3922573012464,32.39999999999999,413.9711432833125,297.917642441682,116.05350084163047,103.4940290885603,32.39999999999999,325.5401320954886,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:34:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,69.09774742704867,69.14128373189509,20.902252572951326,20.85871626810491,170.06999098231745,-3.8229663648744463,1413.981805,2.7849205356508073,17435.960252071345,660.7022516573568,500.1860982157351,160.51615344162167,128.1161534416217,32.39999999999999,487.3620367792896,351.1454447095075,136.21659206978214,103.81659206978215,32.39999999999999,18860.6869950168,325.86636470620056,232.86636470620056,93.0,93.0,0.0,3413.152764722993,620.877973170125,483.79717813098006,137.0807950391449,128.1161534416217,32.39999999999999,416.99877421294747,300.6698045853535,116.32896962759395,103.81659206978215,32.39999999999999,325.86636470620056,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:35:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,69.06796542506686,69.11143571323039,20.932034574933134,20.888564286769604,170.31425599814088,-3.823291960237839,1413.981805,2.7811920042659284,17463.278876401157,658.8246737793372,498.5854873613148,160.23918641802248,127.83918641802248,32.39999999999999,489.74310062140256,353.20448200172194,136.53861861968062,104.13861861968061,32.39999999999999,18879.111964548818,326.18470294291524,233.18470294291524,93.0,93.0,0.0,3421.705042252523,618.882901530983,482.0386363299918,136.8442652009912,127.83918641802248,32.39999999999999,420.0179416219869,303.41396132077966,116.60398030120724,104.13861861968061,32.39999999999999,326.18470294291524,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:36:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,69.03891665675329,69.08232271895994,20.96108334324672,20.917677281040056,170.55867087831496,-3.823617552923679,1413.981805,2.77756550277365,17490.408523397105,656.9391587460431,496.97778574904595,159.9613729969971,127.56137299699712,32.39999999999999,492.11931329306054,355.2592006153102,136.86011267775035,104.46011267775037,32.39999999999999,18897.07968025588,326.4951409561796,233.49514095617963,93.0,93.0,0.0,3430.1872054584537,616.8753451805948,480.26833264115925,136.60701253943554,127.56137299699712,32.39999999999999,423.0283929721727,306.1498567453739,116.8785362267988,104.46011267775037,32.39999999999999,326.4951409561796,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:37:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,69.01060214648632,69.053945762728,20.989397853513672,20.946054237271994,170.80323177195396,-3.8239431425754447,1413.981805,2.7740403541782555,17517.348963798555,655.0457560478501,495.36302611595715,159.6827299318929,127.28272993189292,32.39999999999999,494.4906360798034,357.30955868369733,137.18107739610605,104.78107739610607,32.39999999999999,18914.589776183202,326.7976724231936,233.79767242319357,93.0,93.0,0.0,3438.5979255721545,614.8552250469725,478.48617368513595,136.36905136183654,127.28272993189292,32.39999999999999,426.02987549136293,308.87723539508835,117.15264009627457,104.78107739610607,32.39999999999999,326.7976724231936,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:38:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.98302283646571,69.02630577620731,21.016977163534296,20.973694223792695,171.0479352998234,-3.824268729396863,1413.981805,2.770615895381631,17544.100017095545,653.1445109583422,493.7412380983901,159.40327285995204,127.00327285995206,32.39999999999999,496.8570349972427,359.3555185623013,137.50151643494138,105.10151643494137,32.39999999999999,18931.641931418737,327.0922917993848,234.09229179938478,93.0,93.0,0.0,3446.9359189648103,612.8224587231921,476.6920637007931,136.13039502239903,127.00327285995206,32.39999999999999,429.0221483422131,311.59585330677317,117.42629503543994,105.10151643494137,32.39999999999999,327.0922917993848,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:39:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.95617966503764,68.99940368759293,21.043820334962355,21.000596312407072,171.2927778988062,-3.8245943134170375,1413.981805,2.7672914866746843,17570.66147875916,651.2354696061236,492.11245254221325,159.12301706391037,126.72301706391039,32.39999999999999,499.2184744094171,361.3970413108436,137.82143309857352,105.42143309857353,32.39999999999999,18948.235821562106,327.37899347991123,234.37899347991123,93.0,93.0,0.0,3455.1999247577764,610.7769659672919,474.88590939471237,135.89105657257946,126.72301706391039,32.39999999999999,432.0049745641381,314.3054706979563,117.69950386618179,105.42143309857353,32.39999999999999,327.37899347991123,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:40:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.93007354687765,68.97324040173672,21.069926453122353,21.026759598263283,171.5377559857626,-3.8249198945777607,1413.981805,2.7640665089773946,17597.033138624254,649.3186777318456,490.476700429516,158.84197730232964,126.44197730232965,32.39999999999999,501.57491861965707,363.4340880696783,138.14083054997874,105.74083054997875,32.39999999999999,18964.371130903553,327.65777201008336,234.6577720100834,93.0,93.0,0.0,3463.388710931295,608.7186674833933,473.06761886720386,135.6510486161895,126.44197730232965,32.39999999999999,434.9781231152133,317.00585382553146,117.97226928968185,105.74083054997875,32.39999999999999,327.65777201008336,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:41:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.90470537266155,68.94781679981335,21.09529462733845,21.052183200186654,171.78286595981467,-3.8252454729154124,1413.981805,2.760940363526088,17623.21478125245,647.3941806886185,488.8340128658492,158.5601678227692,126.1601678227692,32.39999999999999,503.9263318881409,365.46662007566164,138.45971181247927,106.05971181247926,32.39999999999999,18980.047552548956,327.9286220875243,234.92862208752427,93.0,93.0,0.0,3471.501074781693,606.6474850255929,471.23710170494803,135.41038332064488,126.1601678227692,32.39999999999999,437.94136891650976,319.6967750286525,118.24459388785729,106.05971181247926,32.39999999999999,327.9286220875243,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:42:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.88007600922344,68.92313373947445,21.119923990776552,21.076866260525545,172.02810420007881,-3.8255710484299925,1413.981805,2.757912471631121,17649.206185797706,645.4620234775485,487.1844210979093,158.27760237963923,125.87760237963926,32.39999999999999,506.27267840557437,367.49459864012823,138.77807976544614,106.37807976544613,32.39999999999999,18995.26478824576,328.19153855916204,235.19153855916204,93.0,93.0,0.0,3479.535843210819,604.5633415399615,469.3942691077496,135.1690724322119,125.87760237963926,32.39999999999999,440.8944928377763,322.3780127180853,118.516480119691,106.37807976544613,32.39999999999999,328.19153855916204,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:43:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.85618629923015,68.89919205451842,21.14381370076985,21.100807945481574,172.27346706796527,-3.825896621128777,1413.981805,2.7549822743848464,17675.00712635643,643.5222507470714,485.52795650077644,157.99429424629506,125.59429424629508,32.39999999999999,508.6139223107139,369.5179851648066,139.09593714590733,106.69593714590732,32.39999999999999,19010.022548509503,328.446516423416,235.44651642341603,93.0,93.0,0.0,3487.491873152565,602.4661612680023,467.53903398166636,134.92712728633597,125.59429424629508,32.39999999999999,443.8372817351646,325.04935141255976,118.78793032260485,106.69593714590732,32.39999999999999,328.446516423416,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:44:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.83303706110368,68.87599255480887,21.166962938896322,21.12400744519112,172.51895090721007,-3.826222190975386,1413.981805,2.752149232410016,17700.617372065488,641.574906809539,483.8646505803104,157.7102562292286,125.31025622922863,32.39999999999999,510.9500276859583,371.53674113881476,139.4132865471435,107.01328654714352,32.39999999999999,19024.320552598907,328.6935508297661,235.69355082976605,93.0,93.0,0.0,3495.3680519075306,600.3558698688778,465.6713110491165,134.68455881976124,125.31025622922863,32.39999999999999,446.7695284580065,327.71058174674596,119.05894671126056,107.01328654714352,32.39999999999999,328.6935508297661,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
2025-01-01 11:45:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.81062908893863,68.85353602618821,21.18937091106137,21.146463973811787,172.76455204389254,-3.826547757991648,1413.981805,2.749412825617038,17726.036687193628,639.620035657541,482.1945349757432,157.42550068179784,125.02550068179785,32.39999999999999,513.2809585527637,373.5508281355492,139.73013041721453,107.33013041721452,32.39999999999999,19038.158528495962,328.9326370784089,235.93263707840893,93.0,93.0,0.0,3503.1632974622867,598.2323945415977,463.7910169593424,134.44137758225534,125.02550068179785,32.39999999999999,449.6910318521715,330.3615004758703,119.3295313763012,107.33013041721452,32.39999999999999,328.9326370784089,3.0,0.1755102210711313,0.05805191430209744,0.005679420169129866,0.19313652863387476,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.010267664473684211,20.611111111111143,21.611111111111143
