Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 04:30:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,124.16096031737197,124.16096031737197,-34.160960317371966,-34.160960317371966,88.89393873860564,-3.684661611332558,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:31:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,123.98609432595288,123.98609432595288,-33.98609432595288,-33.98609432595288,89.07453995058745,-3.6849883881222922,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:32:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,123.81121942163296,123.81121942163296,-33.81121942163296,-33.81121942163296,89.2547576286301,-3.6853151621835423,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:33:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,123.63633735085828,123.63633735085828,-33.636337350858284,-33.636337350858284,89.43459745400975,-3.6856419335017563,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:34:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,123.46144984807847,123.46144984807847,-33.46144984807847,-33.46144984807847,89.61406505635654,-3.6859687020769343,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:35:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,123.28655863792522,123.28655863792522,-33.28655863792522,-33.28655863792522,89.79316601235121,-3.6862954678945243,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:36:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,123.11166543412364,123.11166543412364,-33.11166543412364,-33.11166543412364,89.9719058477719,-3.6866222309618024,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:37:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,122.93677194004742,122.93677194004742,-32.93677194004742,-32.93677194004742,90.15029003783388,-3.6869489912933204,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:38:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,122.76187984922993,122.76187984922993,-32.76187984922992,-32.76187984922992,90.3283240075732,-3.6872757488672505,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:39:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,122.58699084430616,122.58699084430616,-32.58699084430616,-32.58699084430616,90.50601313380412,-3.6876025037418003,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:40:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,122.412106481863,122.412106481863,-32.412106481863006,-32.412106481863006,90.68336286265486,-3.687929256047937,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:41:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,122.23722866046754,122.23722866046754,-32.23722866046753,-32.23722866046753,90.86037823602868,-3.688256005400035,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:42:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,122.06235891752956,122.06235891752956,-32.06235891752957,-32.06235891752957,91.03706460550012,-3.688582752016373,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:43:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,121.88749889892125,121.88749889892125,-31.887498898921244,-31.887498898921244,91.21342715669823,-3.688909495853295,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:44:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,121.71265024060904,121.71265024060904,-31.712650240609044,-31.712650240609044,91.38947103027368,-3.6892362369326293,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:45:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,121.53781457079742,121.53781457079742,-31.537814570797423,-31.537814570797423,91.56520132055283,-3.6895629752980312,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:46:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,121.3629935088027,121.3629935088027,-31.362993508802706,-31.362993508802706,91.74062307748272,-3.6898897109131212,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:47:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,121.18818866557498,121.18818866557498,-31.188188665574977,-31.188188665574977,91.91574130689742,-3.690216443799727,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:48:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,121.01340164419615,121.01340164419615,-31.013401644196147,-31.013401644196147,92.09056097080497,-3.6905431738923653,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:49:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,120.83863403879883,120.83863403879883,-30.838634038798833,-30.838634038798833,92.26508698923357,-3.690869901314727,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:50:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,120.6638874366327,120.6638874366327,-30.663887436632713,-30.663887436632713,92.4393242389383,-3.691196625928569,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:51:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,120.48916329984327,120.48916329984327,-30.489163299843266,-30.489163299843266,92.61327767176044,-3.691523348032206,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:52:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,120.31446343458583,120.31446343458583,-30.314463434585832,-30.314463434585832,92.78695184850488,-3.691850067159976,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:53:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,120.13978928853633,120.13978928853633,-30.139789288536335,-30.139789288536335,92.96035163905333,-3.69217678350833,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:54:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,119.96514241843829,119.96514241843829,-29.965142418438298,-29.965142418438298,93.13348175742743,-3.6925034971209243,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:55:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,119.7905243750538,119.7905243750538,-29.790524375053803,-29.790524375053803,93.30634687713268,-3.6928302080050344,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:56:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,119.61593670201607,119.61593670201607,-29.615936702016075,-29.615936702016075,93.47895163300154,-3.6931569161461084,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:57:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,119.44138093631811,119.44138093631811,-29.44138093631811,-29.44138093631811,93.6513006213998,-3.6934836215586984,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:58:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,119.26685860881244,119.26685860881244,-29.26685860881245,-29.26685860881245,93.82339840041305,-3.6938103241991485,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 04:59:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,119.09237124272218,119.09237124272218,-29.092371242722177,-29.092371242722177,93.99524949199122,-3.6941370240674587,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.0027153942799707604,13.333333333333371,20.000000000000057
2025-01-01 05:00:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.91792035707766,118.91792035707766,-28.91792035707766,-28.91792035707766,94.1668583792179,-3.694463721192733,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.003025725054824562,13.333333333333371,20.000000000000057
2025-01-01 05:01:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.74350746359717,118.74350746359717,-28.743507463597165,-28.743507463597165,94.33822951004458,-3.694790415582247,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.003025725054824562,13.333333333333371,20.000000000000057
2025-01-01 05:02:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.56913395154916,118.56913395154916,-28.569133951549166,-28.569133951549166,94.50936741086531,-3.695117107425176,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.003025725054824562,13.333333333333371,20.000000000000057
2025-01-01 05:03:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.3948015556036,118.3948015556036,-28.3948015556036,-28.3948015556036,94.68027622811547,-3.6954437962995144,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.003025725054824562,13.333333333333371,20.000000000000057
2025-01-01 05:04:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.22051165310774,118.22051165310774,-28.220511653107735,-28.220511653107735,94.85096041857418,-3.6957704824453685,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.003025725054824562,13.333333333333371,20.000000000000057
2025-01-01 05:05:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.04626573390169,118.04626573390169,-28.04626573390169,-28.04626573390169,95.02142428876721,-3.696097165833635,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.003025725054824562,13.333333333333371,20.000000000000057
2025-01-01 05:06:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.87206528224867,117.87206528224867,-27.872065282248673,-27.872065282248673,95.19167211151546,-3.696423846471589,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.003025725054824562,13.333333333333371,20.000000000000057
2025-01-01 05:07:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.69791177727674,117.69791177727674,-27.697911777276747,-27.697911777276747,95.36170812610897,-3.6967505243228516,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.2710558332511151,0.01690195625059133,0.021883888126007264,0.009415538878384628,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.003025725054824562,13.333333333333371,20.000000000000057
