Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,6.418371176472787,4.061045439391786,0.0,6.418371176472787,4.061045439391786,0.0,0.1003162041311556,0.0,0.3525966181886348,5.915458354152997,0.05,0.0,0.0,0.2254534813631461,3.821008624695307,0.01458333333333334,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0020433552631578945,0.0,0.058944647403366995,0.0,0.03932820146463072,0.0,0.05199197637110654,0.0,0.26553989133499906,0.19915491850124922,6735.396379171661,18.33333333333337,1.8021958292718958,1822.0334945515808,2.634968162152996,0.3958791666666667,1.0,8161.5507070565745,5276.939681723242,2.8846110253333332,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,0.0,0.0,39.70759126676431,51.66666666666668,46.10666666666668,0.0,51.7544213279956,0.03968985540996768,109.11142397898927,0.0,39.70759126676431,51.17369205561507,51.7544213279956,50.883327419424816,12.43753247303448,17.06326095684014,-0.7234381410465647,0.8812874302265625,0.85,9.236100170605994,4014.9483800321846,-756.9479091448472,-2129.3974747801494,0.0,0.0,566.3902579850072,1529.9543201553947,2.0010000000000003,0.09997395039235787,0.0,0.0,1.4034858944536561,132.0652280586667,189.63849348999867,0.25736756895060564,8.213280952331168,0.0030366759049828287,194.79752790937076,1.2341775571983362,0.0,0.0,46.90944658514272
2025-01-01 11:00:00,4.560227279573826,2.2427046767583745,0.0,4.560227279573826,2.2427046767583745,0.0,0.061551390243854115,1.0083453494074075,0.30832909150780113,3.1320014484147634,0.05,0.0,0.0,0.2050482643035919,2.0230730791214495,0.01458333333333334,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0020433552631578945,0.0,0.03569327825548196,0.0,0.02381475672521426,0.0,0.03493140576967851,0.0,0.23833293525559343,0.17874970144169502,4643.802920406786,18.33333333333337,2.0116480684833156,1256.223685549178,2.736122281748097,0.3958791666666667,1.0,5504.147439289297,5504.147439289297,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,1008.3453494074075,0.18333333333333332,37.95250543891071,51.66666666666668,46.10666666666668,0.0,51.454825291497706,0.3226339119244487,874.8797549112579,1008.3453494074075,37.95250543891071,50.16416417863311,51.454825291497706,49.51883362220082,12.43753247303448,17.598001388352863,-0.2608551956790104,2.05115870546581,1.95,9.236100170605994,2447.4270847178823,-850.4931196818592,-1985.1659484069269,0.0,0.0,426.8527457557637,1766.58725801079,1.116,0.09722711385605134,0.0,0.0,1.3649243860012417,73.655569472,290.69795104361634,0.2526013885091806,8.520310969255913,0.0030862994662804134,111.26477401601326,1.2312894231268205,0.0,0.0,39.68857577148989
2025-01-01 12:00:00,2.6699902593283875,1.5549807789420904,0.0,2.6699902593283875,1.5549807789420902,0.0,0.036134137305067426,0.0,0.4963652123488585,2.087490909674462,0.05,0.0,0.0,0.19201152311480024,1.3483859224939567,0.01458333333333334,1.0,0.03681798800665564,0.02761349100499172,0.2198681605344464,0.0,0.0021284950657894735,0.0,0.020396789292347724,0.0,0.013608852946930226,0.0,0.020481687661344998,0.0,0.21919737614641147,0.16439803210980852,3099.6144014416122,18.33333333333337,1.306964651664847,838.4957531357088,1.8301694513411286,0.25732145833333336,0.65,3680.788696243988,5772.878319543038,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,0.0,0.0,38.47149737394698,51.66666666666668,46.10666666666668,0.0,51.65403832438596,0.03994362610345841,109.11142397898927,0.0,38.47149737394698,51.18361410606091,51.65403832438596,50.94840199689839,12.43753247303448,18.131499470556225,-0.031773759842418946,2.746287611869928,3.05,9.236100170605994,1426.6550443407489,-304.70851609257477,-1895.6245273238171,0.0,0.0,488.60875538869885,1874.7066348250144,0.50025,0.0965415710257336,0.0,0.0,1.3553003820620284,33.016307014666666,353.9792951225772,0.24585977630672556,8.790275833752657,0.003107885074398593,48.708221115288175,1.2284014180452687,0.0,0.0,34.24419218480384
2025-01-01 13:00:00,1.5243627460947418,0.9511491085923558,0.0,1.5243627460947418,0.9511491085923558,0.0,0.04050877792299799,0.0,0.2853913656426787,1.1484626025290652,0.05,0.0,0.0,0.19473221872274082,0.7418335565362817,0.01458333333333334,1.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0023839144736842103,0.0,0.022867523015842148,0.0,0.015257340433471633,0.0,0.025748407345690855,0.0,0.22282497029033219,0.1671187277177491,1876.6431851683997,18.33333333333337,0.7366736133721765,507.6622886327152,1.016502880306843,0.13195972222222224,0.3333333333333333,2252.3457515788923,6633.2981152230905,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,0.0,0.0,37.89548899742502,51.66666666666668,46.10666666666668,0.0,51.38841721176791,0.0,0.0,0.0,37.89548899742502,50.641679507611144,51.38841721176791,50.268310655532765,12.43753247303448,18.099261221893936,-0.0341105980149969,4.390501687091755,4.45,9.236100170605994,637.6319174813511,-108.09404860283072,-1606.42818262539,0.0,0.0,350.9911578133534,1877.6570854050285,0.6165,0.09088562821481035,0.0,0.0,1.275899338852135,40.688762168000004,391.75439415866794,0.2472351506953457,8.786016510361419,0.003120513165358462,18.524077533210406,1.2279509936510429,0.0,0.0,22.736198778126738
2025-01-01 14:00:00,0.9738235743428904,0.5933596514271219,0.0,0.9738235743428904,0.5933596514271219,0.0,0.04178242035237789,0.0,0.2881187176248717,0.5939224363656408,0.05,0.0,0.0,0.1951403230639319,0.3836359950298567,0.01458333333333334,1.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.002554194078947368,0.0,0.023529326691778155,0.0,0.015698899581652367,0.0,0.027931620206295762,0.0,0.2233691094119203,0.16752683205894017,1021.3307039029174,18.33333333333337,0.3888333271318262,276.28644949236343,0.5279425752545297,0.06597986111111112,0.16666666666666666,1231.6372922841697,7376.9659954141225,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,0.0,0.0,37.64110474332875,51.66666666666668,46.10666666666668,0.0,51.145551079213256,0.040468856182720545,109.11142397898927,0.0,37.64110474332875,50.24834190934282,51.145551079213256,49.799737324407616,12.43753247303448,17.92565553233011,-0.07566214067925436,4.735571263103822,4.7,9.236100170605994,56.77432963677165,-539.0033599705062,-1508.944509443191,0.0,0.0,356.04305612108186,1721.4560170091308,0.6330000000000001,0.08834014149442573,0.0,0.0,1.2401644829966039,41.77775580266667,392.6112198365469,0.24987071317297346,8.701906029538728,0.0031210947964039376,-15.001567734160057,1.2280657728152855,0.0,0.0,21.707785987766233
2025-01-01 15:00:00,2.7996710078336977,0.9756412077723555,0.0,2.799671007833698,0.9756412077723555,0.0,0.06653359176122954,1.1916808674814816,0.3281726973672957,1.1632838512236912,0.05,0.0,0.0,0.20965073700665313,0.7514071374323691,0.01458333333333334,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.002979893092105263,0.0,0.03811989173391398,0.0,0.025433806935210287,0.0,0.04863838135842477,0.0,0.24359294676427853,0.18269471007320884,1799.4374096831116,18.33333333333337,0.7335354806943923,486.77687952122886,1.0247261428903578,0.13855770833333336,0.35,2147.656580871007,6196.0763262930695,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,1191.6808674814815,0.21666666666666667,36.360562914497635,51.66666666666668,46.10666666666668,0.0,50.78656262751384,0.31785190463021645,849.5281256496249,1191.6808674814815,36.360562914497635,49.15012353013586,50.78656262751384,48.33190398144688,12.43753247303448,17.973398677016238,-0.0634365284404445,4.201568389432194,4.15,9.236100170605994,588.0542116210678,-609.8998548392808,-1613.3926159491498,0.0,0.0,452.39934596169235,1261.485889606131,1.1325,0.09023578778963295,0.0,0.0,1.2667765436959684,74.74456310666666,309.4975538620358,0.24855400298333102,8.71591679998153,0.003113942282939361,-6.138446774908001,1.227869666363225,0.0,0.0,24.87188585829078
2025-01-01 16:00:00,2.95232639095355,1.0957052022365594,0.0,2.95232639095355,1.0957052022365594,0.0,0.15446551309013626,1.0083453494074075,0.4692256253997841,1.2702899030562222,0.05,0.0,0.0,0.26059565016422553,0.8205262187390007,0.01458333333333334,1.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.003746151315789473,0.0,0.0904023821328585,0.0,0.060316979641488286,0.0,0.12176475851414995,0.0,0.30888964135485203,0.23166723101613898,1915.7311947883436,18.33333333333337,0.7821654447413908,518.2362264907944,1.1185362225006665,0.15175368055555558,0.38333333333333336,2282.2137407235828,5991.942815763038,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,1008.3453494074075,0.18333333333333332,37.53745979474078,51.66666666666668,46.10666666666668,0.0,51.42551218258742,0.3399957429287638,921.4820145833775,1008.3453494074075,37.53745979474078,50.30500597680372,51.42551218258742,49.74475287391188,12.43753247303448,18.087388388926957,-0.039404671387743014,3.1284892805864133,3.05,9.236100170605994,551.0391796238313,-1326.064621539815,-1876.5153984025133,0.0,0.0,767.0513992470807,435.3566275605711,2.49975,0.09578397858066397,0.0,0.0,1.3446649084588849,164.982535652,127.9182229485891,0.24734729572739064,8.777075182644344,0.003121024576776124,-28.034227440218498,1.2273839403452693,0.0,0.0,32.76821334434297
2025-01-01 17:00:00,3.2040867720944126,0.8977913879599346,0.0,3.2040867720944126,0.8977913879599346,0.0,0.22168896016871964,1.0083453494074075,0.9990868044297575,0.9249656580885279,0.05,0.0,0.0,0.28573926260612337,0.597468792020478,0.01458333333333334,1.0,0.04207770057903502,0.03155827543427625,0.4542476196641662,0.0,0.004767828947368421,0.0,0.1301106026890189,0.0,0.08681052853233233,0.0,0.16385350129076,0.0,0.33890798289579627,0.2541809871718471,1376.3546090948898,18.33333333333337,0.5704644990537234,372.3261493423419,0.812799894199639,0.11216576388888891,0.2833333333333333,1636.5149945483429,5830.709359064407,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,1008.3453494074075,0.18333333333333332,37.94893207935789,51.66666666666668,46.10666666666668,0.0,51.61554659270737,0.3565798561729202,970.5697281046766,1008.3453494074075,37.94893207935789,50.59303397385063,51.61554659270737,50.08177766442226,12.43753247303448,18.016154932275324,-0.051387499049646186,1.9923215410058397,1.95,9.236100170605994,269.24805891496385,-1160.3035367378104,-2101.2764191355177,0.0,0.0,1251.3288115938049,29.71684280897427,2.7495,0.10027908192739163,0.0,0.0,1.4077694883667922,181.46593930400002,18.111979180764582,0.2465136172438886,8.7138297539484,0.0030980704545984163,-48.03768418503691,1.2271241120784306,0.0,0.0,39.403374852216764
2025-01-01 18:00:00,3.5353626845764716,1.7766522312179234,0.0,3.535362684576472,1.7766522312179234,0.0,0.19986147697779078,0.0,0.9654318766666513,2.32006933093203,0.05,0.0,0.0,0.2634521563503338,1.4986167415342562,0.01458333333333334,1.0,0.04383093810316148,0.0328732035773711,0.4542476196641662,0.0,0.0054489473684210515,0.0,0.11660980769992438,0.0,0.07780272190944536,0.0,0.15991471520203981,0.0,0.3074386036972837,0.23057895277296273,3420.7237869925307,18.33333333333337,1.4296764866904925,925.3610277167134,2.0363559281542525,0.28371340277777785,0.7166666666666667,4062.3714119314664,5685.331086527917,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,0.0,0.0,38.31350535271941,51.66666666666668,46.10666666666668,0.0,51.64148654330001,0.12019430655287584,328.0799080917216,0.0,38.31350535271941,50.89215067460772,51.64148654330001,50.51748274026158,12.43753247303448,17.9771762716499,-0.05403568038256967,1.2522788279772017,1.15,9.236100170605994,1646.131894098963,-1477.56917630832,-2220.4774917916857,0.0,0.0,1148.6485459383323,0.0,2.0010000000000003,0.10090747128826529,0.0,0.0,1.4165911424151683,132.0652280586667,-18.61818964170816,0.24582926743656847,8.674903281553279,0.0030834576298603236,-80.04410685417413,1.2266817493294095,0.0,0.0,44.28758740772268
2025-01-01 19:00:00,4.917953331584214,2.367435740912288,0.0,4.917953331584214,2.367435740912288,0.0,0.26015141629865995,0.7333420722962963,0.6700661640955168,3.2043936788937413,0.05,0.0,0.0,0.28301856699818284,2.069833840580772,0.01458333333333334,1.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.005789506578947368,0.0,0.15256780742578072,0.0,0.1017941022939319,0.0,0.2927080747646063,0.0,0.3352803887518755,0.25146029156390654,4562.140770510951,18.33333333333337,1.9223491903859269,1234.132755190956,2.8085145122270747,0.3958791666666667,1.0,5400.394359035241,5400.394359035241,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,733.3420722962964,0.13333333333333333,35.51859629826002,51.66666666666668,46.10666666666668,0.0,51.10585523579084,0.16215753617583958,437.1913320707109,733.3420722962964,35.51859629826002,48.78571798717685,51.10585523579084,47.62564936286985,12.43753247303448,18.35607008508811,0.0,-0.107141996489497,-0.25000000000000006,9.236100170605994,2067.77780043429,-2043.4491679143607,-2610.624009394523,0.0,0.0,1080.5414373322121,0.0,2.63325,0.1065947299832784,0.0,0.0,1.4964318141624957,173.79348415066667,-51.85224391216067,0.23729475525981567,8.811048585147862,0.003048343597137315,-108.29781431789638,1.2251122911339525,0.0,0.0,53.35012174152459
2025-01-01 20:00:00,4.444892907353624,2.34907859451206,0.0,4.444892907353624,2.34907859451206,0.0,0.2469342269713067,0.18333551807407408,0.7937385069576646,3.1708846553505783,0.05,0.0,0.0,0.28630611155814917,2.0481891496205775,0.01458333333333334,1.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.005959786184210526,0.0,0.14453792282442385,0.0,0.09643651796267233,0.0,0.4119970248801321,0.0,0.3405404002605606,0.25540530019542035,4485.077453186498,18.33333333333337,1.9107105254075276,1213.2858833126184,2.7750054886839117,0.3958791666666667,1.0,5302.48416983245,5302.48416983245,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,183.3355180740741,0.03333333333333333,39.09223908655289,51.66666666666668,46.10666666666668,0.0,51.86118685138798,0.0,0.0,183.3355180740741,39.09223908655289,51.867861857745645,51.871199360924486,51.86118685138798,12.43753247303448,18.27653683016875,0.0,-0.4960139433256533,-0.55,9.236100170605994,2079.278488744337,-1223.3983258620183,-2657.8984958249994,0.0,0.0,1214.8337485773986,0.0,3.0,0.10726507804546555,0.0,0.0,1.5058425061073637,197.99884266666666,-65.7187265572605,0.23652323547880968,8.745354640566518,0.0030232896427917376,-49.059614942337554,1.225465031866154,0.0,0.0,53.42996014168982
2025-01-01 21:00:00,4.040593217343202,2.3070174425116208,0.0,4.040593217343202,2.3070174425116203,0.0,0.161476032979552,0.0,0.6702075195987062,3.158909664764944,0.05,0.0,0.0,0.2519800393383373,2.04045406983995,0.01458333333333334,1.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.005534087171052631,0.0,0.09353491953228894,0.0,0.06240702627621042,0.0,0.33423413381425626,0.0,0.2956489227295413,0.2217366920471559,4495.277452363117,18.33333333333337,1.923719638675936,1216.0451478158432,2.7630304980982774,0.3958791666666667,1.0,5315.443433512292,5315.443433512292,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,0.0,0.0,36.81420748827206,51.66666666666668,46.10666666666668,0.0,51.37726029380794,0.18735265178937077,510.76076600643034,0.0,36.81420748827206,49.73800691032758,51.377610777394125,48.91802973500123,12.43753247303448,18.136985292456437,-0.0004594188376351838,-0.17722641697207953,-0.3,9.236100170605994,1940.1170393942205,-1654.7414861164082,-2586.4125651329086,0.0,0.0,1008.9869706538569,0.0,3.0,0.10675390416275184,0.0,0.0,1.4986663834155405,197.99884266666666,-78.67932801722077,0.23803562266466294,8.671806950579462,0.0030158922157420987,-10.279326412995289,1.226057910933254,0.0,0.0,52.349287341018666
2025-01-01 22:00:00,4.756080924140429,2.9805281334638716,0.0,4.756080924140429,2.9805281334638716,0.0,0.0665561470979059,0.0,0.36091627301145046,4.278608504031072,0.05,0.0,0.0,0.20223672937390044,2.7637080707566377,0.01458333333333334,1.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.004767828947368421,0.0,0.03706100585241637,0.0,0.024727312298121116,0.0,0.09126730051291647,0.0,0.2310777469677519,0.17330831022581386,5244.218640855248,18.33333333333337,1.826993797469039,1418.645834406727,2.646467469364406,0.3958791666666667,1.0,6266.985308595308,5030.723440595308,1.236261868,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,0.0,0.0,36.83961960520371,51.66666666666668,46.10666666666668,0.0,51.06640519609698,0.0,0.0,0.0,36.83961960520371,48.932936051771634,51.06640519609698,47.86620147960896,12.43753247303448,17.34912275950462,-0.4842105738287488,-1.7734766247009928,-1.95,9.236100170605994,1904.0231726502047,-2725.4445860977935,-2833.4844896398426,0.0,0.0,609.2958204882804,0.0,3.0,0.11077817351478256,0.0,0.0,1.5551611527918743,197.99884266666666,-67.16307088243151,0.24997436201538295,8.298930973522095,0.0030131532452226523,-19.881274919206316,1.2293863099397788,0.0,0.0,63.99289061672782
2025-01-01 23:00:00,5.444215510874134,3.4703067953704814,0.0,5.444215510874134,3.4703067953704814,0.0,0.041221676657222275,0.0,0.30445094860509936,5.048542885611813,0.05,0.0,0.0,0.19468691116298,3.261036550874168,0.01458333333333334,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.00400157072368421,0.0,0.022324844001574626,0.0,0.014895261931963433,0.0,0.04486840038779259,0.0,0.22364117897271435,0.16773088422953572,5742.254016722115,18.33333333333337,1.7443078148138496,1553.372446652912,2.5922272722784796,0.3958791666666667,1.0,6899.74729670836,4839.310850041694,2.0604364466666665,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7955.708382222222,0.0,0.0,36.260945185363184,51.66666666666668,46.10666666666668,0.0,50.77440216458417,0.0407012595046086,109.11142397898927,0.0,36.260945185363184,48.27008046453128,50.77440216458417,47.017919614504855,12.43753247303448,17.192839941967677,-0.641032851812686,-2.919063500516874,-3.05,9.236100170605994,1991.296952489637,-1897.2024168397772,-3049.2608919865315,0.0,0.0,528.0165854008983,0.0,3.0,0.11345383590847755,0.0,0.0,1.592723481909941,197.99884266666666,-81.26195430242186,0.2516569389948379,8.213960689755671,0.003003565262974891,-29.288984382973027,1.2300551002728182,0.0,0.0,68.75500440903623
