Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 05:02:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.56913395154916,118.56913395154916,-28.569133951549166,-28.569133951549166,94.50936741086531,-3.695117107425176,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:03:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.3948015556036,118.3948015556036,-28.3948015556036,-28.3948015556036,94.68027622811547,-3.6954437962995144,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:04:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.22051165310774,118.22051165310774,-28.220511653107735,-28.220511653107735,94.85096041857418,-3.6957704824453685,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:05:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,118.04626573390169,118.04626573390169,-28.04626573390169,-28.04626573390169,95.02142428876721,-3.696097165833635,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:06:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.87206528224867,117.87206528224867,-27.872065282248673,-27.872065282248673,95.19167211151546,-3.696423846471589,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:07:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.69791177727674,117.69791177727674,-27.697911777276747,-27.697911777276747,95.36170812610897,-3.6967505243228516,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:08:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.52380669348382,117.52380669348382,-27.523806693483824,-27.523806693483824,95.53153653840064,-3.697077199474734,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:09:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.34975149952713,117.34975149952713,-27.349751499527127,-27.349751499527127,95.70116152258322,-3.6974038718472,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:10:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.1757476603484,117.1757476603484,-27.1757476603484,-27.1757476603484,95.8705872196852,-3.6977305414693546,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:11:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,117.00179663599576,117.00179663599576,-27.001796635995763,-27.001796635995763,96.03981773929439,-3.698057208333921,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:12:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,116.82789988207946,116.82789988207946,-26.827899882079457,-26.827899882079457,96.20885715967609,-3.6983838724772795,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:13:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,116.65405885023434,116.65405885023434,-26.654058850234332,-26.654058850234332,96.3777095278769,-3.698710533855774,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:14:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,116.4802748704233,116.4802748704233,-26.480274870423298,-26.480274870423298,96.54637897446719,-3.6990371926731314,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:15:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,116.30654961915204,116.30654961915204,-26.306549619152033,-26.306549619152033,96.71486925972243,-3.699363848521898,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:16:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,116.1328844190443,116.1328844190443,-26.132884419044306,-26.132884419044306,96.88318445396999,-3.6996905016349046,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:17:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,115.95928070549202,115.95928070549202,-25.95928070549202,-25.95928070549202,97.05132848511312,-3.7000171519903233,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:18:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,115.78573991054844,115.78573991054844,-25.78573991054844,-25.78573991054844,97.21930525188145,-3.700343799602706,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:19:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,115.61226346175293,115.61226346175293,-25.612263461752935,-25.612263461752935,97.38711862548087,-3.700670444442949,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:20:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,115.43885278419518,115.43885278419518,-25.43885278419517,-25.43885278419517,97.55477244809754,-3.7009970865474315,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:21:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,115.26550929934142,115.26550929934142,-25.265509299341417,-25.265509299341417,97.72227053453247,-3.7013237258724985,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:22:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,115.09223442548425,115.09223442548425,-25.092234425484246,-25.092234425484246,97.88961667225476,-3.7016503624618053,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:23:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,114.9190295781674,114.9190295781674,-24.919029578167397,-24.919029578167397,98.05681462147766,-3.701976996308076,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:24:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,114.74589616901324,114.74589616901324,-24.745896169013243,-24.745896169013243,98.22386811676773,-3.702303627389483,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:25:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,114.57283549176401,114.57283549176401,-24.572835491764014,-24.572835491764014,98.39078097739758,-3.702630255917029,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:26:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,114.39984918523078,114.39984918523078,-24.39984918523078,-24.39984918523078,98.55755666136173,-3.7029568814323284,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:27:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,114.2269385374763,114.2269385374763,-24.2269385374763,-24.2269385374763,98.72419893691807,-3.7032835042846273,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:28:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,114.05410495041203,114.05410495041203,-24.05410495041202,-24.05410495041202,98.89071143491992,-3.7036101243284065,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:29:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,113.88134982263085,113.88134982263085,-23.881349822630852,-23.881349822630852,99.05709776227343,-3.7039367416582536,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:30:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,113.70867455138966,113.70867455138966,-23.70867455138966,-23.70867455138966,99.22336150047653,-3.704263356172305,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:31:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,113.53608053147147,113.53608053147147,-23.536080531471473,-23.536080531471473,99.38950620714178,-3.7045899679651484,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:32:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,113.363569155573,113.363569155573,-23.363569155573003,-23.363569155573003,99.55553541605804,-3.704916576993128,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:33:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,113.19114181475804,113.19114181475804,-23.191141814758037,-23.191141814758037,99.72145263717061,-3.7052431832635193,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:34:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,113.01879989727126,113.01879989727126,-23.018799897271258,-23.018799897271258,99.8872613581409,-3.705569786776323,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:35:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,112.84654479055376,112.84654479055376,-22.846544790553768,-22.846544790553768,100.0529650428187,-3.7058963875460904,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:36:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,112.67437776465567,112.67437776465567,-22.674377764655677,-22.674377764655677,100.21856724378284,-3.7062229857765487,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:37:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,112.50230043439194,112.50230043439194,-22.502300434391948,-22.502300434391948,100.38407115822065,-3.7065495810238644,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:38:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,112.33031406705891,112.33031406705891,-22.330314067058914,-22.330314067058914,100.54948029420245,-3.7068761735063163,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:39:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,112.15842004311439,112.15842004311439,-22.158420043114386,-22.158420043114386,100.7147980279496,-3.70720276323118,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:40:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,111.98661974272122,111.98661974272122,-21.986619742721214,-21.986619742721214,100.88002771335181,-3.707529350198456,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:41:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,111.81491454454881,111.81491454454881,-21.81491454454881,-21.81491454454881,101.04517268350105,-3.707855934437248,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:42:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,111.64330582619004,111.64330582619004,-21.643305826190037,-21.643305826190037,101.21023625066329,-3.70818251586752,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
