Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 135 deg, poa_global (W/m^2)","Rim Joist Irradiance - 135 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 135 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_global (W/m^2)","Rim Joist Irradiance - 225 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 225 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_global (W/m^2)","Rim Joist Irradiance - 45 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 45 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_global (W/m^2)","Window Irradiance - 45 deg, poa_direct (W/m^2)","Window Irradiance - 45 deg, poa_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 315 deg, poa_global (W/m^2)","Door Irradiance - 315 deg, poa_direct (W/m^2)","Door Irradiance - 315 deg, poa_diffuse (W/m^2)","Door Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 315 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Basement Lighting (kW),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),Spa Pump (kW),Spa Heater (kW),HVAC Heating Setpoint (C)
2025-01-01 09:26:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,78.39192575020637,78.47059615956249,11.608074249793628,11.529403840437515,140.9697509072214,-3.7812668782498804,1413.981805,4.858847099011082,9355.160712637151,296.04091550768845,216.34091550768844,79.7,75.0,4.699999999999999,49.440959967879294,22.62287476264865,26.818085205230645,22.118085205230646,4.699999999999999,20.412234493349253,0.0,20.412234493349253,15.712234493349253,4.699999999999999,20.412234493349253,0.0,20.412234493349253,15.712234493349253,4.699999999999999,5708.26457676346,72.37131747839733,44.37131747839733,28.0,28.0,0.0,993.2996233353995,296.04091550768845,216.34091550768844,79.7,75.0,4.699999999999999,49.440959967879294,22.62287476264865,26.818085205230645,22.118085205230646,4.699999999999999,20.412234493349253,0.0,20.412234493349253,15.712234493349253,4.699999999999999,20.412234493349253,0.0,20.412234493349253,15.712234493349253,4.699999999999999,846.6378954026367,283.7003935756319,215.63659357563188,68.0638,75.0,4.699999999999999,24.318775204197806,1.4161304389308347,22.90264476526697,22.118085205230646,4.699999999999999,17.43204825732026,0.0,17.43204825732026,15.712234493349253,4.699999999999999,17.43204825732026,0.0,17.43204825732026,15.712234493349253,4.699999999999999,37.927172752500105,20.412234493349253,0.0,20.412234493349253,15.712234493349253,4.699999999999999,72.37131747839733,2.0010000000000003,0.23206276517556826,0.025808032171546706,0.015709032827362256,0.026700663229628965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026700663229628965,51.666666666666686,0.045044013674684996,0.001936169362207602,0.05107463623008511,0.046947893709732055,23.888888888888914
2025-01-01 09:27:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,78.28270237784461,78.3606722788577,11.717297622155385,11.639327721142289,141.17617161293447,-3.7815928340205573,1413.981805,4.816235509800561,9364.222710807062,295.87297605956144,216.17297605956145,79.7,75.0,4.699999999999999,50.38495116585801,23.392940588459023,26.992010577398986,22.292010577398987,4.699999999999999,20.40299175626344,0.0,20.40299175626344,15.70299175626344,4.699999999999999,20.40299175626344,0.0,20.40299175626344,15.70299175626344,4.699999999999999,5741.17413521951,72.7885560403224,44.788556040322405,28.0,28.0,0.0,994.2543986098251,295.87297605956144,216.17297605956145,79.7,75.0,4.699999999999999,50.38495116585801,23.392940588459023,26.992010577398986,22.292010577398987,4.699999999999999,20.40299175626344,0.0,20.40299175626344,15.70299175626344,4.699999999999999,20.40299175626344,0.0,20.40299175626344,15.70299175626344,4.699999999999999,846.3664391296104,283.4515613123234,215.38776131232342,68.0638,75.0,4.699999999999999,24.601800376861608,1.5506233437628747,23.051177033098732,22.292010577398987,4.699999999999999,17.424154959848977,0.0,17.424154959848977,15.70299175626344,4.699999999999999,17.424154959848977,0.0,17.424154959848977,15.70299175626344,4.699999999999999,37.90999918503625,20.40299175626344,0.0,20.40299175626344,15.70299175626344,4.699999999999999,72.7885560403224,2.0010000000000003,0.23206276517556826,0.025808032171546706,0.015709032827362256,0.026700663229628965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026700663229628965,51.666666666666686,0.045044013674684996,0.001936169362207602,0.05107463623008511,0.046947893709732055,23.888888888888914
2025-01-01 09:28:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,78.17395561089826,78.25123953267288,11.826044389101742,11.748760467327122,141.38294572048022,-3.7819187869754387,1413.981805,4.774545921496393,9373.176955210402,295.7017377628181,216.0017377628181,79.7,75.0,4.699999999999999,51.32765589999723,24.16337650468236,27.16427939531487,22.464279395314872,4.699999999999999,20.39370735927417,0.0,20.39370735927417,15.693707359274171,4.699999999999999,20.39370735927417,0.0,20.39370735927417,15.693707359274171,4.699999999999999,5773.923739578627,73.20376664986802,45.203766649868015,28.0,28.0,0.0,995.1977719895671,295.7017377628181,216.0017377628181,79.7,75.0,4.699999999999999,51.32765589999723,24.16337650468236,27.16427939531487,22.464279395314872,4.699999999999999,20.39370735927417,0.0,20.39370735927417,15.693707359274171,4.699999999999999,20.39370735927417,0.0,20.39370735927417,15.693707359274171,4.699999999999999,846.0926319489782,283.1983548401396,215.1345548401396,68.0638,75.0,4.699999999999999,24.891182283486547,1.6928876798876489,23.1982946035989,22.464279395314872,4.699999999999999,17.416226084820142,0.0,17.416226084820142,15.693707359274171,4.699999999999999,17.416226084820142,0.0,17.416226084820142,15.693707359274171,4.699999999999999,37.89274821093885,20.39370735927417,0.0,20.39370735927417,15.693707359274171,4.699999999999999,73.20376664986802,2.0010000000000003,0.23206276517556826,0.025808032171546706,0.015709032827362256,0.026700663229628965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026700663229628965,51.666666666666686,0.045044013674684996,0.001936169362207602,0.05107463623008511,0.046947893709732055,23.888888888888914
2025-01-01 09:29:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,78.06568812749376,78.14230018786074,11.934311872506248,11.857699812139263,141.59007356698186,-3.7822447371509043,1413.981805,4.733751399604018,9382.024076467098,295.5272038701124,215.82720387011236,79.7,75.0,4.699999999999999,52.26910230821032,24.934167848944902,27.33493445926542,22.63493445926542,4.699999999999999,20.38438464666092,0.0,20.38438464666092,15.684384646660918,4.699999999999999,20.38438464666092,0.0,20.38438464666092,15.684384646660918,4.699999999999999,5806.512766693496,73.6169414065608,45.6169414065608,28.0,28.0,0.0,996.1298107661851,295.5272038701124,215.82720387011236,79.7,75.0,4.699999999999999,52.26910230821032,24.934167848944902,27.33493445926542,22.63493445926542,4.699999999999999,20.38438464666092,0.0,20.38438464666092,15.684384646660918,4.699999999999999,20.38438464666092,0.0,20.38438464666092,15.684384646660918,4.699999999999999,845.8168443473065,282.94080446859755,214.87700446859753,68.0638,75.0,4.699999999999999,25.187113961184004,1.8430799329713363,23.34403402821267,22.63493445926542,4.699999999999999,17.408264488248424,0.0,17.408264488248424,15.684384646660918,4.699999999999999,17.408264488248424,0.0,17.408264488248424,15.684384646660918,4.699999999999999,37.8754260440825,20.38438464666092,0.0,20.38438464666092,15.684384646660918,4.699999999999999,73.6169414065608,2.0010000000000003,0.23206276517556826,0.025808032171546706,0.015709032827362256,0.026700663229628965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026700663229628965,51.666666666666686,0.045044013674684996,0.001936169362207602,0.05107463623008511,0.046947893709732055,23.888888888888914
2025-01-01 09:30:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,77.95790259129745,78.03385651230442,12.042097408702546,11.966143487695577,141.79755546618725,-3.7825706844887463,1413.981805,4.693826046099311,19005.30119451113,580.3517571202959,437.1271169510016,143.2246401692943,127.32464016929431,15.899999999999999,113.79530768055483,52.105337749522015,61.68996993103282,45.78996993103282,15.899999999999999,50.65581092872517,0.0,50.65581092872517,34.75581092872517,15.899999999999999,50.65581092872517,0.0,50.65581092872517,34.75581092872517,15.899999999999999,12485.873579510435,158.3001468600861,93.3001468600861,65.0,65.0,0.0,2019.6806399746886,580.3517571202959,437.1271169510016,143.2246401692943,127.32464016929431,15.899999999999999,113.79530768055483,52.105337749522015,61.68996993103282,45.78996993103282,15.899999999999999,50.65581092872517,0.0,50.65581092872517,34.75581092872517,15.899999999999999,50.65581092872517,0.0,50.65581092872517,34.75581092872517,15.899999999999999,1712.852469543382,557.3445331900396,435.03069048546223,122.31384270457734,127.32464016929431,15.899999999999999,56.74002717096384,4.056792849861818,52.68323432110203,45.78996993103282,15.899999999999999,43.26006253313129,0.0,43.26006253313129,34.75581092872517,15.899999999999999,43.26006253313129,0.0,43.26006253313129,34.75581092872517,15.899999999999999,94.12157657887582,50.65581092872517,0.0,50.65581092872517,34.75581092872517,15.899999999999999,158.3001468600861,2.0010000000000003,0.2482031429698504,0.035977422331858154,0.011516230471304713,0.03732643737203233,0.0,0.0,0.0,0.0,0.0,0.0,0.028668997667302954,0.028668997667302954,0.2529325666292156,0.03732643737203233,51.666666666666686,0.045044013674684996,0.001936169362207602,0.05107463623008511,0.046947893709732055,23.888888888888914
2025-01-01 09:31:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,77.85060165331994,77.92591077602086,12.149398346680057,12.074089223979147,142.00539170591588,-3.7828966290471726,1413.981805,4.654744951526671,19023.241646455717,579.9882554850296,436.75999179320263,143.22826369182695,127.32826369182695,15.899999999999999,115.6930299761265,53.669104361077835,62.023925615048654,46.123925615048655,15.899999999999999,50.64760673670666,0.0,50.64760673670666,34.747606736706665,15.899999999999999,50.64760673670666,0.0,50.64760673670666,34.747606736706665,15.899999999999999,12551.27766555131,159.1293620815593,94.1293620815593,65.0,65.0,0.0,2021.572759672791,579.9882554850296,436.75999179320263,143.22826369182695,127.32826369182695,15.899999999999999,115.6930299761265,53.669104361077835,62.023925615048654,46.123925615048655,15.899999999999999,50.64760673670666,0.0,50.64760673670666,34.747606736706665,15.899999999999999,50.64760673670666,0.0,50.64760673670666,34.747606736706665,15.899999999999999,1712.326188583774,556.8081410581367,434.4912038653165,122.31693719282022,127.32826369182695,15.899999999999999,57.36271669715098,4.394284221899433,52.96843247525155,46.123925615048655,15.899999999999999,43.25305615314749,0.0,43.25305615314749,34.747606736706665,15.899999999999999,43.25305615314749,0.0,43.25305615314749,34.747606736706665,15.899999999999999,94.10633269129056,50.64760673670666,0.0,50.64760673670666,34.747606736706665,15.899999999999999,159.1293620815593,2.0010000000000003,0.2482031429698504,0.035977422331858154,0.011516230471304713,0.03732643737203233,0.0,0.0,0.0,0.0,0.0,0.0,0.028668997667302954,0.028668997667302954,0.2529325666292156,0.03732643737203233,51.666666666666686,0.045044013674684996,0.001936169362207602,0.05107463623008511,0.046947893709732055,23.888888888888914
2025-01-01 09:32:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,77.74378788017837,77.81846517832813,12.256212119821628,12.181534821671882,142.21358268914474,-3.78322257099353,1413.981805,4.616484123581824,19040.60322212089,579.603676466202,436.38620665962304,143.21746980657903,127.31746980657904,15.899999999999999,117.59022527076255,55.23350325260952,62.356722018153015,46.456722018153016,15.899999999999999,50.63904997737199,0.0,50.63904997737199,34.73904997737199,15.899999999999999,50.63904997737199,0.0,50.63904997737199,34.73904997737199,15.899999999999999,12616.352549039002,159.95440356122873,94.95440356122874,65.0,65.0,0.0,2023.403588419401,579.603676466202,436.38620665962304,143.21746980657903,127.31746980657904,15.899999999999999,117.59022527076255,55.23350325260952,62.356722018153015,46.456722018153016,15.899999999999999,50.63904997737199,0.0,50.63904997737199,34.73904997737199,15.899999999999999,50.63904997737199,0.0,50.63904997737199,34.73904997737199,15.899999999999999,1711.7671787062363,556.2508166392674,433.943097424449,122.30771921481849,127.31746980657904,15.899999999999999,58.00137185570039,4.748731252197715,53.25264060350268,46.456722018153016,15.899999999999999,43.245748680675675,0.0,43.245748680675675,34.73904997737199,15.899999999999999,43.245748680675675,0.0,43.245748680675675,34.73904997737199,15.899999999999999,94.09043371219578,50.63904997737199,0.0,50.63904997737199,34.73904997737199,15.899999999999999,159.95440356122873,2.0010000000000003,0.2482031429698504,0.035977422331858154,0.011516230471304713,0.03732643737203233,0.0,0.0,0.0,0.0,0.0,0.0,0.028668997667302954,0.028668997667302954,0.2529325666292156,0.03732643737203233,51.666666666666686,0.045044013674684996,0.001936169362207602,0.05107463623008511,0.046947893709732055,23.888888888888914
2025-01-01 09:33:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,77.63746404100911,77.71152213581081,12.362535958990888,12.288477864189183,142.42212837468531,-3.783548509956745,1413.981805,4.579020546028575,19057.40630530464,579.198803882228,436.00576915186963,143.19303473035836,127.29303473035836,15.899999999999999,119.48683085834074,56.7985025561523,62.68832830218843,46.78832830218843,15.899999999999999,50.63015543305508,0.0,50.63015543305508,34.73015543305508,15.899999999999999,50.63015543305508,0.0,50.63015543305508,34.73015543305508,15.899999999999999,12681.09690459022,160.77525449543475,95.77525449543474,65.0,65.0,0.0,2025.175285054046,579.198803882228,436.00576915186963,143.19303473035836,127.29303473035836,15.899999999999999,119.48683085834074,56.7985025561523,62.68832830218843,46.78832830218843,15.899999999999999,50.63015543305508,0.0,50.63015543305508,34.73015543305508,15.899999999999999,50.63015543305508,0.0,50.63015543305508,34.73015543305508,15.899999999999999,1711.1777429114256,555.6732857998095,433.38643414008345,122.28685165972604,127.29303473035836,15.899999999999999,58.656238850061115,5.1204064799922016,53.53583237006892,46.78832830218843,15.899999999999999,43.23815273982904,0.0,43.23815273982904,34.73015543305508,15.899999999999999,43.23815273982904,0.0,43.23815273982904,34.73015543305508,15.899999999999999,94.07390710806666,50.63015543305508,0.0,50.63015543305508,34.73015543305508,15.899999999999999,160.77525449543475,2.0010000000000003,0.2482031429698504,0.035977422331858154,0.011516230471304713,0.03732643737203233,0.0,0.0,0.0,0.0,0.0,0.0,0.028668997667302954,0.028668997667302954,0.2529325666292156,0.03732643737203233,51.666666666666686,0.045044013674684996,0.001936169362207602,0.05107463623008511,0.046947893709732055,23.888888888888914
2025-01-01 09:34:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,77.53163267834375,77.60508385005406,12.468367321656249,12.394916149945942,142.6310291142986,-3.7838744460823364,1413.981805,4.542331983919677,19073.670189069424,578.7743766644,435.6186862490836,143.15569041531646,127.25569041531647,15.899999999999999,121.38279202203348,58.36407353659119,63.01871848544229,47.118718485442294,15.899999999999999,50.620937344779634,0.0,50.620937344779634,34.720937344779635,15.899999999999999,50.620937344779634,0.0,50.620937344779634,34.720937344779635,15.899999999999999,12745.50954402315,161.5918998200047,96.59189982000471,65.0,65.0,0.0,2026.8898929364293,578.7743766644,435.6186862490836,143.15569041531646,127.25569041531647,15.899999999999999,121.38279202203348,58.36407353659119,63.01871848544229,47.118718485442294,15.899999999999999,50.620937344779634,0.0,50.620937344779634,34.720937344779635,15.899999999999999,50.620937344779634,0.0,50.620937344779634,34.720937344779635,15.899999999999999,1710.5600720388495,555.0762355895308,432.8212759748506,122.25495961468025,127.25569041531647,15.899999999999999,59.327557707768165,5.509572121200448,53.817985586567715,47.118718485442294,15.899999999999999,43.23028049244181,0.0,43.23028049244181,34.720937344779635,15.899999999999999,43.23028049244181,0.0,43.23028049244181,34.720937344779635,15.899999999999999,94.05677933959112,50.620937344779634,0.0,50.620937344779634,34.720937344779635,15.899999999999999,161.5918998200047,2.0010000000000003,0.2482031429698504,0.035977422331858154,0.011516230471304713,0.03732643737203233,0.0,0.0,0.0,0.0,0.0,0.0,0.028668997667302954,0.028668997667302954,0.2529325666292156,0.03732643737203233,51.666666666666686,0.045044013674684996,0.001936169362207602,0.05107463623008511,0.046947893709732055,23.888888888888914
2025-01-01 09:35:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,77.42629639462635,77.4991525952899,12.573703605373648,12.500847404710106,142.84028509577257,-3.784200379421236,1413.981805,4.506397047757909,19089.413098772053,578.3310926715403,435.2249653031705,143.1061273683698,127.2061273683698,15.899999999999999,123.27805661162455,59.9301864075626,63.34787020406195,47.44787020406195,15.899999999999999,50.61140945855057,0.0,50.61140945855057,34.71140945855057,15.899999999999999,50.61140945855057,0.0,50.61140945855057,34.71140945855057,15.899999999999999,12809.589242069756,162.40432400057415,97.40432400057415,65.0,65.0,0.0,2028.5493424017318,578.3310926715403,435.2249653031705,143.1061273683698,127.2061273683698,15.899999999999999,123.27805661162455,59.9301864075626,63.34787020406195,47.44787020406195,15.899999999999999,50.61140945855057,0.0,50.61140945855057,34.71140945855057,15.899999999999999,50.61140945855057,0.0,50.61140945855057,34.71140945855057,15.899999999999999,1709.9162520355217,554.4603180627879,432.24768529020014,122.21263277258781,127.2061273683698,15.899999999999999,60.01556030197726,5.916479147708359,54.0990811542689,47.44787020406195,15.899999999999999,43.22214367760218,0.0,43.22214367760218,34.71140945855057,15.899999999999999,43.22214367760218,0.0,43.22214367760218,34.71140945855057,15.899999999999999,94.03907594768202,50.61140945855057,0.0,50.61140945855057,34.71140945855057,15.899999999999999,162.40432400057415,2.0010000000000003,0.2482031429698504,0.035977422331858154,0.011516230471304713,0.03732643737203233,0.0,0.0,0.0,0.0,0.0,0.0,0.028668997667302954,0.028668997667302954,0.2529325666292156,0.03732643737203233,51.666666666666686,0.045044013674684996,0.001936169362207602,0.05107463623008511,0.046947893709732055,23.888888888888914
2025-01-01 09:36:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,77.32145778199089,77.3937306472134,12.678542218009113,12.606269352786603,143.0498964799163,-3.784526309929788,1413.981805,4.471195131282362,19104.652268711674,577.8696110455875,434.82461379447665,143.0449972511108,127.1449972511108,15.899999999999999,125.17257597650566,61.496811363767726,63.67576461273793,47.77576461273793,15.899999999999999,50.60158504221173,0.0,50.60158504221173,34.70158504221173,15.899999999999999,50.60158504221173,0.0,50.60158504221173,34.70158504221173,15.899999999999999,12873.334779441067,163.21251157858336,98.21251157858336,65.0,65.0,0.0,2030.155458868554,577.8696110455875,434.82461379447665,143.0449972511108,127.1449972511108,15.899999999999999,125.17257597650566,61.496811363767726,63.67576461273793,47.77576461273793,15.899999999999999,50.60158504221173,0.0,50.60158504221173,34.70158504221173,15.899999999999999,50.60158504221173,0.0,50.60158504221173,34.70158504221173,15.899999999999999,1709.2482689881572,553.8261520933206,431.66572444087205,122.16042765244862,127.1449972511108,15.899999999999999,60.72047051436196,6.341367535083778,54.37910297927819,47.77576461273793,15.899999999999999,43.21375362604882,0.0,43.21375362604882,34.70158504221173,15.899999999999999,43.21375362604882,0.0,43.21375362604882,34.70158504221173,15.899999999999999,94.02082158479996,50.60158504221173,0.0,50.60158504221173,34.70158504221173,15.899999999999999,163.21251157858336,2.0010000000000003,0.2482031429698504,0.035977422331858154,0.011516230471304713,0.03732643737203233,0.0,0.0,0.0,0.0,0.0,0.0,0.028668997667302954,0.028668997667302954,0.2529325666292156,0.03732643737203233,51.666666666666686,0.045044013674684996,0.001936169362207602,0.05107463623008511,0.046947893709732055,23.888888888888914
2025-01-01 09:37:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,77.21711942187058,77.28882028207542,12.782880578129419,12.711179717924587,143.25986340185113,-3.7848522376807523,1413.981805,4.436706376440223,19119.404002751653,577.3905546281228,434.41763932886386,142.97291529925894,127.07291529925895,15.899999999999999,127.06630468643226,63.063918592821416,64.00238609361085,48.10238609361086,15.899999999999999,50.59147690658015,0.0,50.59147690658015,34.69147690658015,15.899999999999999,50.59147690658015,0.0,50.59147690658015,34.69147690658015,15.899999999999999,12936.74494331822,164.01644717750273,99.01644717750273,65.0,65.0,0.0,2031.709969255091,577.3905546281228,434.41763932886386,142.97291529925894,127.07291529925895,15.899999999999999,127.06630468643226,63.063918592821416,64.00238609361085,48.10238609361086,15.899999999999999,50.59147690658015,0.0,50.59147690658015,34.69147690658015,15.899999999999999,50.59147690658015,0.0,50.59147690658015,34.69147690658015,15.899999999999999,1708.558014135969,553.1743253893429,431.07545572377575,122.09886966556714,127.07291529925895,15.899999999999999,61.44250401360952,6.78446628966586,54.658037723943664,48.10238609361086,15.899999999999999,43.205121278219444,0.0,43.205121278219444,34.69147690658015,15.899999999999999,43.205121278219444,0.0,43.205121278219444,34.69147690658015,15.899999999999999,94.00204005422182,50.59147690658015,0.0,50.59147690658015,34.69147690658015,15.899999999999999,164.01644717750273,2.0010000000000003,0.2482031429698504,0.035977422331858154,0.011516230471304713,0.03732643737203233,0.0,0.0,0.0,0.0,0.0,0.0,0.028668997667302954,0.028668997667302954,0.2529325666292156,0.03732643737203233,51.666666666666686,0.045044013674684996,0.001936169362207602,0.05107463623008511,0.046947893709732055,23.888888888888914
2025-01-01 09:38:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,77.1132838855158,77.18442377671549,12.886716114484207,12.815576223284506,143.47018597048304,-3.785178162572265,1413.981805,4.4029116404965025,19133.683730655863,576.8945122124068,434.00404963815015,142.89046257425665,126.99046257425665,15.899999999999999,128.9592002593524,64.63147827345443,64.32772198589797,48.427721985897975,15.899999999999999,50.58109742555344,0.0,50.58109742555344,34.68109742555344,15.899999999999999,50.58109742555344,0.0,50.58109742555344,34.68109742555344,15.899999999999999,12999.818527273126,164.81611550182717,99.81611550182717,65.0,65.0,0.0,2033.2145079418422,576.8945122124068,434.00404963815015,142.89046257425665,126.99046257425665,15.899999999999999,128.9592002593524,64.63147827345443,64.32772198589797,48.427721985897975,15.899999999999999,50.58109742555344,0.0,50.58109742555344,34.68109742555344,15.899999999999999,50.58109742555344,0.0,50.58109742555344,34.68109742555344,15.899999999999999,1707.847288545664,552.5053963702428,430.4769413318276,122.02845503841517,126.99046257425665,15.899999999999999,62.18186805257308,7.245993476616219,54.93587457595686,48.427721985897975,15.899999999999999,43.19625720142263,0.0,43.19625720142263,34.68109742555344,15.899999999999999,43.19625720142263,0.0,43.19625720142263,34.68109742555344,15.899999999999999,93.98275434740175,50.58109742555344,0.0,50.58109742555344,34.68109742555344,15.899999999999999,164.81611550182717,2.0010000000000003,0.2482031429698504,0.035977422331858154,0.011516230471304713,0.03732643737203233,0.0,0.0,0.0,0.0,0.0,0.0,0.028668997667302954,0.028668997667302954,0.2529325666292156,0.03732643737203233,51.666666666666686,0.045044013674684996,0.001936169362207602,0.05107463623008511,0.046947893709732055,23.888888888888914
