Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.1144005188935715,0.4589734221882414,0.29576023759841047,1.1144005188935715,0.4589734221882414,0.29576023759841047,0.14514285159271514,0.6693708617453009,0.2998868055555555,0.03871440426507711,0.25704583333333336,0.0,0.4589734221882414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0201562774122807,0.0,0.004241416784163695,0.0,0.06037257869813537,0.0,0.06037257869813537,0.0,0.05740629882764544,0.0,0.5751465749109997,0.4313599311832497,5053.574717514471,19.444444444444457,0.37333333333333335,1272.9287265596029,7.533270798148148,0.2998868055555555,0.4666666666666667,6026.616638518519,12914.178511111111,879.2133333333333,0.0,84.60249687904796,51.66666666666668,46.10666666666668,0.0,51.620776032881125,0.20273022687341044,550.4758330238917,879.2133333333333,132.19140137351243,50.599654729297036,51.620776032881125,50.089094077504996,12.43753247303448,19.121575644405063,-0.06551809605416464,1.1456355721963634,2.056882235776699,-1.7209859633184423,2.8,9.236100170605994,2349.850351463621,1243.7413494109326,716.5730851497585,-79.09467398985682,-2669.584676305417,0.0,0.0,1060.2792812298017,0.0,4.333749999999999,0.1254853943563131,0.0,0.0,1.8303475870110082,286.02582813555557,-83.70402747234117,0.2266522301535455,9.183365885167579,0.0030450591829299183,-40.98521890974298,1.2254171490783248,0.0,0.0,79.87791533515524,0.7249112727551998,699.5669350937358,17.006150056022715,0.004483766734054464,26.417628044860365,-105.51230203471718
2025-01-01 01:00:00,1.0581471179295623,0.4579202927085891,0.28658002926507714,1.0581471179295623,0.4579202927085891,0.28658002926507714,0.12106855990764573,0.6479019955219164,0.28917656249999996,0.03871440426507711,0.24786562500000003,0.0,0.4579202927085891,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.018644556606359646,0.0,0.003475756412654101,0.0,0.04947412344431599,0.0,0.04947412344431599,0.0,0.03734160524379748,0.0,0.5746628519716297,0.43099713897872216,4873.0899061746695,19.444444444444457,0.36000000000000004,1227.4669863253314,7.2642254125,0.28917656249999996,0.45,5811.38033,12914.178511111111,879.2133333333333,0.0,82.14484978074998,51.66666666666668,46.10666666666668,0.0,51.325367014537406,0.17711470634622797,478.74666188355326,879.2133333333333,128.35132778242183,49.701563677291226,51.325367014537406,48.88966200866814,12.43753247303448,19.163506485525033,-0.0555805116738604,2.573442520915476,2.925030488321778,-0.6808970416912624,2.5,9.236100170605994,2361.230134850072,-2008.0872126929785,-384.61169862936123,-45.77845058928626,-2506.9904175217466,0.0,0.0,1058.7422269026592,0.0,5.0,0.11546359806578503,0.0,0.0,1.6841682587156506,329.99807111111113,-88.99359947057584,0.2258084726568798,9.19894723372376,0.0030414950113140824,21.560980296368445,1.2253035795757377,0.0,0.0,72.5925797784665,0.7249112727551998,-402.17521948366056,17.563520854299266,0.004483766734054464,18.603398445740858,-64.38184903502712
2025-01-01 02:00:00,0.9810599257146284,0.44017872182066975,0.220325,0.9810599257146284,0.44017872182066975,0.220325,0.1104051136300766,0.6136089787512186,0.25704583333333336,0.0,0.220325,0.0,0.44017872182066975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.018644556606359646,0.0,0.0031138925859568686,0.0,0.04432333221888005,0.0,0.04432333221888005,0.0,0.026704016323658708,0.0,0.551927873821237,0.4139459053659276,4331.635472155262,19.444444444444457,0.32000000000000006,1091.0817656225165,6.457089255555556,0.25704583333333336,0.4,5165.671404444444,12914.178511111111,0.0,0.0,85.74698775295087,51.66666666666668,46.10666666666668,0.0,51.50492531004955,0.0,0.0,0.0,133.97966836398575,51.119682128820635,51.50492531004955,50.927060538206185,12.43753247303448,19.177600480597008,-0.05344657354041201,1.7223230900537798,2.49677895698432,-0.026137080892448154,1.6500000000000001,9.236100170605994,1952.7093238089708,-2621.383496592934,-782.6945055164867,-75.56472589904546,-2441.719372045475,0.0,0.0,1015.3772123249198,0.0,5.0,0.10639574261193323,0.0,0.0,1.5519032454488912,329.99807111111113,-86.2568941946827,0.22664034842487774,9.221180710082901,0.0030554318979658505,58.05546120696709,1.2252342633411126,0.0,0.0,82.74742931330908,0.7249112727551998,-803.8069658323105,21.112460315823835,0.004483766734054464,9.826782659448101,-85.39150855849356
2025-01-01 03:00:00,0.9716539031738214,0.43622325470479706,0.220325,0.9716539031738214,0.43622325470479706,0.220325,0.10788702625233906,0.6067210435881488,0.25704583333333336,0.0,0.220325,0.0,0.43622325470479706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.017636742735745614,0.0,0.0030626414860383767,0.0,0.043593821015277534,0.0,0.043593821015277534,0.0,0.02509003731508593,0.0,0.5475743673669065,0.41068077552517973,4331.635472155262,19.444444444444457,0.32000000000000006,1091.0817656225165,6.457089255555556,0.25704583333333336,0.4,5165.671404444444,12914.178511111111,0.0,0.0,83.64326487121848,51.66666666666668,46.10666666666668,0.0,50.64824414604097,0.0,0.0,0.0,130.69260136127886,50.327624461103234,50.64824414604097,50.167314618634364,12.43753247303448,19.167320936978992,-0.04687639496413407,1.6420137534480461,2.1904853981283225,0.04595717397087651,1.6500000000000001,9.236100170605994,1830.6814067874104,-1309.5673232789907,-502.29263536886305,-95.05457145961599,-2555.0588987868746,0.0,0.0,1006.2759352359157,0.0,5.0,0.1115551780380764,0.0,0.0,1.6271594952381336,329.99807111111113,-85.84400738584007,0.22796632520989432,9.234731316851757,0.0030714950001477915,0.9133719863843301,1.22526529327005,0.0,0.0,79.94065003601632,0.7249112727551998,-524.4043674652211,22.111732096358075,0.004483766734054464,9.40677917019126,-104.46135062980724
2025-01-01 04:00:00,1.0242846687514324,0.43553291742967226,0.2662260416666667,1.0242846687514326,0.43553291742967226,0.2662260416666667,0.10788702625233906,0.6058005938879825,0.3105970486111111,0.0,0.2662260416666667,0.0,0.43553291742967226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.017636742735745614,0.0,0.0030626414860383767,0.0,0.043593821015277534,0.0,0.043593821015277534,0.0,0.02509003731508593,0.0,0.5475743673669065,0.41068077552517973,5234.059528854274,19.444444444444457,0.3866666666666667,1318.390466793874,7.802316183796297,0.3105970486111111,0.48333333333333334,6241.852947037038,12914.178511111111,0.0,0.0,81.7380998880109,51.66666666666668,46.10666666666668,0.0,49.81400828359801,0.0,0.0,0.0,127.71578107501702,49.5548476176892,49.81400828359801,49.425267284734794,12.43753247303448,19.102434219628563,-0.06868707063506878,0.6680005702263319,2.0250281658549776,0.10897994805586936,0.55,9.236100170605994,2337.4084612700713,-4317.3810908227915,-1385.8309608270251,-99.01987612910128,-2775.8138345574553,0.0,0.0,1005.3554855357493,0.0,5.0,0.11402175448370458,0.0,0.0,1.663137325714678,329.99807111111113,-79.38081279164187,0.22833184337542076,9.194214721101348,0.003065350726945798,50.6586959022975,1.2249667792089687,0.0,0.0,96.11316886221876,0.7249112727551998,-1408.7874172344611,22.956456407436104,0.004483766734054464,2.5468786647554356,-101.56675479385672
2025-01-01 05:00:00,1.0370105395482163,0.43553291742967226,0.27540625,1.0370105395482163,0.43553291742967226,0.27540625,0.10990265399356712,0.6058005938879825,0.32130729166666666,0.0,0.27540625,0.0,0.43553291742967226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.01965237047697369,0.0,0.0030626414860383767,0.0,0.043593821015277534,0.0,0.043593821015277534,0.0,0.02509003731508593,0.0,0.5475743673669065,0.41068077552517973,5414.5443401940765,19.444444444444457,0.4,1363.8522070281458,8.071361569444445,0.32130729166666666,0.5,6457.089255555556,12914.178511111111,0.0,0.0,79.45426640533499,51.66666666666668,46.10666666666668,0.0,49.00212683928488,0.0,0.0,0.0,124.14729125833591,48.80135170708247,49.00212683928488,48.70096414098126,12.43753247303448,19.19805199385297,-0.04804308164034889,-0.3344337436689475,0.7620511305954462,-0.34241045740021464,-0.25000000000000006,9.236100170605994,2356.9676671093903,-1878.8299320134138,-944.820902705455,-141.30190899808062,-2901.8737626482853,0.0,0.0,1007.3711132769773,0.0,5.0,0.11335512103858601,0.0,0.0,1.653413716652822,329.99807111111113,-80.16515567456278,0.2294013775307281,9.272926292971535,0.0030998169677040424,60.72524112926086,1.2239262823318868,0.0,0.0,100.14936477608629,0.7249112727551998,-971.3153108650118,26.49440815955686,0.004483766734054464,0.5287705341191802,-141.83067953219975
2025-01-01 06:00:00,0.9878197583473063,0.43691359197992186,0.22950520833333335,0.9878197583473063,0.43691359197992186,0.22950520833333335,0.11242218867010222,0.6076414932883153,0.26775607638888893,0.0,0.22950520833333335,0.0,0.43691359197992186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.02217190515350877,0.0,0.0030626414860383767,0.0,0.043593821015277534,0.0,0.043593821015277534,0.0,0.02509003731508593,0.0,0.5475743673669065,0.41068077552517973,4512.120283495064,19.444444444444457,0.3333333333333333,1136.5435058567882,6.7261346412037035,0.26775607638888893,0.4166666666666667,5380.907712962963,12914.178511111111,0.0,0.0,77.64872613778795,51.66666666666668,46.10666666666668,0.0,48.21195487817331,0.0,0.0,0.0,121.32613459029366,48.06661579717422,48.21195487817331,47.99394625667469,12.43753247303448,19.134285578962444,-0.055514820376074483,0.36612775148860616,1.3409037535132875,-0.6937488251582552,0.3,9.236100170605994,1678.0799688488746,-2825.4258084354515,-968.3853613829102,-111.79666929387996,-2806.9607400402483,0.0,0.0,956.7043689960673,0.0,4.16625,0.11340926560760688,0.0,0.0,1.6542034769413836,274.9708927533333,-81.35988690299573,0.22983575209352836,9.236536267272198,0.0030934461932929517,-52.93330968863075,1.2241977996345033,0.0,0.0,94.54951904753402,0.7249112727551998,-991.6206010334535,23.235239650543313,0.004483766734054464,5.8527612925673544,-117.64943058644731
2025-01-01 07:00:00,1.6684567327973925,0.47820140902820124,0.3126833267847592,1.6684567327973925,0.4782014090282013,0.31268332678475924,0.28056452516439007,1.0772951590218913,0.3105970486111111,0.04645728511809253,0.2662260416666667,0.0,0.47820140902820124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.38239702551328925,0.0,0.020660184347587717,0.0,0.008819848376882324,0.0,0.12554224621996,0.0,0.12554224621996,0.0,0.05729625480433365,0.0,0.600783890697613,0.4505879180232096,5234.059528854274,19.444444444444457,0.3866666666666667,1318.390466793874,7.802316183796297,0.3105970486111111,0.48333333333333334,6241.852947037038,12914.178511111111,1055.056,0.0,81.88740739760844,51.66666666666668,46.10666666666668,0.0,50.39632519877489,0.20412032387788492,539.7081745386216,1055.056,127.94907405876319,49.59297103338028,50.39632519877489,49.19129395068297,12.43753247303448,19.12824660537882,-0.06469478445234997,-0.4688699670568379,0.8243500871185773,-0.8370283489838181,-0.55,9.236100170605994,2563.91951173525,-3395.9010385419965,-1288.038002715756,-122.05714052295319,-3018.833920819908,0.0,0.0,1472.7321015826165,7.1238013365452355,4.0,0.11632143998760129,0.0,0.0,1.6966808614746207,263.9984568888889,-77.22629211087788,0.22961835199072478,9.228995402105387,0.0030892328477549885,31.988799045824244,1.224226421871466,0.0,0.0,104.30023348823373,0.7249112727551998,-1313.2629725005343,25.22496978477826,0.004483766734054464,1.6904810938470571,-123.74762161680025
2025-01-01 08:00:00,2.024530536671172,0.5918524313127962,0.29576023759841047,2.024530536671172,0.5918524313127962,0.29576023759841047,0.5703033848835198,1.1543403462320965,0.2998868055555555,0.03871440426507711,0.25704583333333336,0.0,0.5918524313127962,0.0,1.0,0.0,0.0,0.0,0.0,0.29372406808050405,0.041853412922071516,0.03773843770682203,0.028303828280116516,0.0,0.0,0.015621114994517543,0.0,0.018823131242791648,0.0,0.26792956932310535,0.0,0.26792956932310535,0.0,0.12728425363062598,0.0,0.6955935868141444,0.5216951901106082,5053.574717514471,19.444444444444457,0.37333333333333335,1272.9287265596029,7.533270798148148,0.2998868055555555,0.4666666666666667,6026.616638518519,12914.178511111111,879.2133333333333,0.0,82.52160652483927,51.66666666666668,46.10666666666668,0.0,51.415888149524406,0.2793304019903829,758.3550445421291,879.2133333333333,128.94001019506138,49.85935104396891,51.415888149524406,49.08108249119117,12.43753247303448,19.165046782681284,-0.05710163521993993,-1.327374911227008,0.1044900698611856,-1.110964100507933,-1.4,9.236100170605994,2485.7282357755325,-3524.504485233,-1414.2791013898734,-88.12653242727389,-3280.001179269566,0.0,0.0,1690.289046777829,535.4868430895474,3.3325,0.12063825283832338,0.0,0.0,1.7596465000290316,219.94371439555556,32.580594255692276,0.23079857999615022,9.274059133498593,0.0031108510838290843,153.93054894555195,1.2246314301363688,0.0,0.0,112.60495781787549,0.7249112727551998,-1441.7381316039261,27.45903021405302,0.004483766734054464,38.48366048242567,-126.61019290969958
2025-01-01 09:00:00,1.7441151567498947,0.5555732108600417,0.24067898759841047,1.7441151567498945,0.5555732108600417,0.24067898759841044,0.42265981349863757,1.0858299960290347,0.23562534722222223,0.03871440426507711,0.20196458333333336,0.0,0.5555732108600417,0.0,1.0,0.0,0.0,0.0,0.0,0.29372406808050405,0.041853412922071516,0.03773843770682203,0.028303828280116516,0.0,0.0,0.012597673382675438,0.0,0.013915450159687554,0.0,0.19807334497813728,0.0,0.19807334497813728,0.0,0.10714619736457018,0.0,0.6472212928771387,0.4854159696578538,3970.665849475656,19.444444444444457,0.29333333333333333,1000.1582851539736,5.91899848425926,0.23562534722222223,0.36666666666666664,4735.1987874074075,12914.178511111111,879.2133333333333,0.0,81.59432278410273,51.66666666666668,46.10666666666668,0.0,51.29663375769238,0.3524204246237866,956.0254539911481,879.2133333333333,127.4911293501605,49.52645173189781,51.29663375769238,48.641360719000524,12.43753247303448,19.175472441297977,-0.054167222042712085,-0.9212074111408375,0.0840399500592115,-0.806997913344794,-0.85,9.236100170605994,1676.8631124241363,-1985.3347016599837,-878.8851895673607,-58.54527047293689,-3141.8401051811775,0.0,0.0,1389.5766998143642,1536.6586539566267,2.0,0.11878641940376014,0.0,0.0,1.7326353974550162,131.99922844444444,252.59383821042437,0.2356626323243842,9.357854291667993,0.00317727371994491,185.4581696967759,1.2251531844128125,0.0,0.0,104.39420985832041,0.7249112727551998,-906.8426872432941,27.957497675933478,0.004483766734054464,-0.2672020589346297,-58.27806841400226
