Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)","Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)","Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - North, poa_global (W/m^2)","Door Irradiance - North, poa_direct (W/m^2)","Door Irradiance - North, poa_diffuse (W/m^2)","Door Irradiance - North, poa_sky_diffuse (W/m^2)","Door Irradiance - North, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),Pool Pump (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 12:01:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.55346545333839,68.59582178411313,21.44653454666161,21.40417821588688,176.70706671377457,-3.8317564456447144,1413.981805,2.7184197079012664,16896.944818788746,785.6138412808875,607.8877622053697,177.72607907551787,145.32607907551787,32.39999999999999,78.81711942920245,0.0,78.81711942920245,46.417119429202465,32.39999999999999,78.81711942920245,0.0,78.81711942920245,46.417119429202465,32.39999999999999,37191.90197458629,331.6738202829298,238.67382028292977,93.0,93.0,0.0,2174.2929742128445,751.7723422742046,599.9942707437123,151.77807153049227,145.32607907551787,32.39999999999999,67.30981999253889,-0.0,67.30981999253889,46.417119429202465,32.39999999999999,67.30981999253889,-0.0,67.30981999253889,46.417119429202465,32.39999999999999,146.44699998031945,78.81711942920245,0.0,78.81711942920245,46.417119429202465,32.39999999999999,331.6738202829298,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:02:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.54375635216115,68.58609213155333,21.456243647838853,21.41390786844667,176.95408567383015,-3.8320819645159645,1413.981805,2.7172641976894805,16898.769575507926,785.728828054833,607.992419568388,177.7364084864451,145.33640848644512,32.39999999999999,78.81442713351905,0.0,78.81442713351905,46.41442713351906,32.39999999999999,78.81442713351905,0.0,78.81442713351905,46.41442713351906,32.39999999999999,37203.49611328585,331.7772157015885,238.77721570158852,93.0,93.0,0.0,2174.577040462397,751.9015667485155,600.1146739010915,151.7868928474241,145.33640848644512,32.39999999999999,67.30752077202527,-0.0,67.30752077202527,46.41442713351906,32.39999999999999,67.30752077202527,-0.0,67.30752077202527,46.41442713351906,32.39999999999999,146.4419975312481,78.81442713351905,0.0,78.81442713351905,46.41442713351906,32.39999999999999,331.7772157015885,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:03:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.53479852299967,68.57711535631339,21.465201477000335,21.422884643686615,177.20115345317413,-3.832407480542315,1413.981805,2.7161990305239656,16900.451291719306,785.8348115927417,608.0889003964746,177.74591119626706,145.34591119626708,32.39999999999999,78.81194200341679,0.0,78.81194200341679,46.411942003416804,32.39999999999999,78.81194200341679,0.0,78.81194200341679,46.411942003416804,32.39999999999999,37214.192416544436,331.8726043097619,238.87260430976195,92.99999999999999,92.99999999999999,0.0,2174.8389367784125,752.0207129590025,600.2257047973904,151.79500816161206,145.34591119626708,32.39999999999999,67.30539847091794,-0.0,67.30539847091794,46.411942003416804,32.39999999999999,67.30539847091794,-0.0,67.30539847091794,46.411942003416804,32.39999999999999,146.4373800084222,78.81194200341679,0.0,78.81194200341679,46.411942003416804,32.39999999999999,331.8726043097619,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:04:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.52659227814947,68.56889176769276,21.47340772185053,21.431108232307242,177.44826615035333,-3.8327329937528702,1413.981805,2.7152240175261824,16901.99001192345,785.9317935325441,608.1772028374769,177.75459069506718,145.3545906950672,32.39999999999999,78.80966440669476,0.0,78.80966440669476,46.40966440669478,32.39999999999999,78.80966440669476,0.0,78.80966440669476,46.40966440669478,32.39999999999999,37223.99068098278,331.9599842937334,238.95998429373338,93.0,93.0,0.0,2175.078647863603,752.1297734149014,600.327352961314,151.80242045358736,145.3545906950672,32.39999999999999,67.30345340331733,-0.0,67.30345340331733,46.40966440669478,32.39999999999999,67.30345340331733,-0.0,67.30345340331733,46.40966440669478,32.39999999999999,146.4331480952348,78.80966440669476,0.0,78.80966440669476,46.40966440669478,32.39999999999999,331.9599842937334,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:05:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.51913790383928,68.56142164918039,21.48086209616072,21.43857835081961,177.69541985692786,-3.833058504118526,1413.981805,2.7143389859723333,16903.385776705833,786.0197753649071,608.2573251947334,177.76245017017368,145.36245017017367,32.39999999999999,78.80759467996805,0.0,78.80759467996805,46.407594679968064,32.39999999999999,78.80759467996805,0.0,78.80759467996805,46.407594679968064,32.39999999999999,37232.890720294316,332.03935399203874,239.03935399203877,93.0,93.0,0.0,2175.2961596343243,752.228741224528,600.4196087791996,151.80913244532832,145.36245017017367,32.39999999999999,67.30168585669271,-0.0,67.30168585669271,46.407594679968064,32.39999999999999,67.30168585669271,-0.0,67.30168585669271,46.407594679968064,32.39999999999999,146.42930241713717,78.80759467996805,0.0,78.80759467996805,46.407594679968064,32.39999999999999,332.03935399203874,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:06:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.51243566013156,68.55470525835392,21.48756433986845,21.44529474164608,177.94261065986143,-3.833384011639282,1413.981805,2.7135437792117285,16904.638622792772,786.09875843638,608.3292659276783,177.76949250870172,145.36949250870174,32.39999999999999,78.80573312872698,0.0,78.80573312872698,46.405733128727,32.39999999999999,78.80573312872698,0.0,78.80573312872698,46.405733128727,32.39999999999999,37240.89236531369,332.11071189607753,239.11071189607756,93.0,93.0,0.0,2175.491459245151,752.3176101057587,600.5024635033275,151.81514660243127,145.36949250870174,32.39999999999999,67.30009609193284,-0.0,67.30009609193284,46.405733128727,32.39999999999999,67.30009609193284,-0.0,67.30009609193284,46.405733128727,32.39999999999999,146.42584354174895,78.80573312872698,0.0,78.80573312872698,46.405733128727,32.39999999999999,332.11071189607753,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:07:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.50648578096367,68.54874282691999,21.493514219036324,21.451257173080013,178.18983463932022,-3.8337095163515187,1413.981805,2.7128382566084355,16905.748583077388,786.1687439506816,608.393023650968,177.77572029971356,145.37572029971358,32.39999999999999,78.80408002742732,0.0,78.80408002742732,46.404080027427334,32.39999999999999,78.80408002742732,0.0,78.80408002742732,46.404080027427334,32.39999999999999,37247.99546392207,332.17405664926866,239.1740566492687,93.0,93.0,0.0,2175.664535107345,752.3963743938004,600.5759092578451,151.82046513595537,145.37572029971358,32.39999999999999,67.29868434342293,-0.0,67.29868434342293,46.404080027427334,32.39999999999999,67.29868434342293,-0.0,67.29868434342293,46.404080027427334,32.39999999999999,146.4227719790256,78.80408002742732,0.0,78.80408002742732,46.404080027427334,32.39999999999999,332.17405664926866,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:08:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.50128847405729,68.54353456062243,21.49871152594271,21.456465439377567,178.43708787113007,-3.83403501821158,1413.981805,2.712222293473843,16906.715686668216,786.2297329714513,608.44859713515,177.7811358363013,145.38113583630133,32.39999999999999,78.8026356195355,0.0,78.8026356195355,46.4026356195355,32.39999999999999,78.8026356195355,0.0,78.8026356195355,46.4026356195355,32.39999999999999,37254.1998811143,332.229387047649,239.22938704764903,93.0,93.0,0.0,2175.8153769094242,752.4650290499737,600.6399390457724,151.82509000420131,145.38113583630133,32.39999999999999,67.29745081908331,-0.0,67.29745081908331,46.4026356195355,32.39999999999999,67.29745081908331,-0.0,67.29745081908331,46.4026356195355,32.39999999999999,146.4200881813426,78.8026356195355,0.0,78.8026356195355,46.4026356195355,32.39999999999999,332.229387047649,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:09:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49684392089685,68.53908063922006,21.50315607910315,21.460919360779947,178.68436642683378,-3.8343605172194657,1413.981805,2.7116957810138964,16907.53995891882,786.2817264238435,608.4959853064956,177.7857411173478,145.38574111734783,32.39999999999999,78.80140011758522,0.0,78.80140011758522,46.40140011758522,32.39999999999999,78.80140011758522,0.0,78.80140011758522,46.40140011758522,32.39999999999999,37259.50549898801,332.2767020397765,239.2767020397765,93.0,93.0,0.0,2175.9439756333104,752.5235696685576,600.6945467543426,151.82902291421502,145.38574111734783,32.39999999999999,67.29639570041778,-0.0,67.29639570041778,46.40140011758522,32.39999999999999,67.29639570041778,-0.0,67.29639570041778,46.40140011758522,32.39999999999999,146.41779254360048,78.80140011758522,0.0,78.80140011758522,46.40140011758522,32.39999999999999,332.2767020397765,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:10:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49315227448488,68.53538121423641,21.50684772551511,21.464618785763594,178.9316665396592,-3.8346860136589385,1413.981805,2.711258626019584,16908.22142186474,786.3247251218613,608.5351872705096,177.78953785135178,145.3895378513518,32.39999999999999,78.80037370260763,0.0,78.80037370260763,46.400373702607645,32.39999999999999,78.80037370260763,0.0,78.80037370260763,46.400373702607645,32.39999999999999,37263.91221939128,332.3160007503418,239.31600075034177,93.0,93.0,0.0,2176.0503236326113,752.5719925119901,600.7397271869356,151.8322653250544,145.3895378513518,32.39999999999999,67.29551914202692,-0.0,67.29551914202692,46.400373702607645,32.39999999999999,67.29551914202692,-0.0,67.29551914202692,46.400373702607645,32.39999999999999,146.41588540216608,78.80037370260763,0.0,78.80037370260763,46.400373702607645,32.39999999999999,332.3160007503418,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:11:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49021366869191,68.53243641832884,21.50978633130809,21.46756358167115,179.1789839436284,-3.835011507013405,1413.981805,2.7109107519366415,16908.76009252125,786.3587296607278,608.5662022125831,177.7925274481447,145.3925274481447,32.39999999999999,78.7995565267777,0.0,78.7995565267777,46.39955652677772,32.39999999999999,78.7995565267777,0.0,78.7995565267777,46.39955652677772,32.39999999999999,37267.41995273444,332.3472823803927,239.34728238039267,93.0,93.0,0.0,2176.134414375525,752.6102943934137,600.7754759526981,151.83481844071557,145.3925274481447,32.39999999999999,67.29482127386817,-0.0,67.29482127386817,46.39955652677772,32.39999999999999,67.29482127386817,-0.0,67.29482127386817,46.39955652677772,32.39999999999999,146.4143670397898,78.7995565267777,0.0,78.7995565267777,46.39955652677772,32.39999999999999,332.3472823803927,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:12:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.48802820341913,68.5302463504195,21.511971796580866,21.469753649580497,179.4263148663133,-3.8353369975229725,1413.981805,2.710652097077678,16909.155985637153,786.3837405904791,608.5890295552655,177.7947110352136,145.3947110352136,32.39999999999999,78.79894870932722,0.0,78.79894870932722,46.39894870932722,32.39999999999999,78.79894870932722,0.0,78.79894870932722,46.39894870932722,32.39999999999999,37270.02863567851,332.3705463650783,239.37054636507835,93.0,93.0,0.0,2176.1962428817556,752.6384728753018,600.8017896512293,151.8366832240724,145.3947110352136,32.39999999999999,67.29430219776545,-0.0,67.29430219776545,46.39894870932722,32.39999999999999,67.29430219776545,-0.0,67.29430219776545,46.39894870932722,32.39999999999999,146.41323767801148,78.79894870932722,0.0,78.79894870932722,46.39894870932722,32.39999999999999,332.3705463650783,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:13:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.48659595496241,68.52881108608064,21.513404045037596,21.471188913919363,179.67365536795478,-3.835662485231296,1413.981805,2.7104826158248807,16909.409111793015,786.3997582958394,608.603668847956,177.79608944788345,145.39608944788344,32.39999999999999,78.79855033945691,0.0,78.79855033945691,46.39855033945691,32.39999999999999,78.79855033945691,0.0,78.79855033945691,46.39855033945691,32.39999999999999,37271.738218745784,332.3857922631613,239.3857922631613,93.0,93.0,0.0,2176.235805431359,752.6565261366468,600.8186657481543,151.83786038849246,145.39608944788344,32.39999999999999,67.2939619898962,-0.0,67.2939619898962,46.39855033945691,32.39999999999999,67.2939619898962,-0.0,67.2939619898962,46.39855033945691,32.39999999999999,146.41249748257155,78.79855033945691,0.0,78.79855033945691,46.39855033945691,32.39999999999999,332.3857922631613,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:14:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.48591697328274,68.52813067479914,21.514083026717262,21.471869325200856,179.92100150744523,-3.8359879700510646,1413.981805,2.7104022782884467,16909.519477916994,786.4067830286598,608.6101197958791,177.7966632327807,145.3966632327807,32.39999999999999,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,37272.54866956451,332.39301978595324,239.39301978595321,93.0,93.0,0.0,2176.2530996494033,752.6644530113134,600.8261026105187,151.83835040079472,145.3966632327807,32.39999999999999,67.29380070016279,-0.0,67.29380070016279,46.39836147560047,32.39999999999999,67.29380070016279,-0.0,67.29380070016279,46.39836147560047,32.39999999999999,146.41214656204335,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,332.39301978595324,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.005732096821263399,0.0,1.8069400973342011,0.0,0.0,0.0,0.0,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:15:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4859912819924,68.52820513996241,21.514008718007606,21.471794860037587,180.1683493428285,-3.8363134520623134,1413.981805,2.710411070292945,16972.881402838393,786.4048149083103,608.60838226006,177.79643264825035,145.39643264825034,32.39999999999999,80.87751296039542,1.7882489237118546,79.08926403668357,46.68926403668358,32.39999999999999,78.79838214543551,0.0,78.79838214543551,46.39838214543552,32.39999999999999,37272.45997287671,332.39222879738514,239.39222879738514,93.0,93.0,0.0,2177.2913875870463,752.6622529896449,600.8240995080391,151.8381534816058,145.39643264825034,32.39999999999999,67.54503961182529,0.0028081244975139727,67.54223148732777,46.68926403668358,32.39999999999999,67.29381835220192,-0.0,67.29381835220192,46.39838214543552,32.39999999999999,146.41218496785362,78.79838214543551,0.0,78.79838214543551,46.39838214543552,32.39999999999999,332.39222879738514,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.03298357388771677,0.0,1.8069400973342011,0.0,0.0,0.0,0.3075347509268677,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:16:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4868188783537,68.52903447885706,21.513181121646298,21.470965521142936,180.41569493148032,-3.8366389312577667,1413.981805,2.7105089933714996,17065.847539800045,786.393853921947,608.5984562573782,177.79539766456878,145.3953976645688,32.39999999999999,83.9324794330432,4.415608529125376,79.51687090391782,47.11687090391783,32.39999999999999,78.79861234589038,0.0,78.79861234589038,46.39861234589039,32.39999999999999,37271.47213053541,332.38341931398196,239.38341931398196,92.99999999999999,92.99999999999999,0.0,2178.9098968525886,752.6499262192772,600.8126566137354,151.83726960554174,145.3953976645688,32.39999999999999,67.94153916897241,0.03413141702659559,67.90740775194581,47.11687090391783,32.39999999999999,67.29401494339038,-0.0,67.29401494339038,46.39861234589039,32.39999999999999,146.41261269429495,78.79861234589038,0.0,78.79861234589038,46.39861234589039,32.39999999999999,332.38341931398196,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.03298357388771677,0.0,1.8069400973342011,0.0,0.0,0.0,0.3075347509268677,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:17:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4883997332866,68.53061866267649,21.5116002667134,21.469381337323508,180.66303433251662,-3.8369644075719407,1413.981805,2.7106960647672858,17158.66822678302,786.3738999243869,608.5803419604729,177.79355796391405,145.39355796391408,32.39999999999999,86.98756721608056,7.04288652856376,79.94468068751681,47.54468068751681,32.39999999999999,78.79905204314548,0.0,78.79905204314548,46.39905204314549,32.39999999999999,37269.58516149612,332.36659150478727,239.36659150478727,93.0,93.0,0.0,2180.6427513351564,752.6274735048573,600.7917750036747,151.8356985011826,145.39355796391408,32.39999999999999,68.37111440428234,0.09835709714297548,68.27275730713936,47.54468068751681,32.39999999999999,67.29439044484624,-0.0,67.29439044484624,46.39905204314549,32.39999999999999,146.4134296785285,78.79905204314548,0.0,78.79905204314548,46.39905204314549,32.39999999999999,332.36659150478727,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.03298357388771677,0.0,1.8069400973342011,0.0,0.0,0.0,0.3075347509268677,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:18:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49073379136082,68.53295763651319,21.509266208639172,21.467042363486815,180.91036360457795,-3.837289881099423,1413.981805,2.7109723174395115,17251.341808952653,786.3449526379712,608.5540396978408,177.7909129401304,145.3909129401304,32.39999999999999,90.04272222238463,9.670032925909227,80.3726892964754,47.97268929647541,32.39999999999999,78.79970117262243,0.0,78.79970117262243,46.39970117262244,32.39999999999999,37266.799101831275,332.3417456914915,239.34174569149152,93.0,93.0,0.0,2182.492332437615,752.5948963070906,600.7614566562193,151.83343965087136,145.3909129401304,32.39999999999999,68.83433798461836,0.19606132542837085,68.63827665918998,47.97268929647541,32.39999999999999,67.29494480141956,-0.0,67.29494480141956,46.39970117262244,32.39999999999999,146.41463580056376,78.79970117262243,0.0,78.79970117262243,46.39970117262244,32.39999999999999,332.3417456914915,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.03298357388771677,0.0,1.8069400973342011,0.0,0.0,0.0,0.3075347509268677,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:19:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49382097081333,68.53605131937634,21.506179029186672,21.46394868062366,181.15767880829,-3.83761535173835,1413.981805,2.711337800078687,17343.86662762394,786.307011652045,608.5195499537839,177.78746169826115,145.38746169826115,32.39999999999999,93.09789032764294,12.29699773260773,80.80089259503521,48.40089259503521,32.39999999999999,78.8005596389726,0.0,78.8005596389726,46.40055963897262,32.39999999999999,37263.114004719166,332.30888234833355,239.30888234833355,93.0,93.0,0.0,2184.4609145121685,752.5521967407083,600.7217044503933,151.83049229031502,145.38746169826115,32.39999999999999,69.33175644899877,0.32779417283871176,69.00396227616007,48.40089259503521,32.39999999999999,67.2956779316826,-0.0,67.2956779316826,46.40055963897262,32.39999999999999,146.41623088323712,78.8005596389726,0.0,78.8005596389726,46.40055963897262,32.39999999999999,332.30888234833355,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.03298357388771677,0.0,1.8069400973342011,0.0,0.0,0.0,0.3075347509268677,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
2025-01-01 12:20:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49766116355644,68.53989960420041,21.502338836443553,21.460100395799586,181.40497600633816,-3.8379408195833093,1413.981805,2.711792577127112,17436.24101991506,786.260076422257,608.4768733684009,177.78320305385608,145.3832030538561,32.39999999999999,96.15301735939033,14.923730963285633,81.2292863961047,48.8292863961047,32.39999999999999,78.80162731605502,0.0,78.80162731605502,46.40162731605503,32.39999999999999,37258.52994044855,332.26800210214185,239.26800210214188,93.0,93.0,0.0,2186.5506654321157,752.4993775715753,600.6725221635822,151.8268554079931,145.3832030538561,32.39999999999999,69.86389034789971,0.49407976562630096,69.36981058227342,48.8292863961047,32.39999999999999,67.29658972791098,-0.0,67.29658972791098,46.40162731605503,32.39999999999999,146.41821469217103,78.80162731605502,0.0,78.80162731605502,46.40162731605503,32.39999999999999,332.26800210214185,0.9990000000000001,0.1763020346412773,0.029955628866358167,0.01515432678132459,0.03366781724209644,0.0,0.0,0.03298357388771677,0.0,1.8069400973342011,0.0,0.0,0.0,0.3075347509268677,51.666666666666686,0.03681798800665564,0.002179464775219298,0.8306822167052172,19.500000000000057,20.500000000000057
