Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Attic Wall Irradiance (W),"Attic Wall Irradiance - 45 deg, poa_global (W/m^2)","Attic Wall Irradiance - 45 deg, poa_direct (W/m^2)","Attic Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Attic Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Attic Wall Irradiance - 225 deg, poa_global (W/m^2)","Attic Wall Irradiance - 225 deg, poa_direct (W/m^2)","Attic Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Attic Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Attic Roof Irradiance (W),"Attic Roof Irradiance - 315 deg, poa_global (W/m^2)","Attic Roof Irradiance - 315 deg, poa_direct (W/m^2)","Attic Roof Irradiance - 315 deg, poa_diffuse (W/m^2)","Attic Roof Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Attic Roof Irradiance - 135 deg, poa_global (W/m^2)","Attic Roof Irradiance - 135 deg, poa_direct (W/m^2)","Attic Roof Irradiance - 135 deg, poa_diffuse (W/m^2)","Attic Roof Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_global (W/m^2)","Rim Joist Irradiance - 45 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 45 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_global (W/m^2)","Rim Joist Irradiance - 135 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 135 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_global (W/m^2)","Rim Joist Irradiance - 225 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 225 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_global (W/m^2)","Window Irradiance - 45 deg, poa_direct (W/m^2)","Window Irradiance - 45 deg, poa_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 135 deg, poa_global (W/m^2)","Door Irradiance - 135 deg, poa_direct (W/m^2)","Door Irradiance - 135 deg, poa_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 08:49:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.74173562291533,82.86256463256217,7.258264377084676,7.137435367437827,133.57546008834333,-3.7692045453586616,1413.981805,7.483166080944913,12014.558964652744,20.677005290312106,0.0,20.677005290312106,15.977005290312107,4.699999999999999,28.11471841792497,5.476230879805032,22.638487538119936,17.938487538119936,4.699999999999999,299.91163398453017,220.21163398453015,79.7,75.0,4.699999999999999,20.677005290312106,0.0,20.677005290312106,15.977005290312107,4.699999999999999,534.4288462556316,28.11471841792497,5.476230879805032,22.638487538119936,17.938487538119936,4.699999999999999,20.677005290312106,0.0,20.677005290312106,15.977005290312107,4.699999999999999,18410.123850858738,20.753173584881292,0.0,20.753173584881292,20.256981382580896,0.4961922023003955,188.01728984872017,123.1530314293415,64.86425841937869,64.3680662170783,0.4961922023003955,1376.2135981731465,20.677005290312106,0.0,20.677005290312106,15.977005290312107,4.699999999999999,28.11471841792497,5.476230879805032,22.638487538119936,17.938487538119936,4.699999999999999,299.91163398453017,220.21163398453015,79.7,75.0,4.699999999999999,20.677005290312106,0.0,20.677005290312106,15.977005290312107,4.699999999999999,1617.1412383036818,17.658162517926538,0.0,17.658162517926538,15.977005290312107,4.699999999999999,19.36660216251733,0.03333380496290681,19.333268357554424,17.938487538119936,4.699999999999999,289.5835109697338,221.51971096973384,68.0638,75.0,4.699999999999999,17.658162517926538,0.0,17.658162517926538,15.977005290312107,4.699999999999999,557.2540505706032,299.91163398453017,220.21163398453015,79.7,75.0,4.699999999999999,55.5834579633228,0.0,0.1585560069617026,0.005762638469858506,0.021958319819146248,0.012909001141963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.0604697115243615,0.0031163016264619883,20.000000000000057,25.5555555555556
2025-01-01 08:50:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.6169914977396,82.73603743837324,7.383008502260392,7.263962561626749,133.76924682523742,-3.769530604695319,1413.981805,7.370147328884065,11992.18935426623,20.673620007954835,0.0,20.673620007954835,15.973620007954835,4.699999999999999,27.08592046998313,4.730077643794928,22.3558428261882,17.655842826188202,4.699999999999999,299.8674603226314,220.1674603226314,79.7,75.0,4.699999999999999,20.673620007954835,0.0,20.673620007954835,15.973620007954835,4.699999999999999,523.1230662796714,27.08592046998313,4.730077643794928,22.3558428261882,17.655842826188202,4.699999999999999,20.673620007954835,0.0,20.673620007954835,15.973620007954835,4.699999999999999,18418.80253683101,20.677134413868576,0.0,20.677134413868576,20.18094221156818,0.4961922023003955,188.1917451578916,123.56830750234107,64.62343765555053,64.12724545325014,0.4961922023003955,1373.7527124394378,20.673620007954835,0.0,20.673620007954835,15.973620007954835,4.699999999999999,27.08592046998313,4.730077643794928,22.3558428261882,17.655842826188202,4.699999999999999,299.8674603226314,220.1674603226314,79.7,75.0,4.699999999999999,20.673620007954835,0.0,20.673620007954835,15.973620007954835,4.699999999999999,1616.0903531906554,17.655271486793428,0.0,17.655271486793428,15.973620007954835,4.699999999999999,19.11516680561127,0.02327703204654759,19.091889773564723,17.655842826188202,4.699999999999999,289.51466933104183,221.45086933104184,68.0638,75.0,4.699999999999999,17.655271486793428,0.0,17.655271486793428,15.973620007954835,4.699999999999999,557.1719732210368,299.8674603226314,220.1674603226314,79.7,75.0,4.699999999999999,56.069837558600284,0.0,0.1585560069617026,0.005762638469858506,0.021958319819146248,0.012909001141963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.0604697115243615,0.0031163016264619883,20.000000000000057,25.5555555555556
2025-01-01 08:51:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.4926028662818,82.6099196148082,7.507397133718193,7.390080385191801,133.96335918040222,-3.769856661245285,1413.981805,7.260691834867015,11969.730133977215,20.6698831110596,0.0,20.6698831110596,15.969883111059602,4.699999999999999,26.059408498518973,3.9830191678565754,22.076389330662398,17.3763893306624,4.699999999999999,299.81991203008215,220.1199120300821,79.7,75.0,4.699999999999999,20.6698831110596,0.0,20.6698831110596,15.969883111059602,4.699999999999999,511.8384738892508,26.059408498518973,3.9830191678565754,22.076389330662398,17.3763893306624,4.699999999999999,20.6698831110596,0.0,20.6698831110596,15.969883111059602,4.699999999999999,18427.436394488825,20.60276608422266,0.0,20.60276608422266,20.106573881922266,0.4961922023003955,188.36402127344078,123.98054503966702,64.38347623377376,63.887284031473364,0.4961922023003955,1371.281338540863,20.6698831110596,0.0,20.6698831110596,15.969883111059602,4.699999999999999,26.059408498518973,3.9830191678565754,22.076389330662398,17.3763893306624,4.699999999999999,299.81991203008215,220.1199120300821,79.7,75.0,4.699999999999999,20.6698831110596,0.0,20.6698831110596,15.969883111059602,4.699999999999999,1615.0250116280856,17.652080176844898,0.0,17.652080176844898,15.969883111059602,4.699999999999999,18.86868019069824,0.01544370231255084,18.853236488385686,17.3763893306624,4.699999999999999,289.4406150221714,221.3768150221714,68.0638,75.0,4.699999999999999,17.652080176844898,0.0,17.652080176844898,15.969883111059602,4.699999999999999,557.083625602544,299.81991203008215,220.1199120300821,79.7,75.0,4.699999999999999,56.55450728304386,0.0,0.1585560069617026,0.005762638469858506,0.021958319819146248,0.012909001141963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.0604697115243615,0.0031163016264619883,20.000000000000057,25.5555555555556
2025-01-01 08:52:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.36857415269733,82.48421329872784,7.631425847302668,7.515786701272166,134.1577982501919,-3.770182715023111,1413.981805,7.154643816268361,11947.182520987839,20.665812537042065,0.0,20.665812537042065,15.965812537042064,4.699999999999999,25.035191341522335,3.2350696673425157,21.80012167417982,17.10012167417982,4.699999999999999,299.76899000550094,220.0689900055009,79.7,75.0,4.699999999999999,20.665812537042065,0.0,20.665812537042065,15.965812537042064,4.699999999999999,500.57536236257295,25.035191341522335,3.2350696673425157,21.80012167417982,17.10012167417982,4.699999999999999,20.665812537042065,0.0,20.665812537042065,15.965812537042064,4.699999999999999,18436.04247838136,20.529999614151755,0.0,20.529999614151755,20.03380741185136,0.4961922023003955,188.5343805754311,124.38973619572437,64.14464437970672,63.64845217740632,0.4961922023003955,1368.7996099783632,20.665812537042065,0.0,20.665812537042065,15.965812537042064,4.699999999999999,25.035191341522335,3.2350696673425157,21.80012167417982,17.10012167417982,4.699999999999999,299.76899000550094,220.0689900055009,79.7,75.0,4.699999999999999,20.665812537042065,0.0,20.665812537042065,15.965812537042064,4.699999999999999,1613.9446540008933,17.648603906633923,0.0,17.648603906633923,15.965812537042064,4.699999999999999,18.62687445956306,0.009570549813493588,18.617303909749566,17.10012167417982,4.699999999999999,289.3613595847102,221.29755958471023,68.0638,75.0,4.699999999999999,17.648603906633923,0.0,17.648603906633923,15.965812537042064,4.699999999999999,556.989009384813,299.76899000550094,220.0689900055009,79.7,75.0,4.699999999999999,57.03745791570246,0.0,0.1585560069617026,0.005762638469858506,0.021958319819146248,0.012909001141963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.0604697115243615,0.0031163016264619883,20.000000000000057,25.5555555555556
2025-01-01 08:53:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.24490966172922,82.35892063185295,7.755090338270772,7.641079368147049,134.35256511412018,-3.7705087659705896,1413.981805,7.051856127662616,11924.547495075745,20.661425244588777,0.0,20.661425244588777,15.96142524458878,4.699999999999999,24.013268647378304,2.4862433744611554,21.52702527291715,16.82702527291715,4.699999999999999,299.71469521169666,220.01469521169665,79.7,75.0,4.699999999999999,20.661425244588777,0.0,20.661425244588777,15.96142524458878,4.699999999999999,489.3339136013512,24.013268647378304,2.4862433744611554,21.52702527291715,16.82702527291715,4.699999999999999,20.661425244588777,0.0,20.661425244588777,15.96142524458878,4.699999999999999,18444.634966982667,20.45876987151649,0.0,20.45876987151649,19.962577669216095,0.4961922023003955,188.70304897963513,124.79587318292717,63.907175796707975,63.41098359440758,0.4961922023003955,1366.3076342447775,20.661425244588777,0.0,20.661425244588777,15.96142524458878,4.699999999999999,24.013268647378304,2.4862433744611554,21.52702527291715,16.82702527291715,4.699999999999999,299.71469521169666,220.01469521169665,79.7,75.0,4.699999999999999,20.661425244588777,0.0,20.661425244588777,15.96142524458878,4.699999999999999,1612.8486748389716,17.644857158878814,0.0,17.644857158878814,15.96142524458878,4.699999999999999,18.389465966696676,0.005386383625430372,18.384079583071244,16.82702527291715,4.699999999999999,289.27691533587074,221.21311533587075,68.0638,75.0,4.699999999999999,17.644857158878814,0.0,17.644857158878814,15.96142524458878,4.699999999999999,556.8881263568012,299.71469521169666,220.01469521169665,79.7,75.0,4.699999999999999,57.518680268385765,0.0,0.1585560069617026,0.005762638469858506,0.021958319819146248,0.012909001141963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.0604697115243615,0.0031163016264619883,20.000000000000057,25.5555555555556
2025-01-01 08:54:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.12161358699704,82.23404376097675,7.878386413002963,7.7659562390232475,134.54766083424,-3.7708348141459282,1413.981805,6.952189692460963,11901.825831214768,20.656737278129768,0.0,20.656737278129768,15.956737278129768,4.699999999999999,22.993632318231363,1.7365545396684852,21.257077778562877,16.557077778562878,4.699999999999999,299.65702867577505,219.95702867577504,79.7,75.0,4.699999999999999,20.656737278129768,0.0,20.656737278129768,15.956737278129768,4.699999999999999,478.11421464654904,22.993632318231363,1.7365545396684852,21.257077778562877,16.557077778562878,4.699999999999999,20.656737278129768,0.0,20.656737278129768,15.956737278129768,4.699999999999999,18453.22551920107,20.389015320615012,0.0,20.389015320615012,19.892823118314617,0.4961922023003955,188.87022023355914,125.19894827098007,63.67127196257906,63.17507976027867,0.4961922023003955,1363.8054964003873,20.656737278129768,0.0,20.656737278129768,15.956737278129768,4.699999999999999,22.993632318231363,1.7365545396684852,21.257077778562877,16.557077778562878,4.699999999999999,299.65702867577505,219.95702867577504,79.7,75.0,4.699999999999999,20.656737278129768,0.0,20.656737278129768,15.956737278129768,4.699999999999999,1611.7364263892368,17.64085363552282,0.0,17.64085363552282,15.956737278129768,4.699999999999999,18.15615644466065,0.0026120217679530657,18.153544422892697,16.557077778562878,4.699999999999999,289.1872953595091,221.1234953595091,68.0638,75.0,4.699999999999999,17.64085363552282,0.0,17.64085363552282,15.956737278129768,4.699999999999999,556.7809784269335,299.65702867577505,219.95702867577504,79.7,75.0,4.699999999999999,57.99816518480806,0.0,0.1585560069617026,0.005762638469858506,0.021958319819146248,0.012909001141963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.0604697115243615,0.0031163016264619883,20.000000000000057,25.5555555555556
2025-01-01 08:55:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.99869001746687,82.10958483694729,8.001309982533131,7.8904151630527135,134.74308645646613,-3.7711608595127473,1413.981805,6.855512976240801,11879.018127745745,20.651763827426116,0.0,20.651763827426116,15.951763827426115,4.699999999999999,21.976267746460117,0.9860174255867878,20.99025032087333,16.29025032087333,4.699999999999999,299.59599148867176,219.89599148867174,79.7,75.0,4.699999999999999,20.651763827426116,0.0,20.651763827426116,15.951763827426115,4.699999999999999,466.9162718744989,21.976267746460117,0.9860174255867878,20.99025032087333,16.29025032087333,4.699999999999999,20.651763827426116,0.0,20.651763827426116,15.951763827426115,4.699999999999999,18461.823586520248,20.32067778729635,0.0,20.32067778729635,19.824485584995955,0.4961922023003955,189.03605969100386,125.59895379012121,63.43710590088265,62.94091369858226,0.4961922023003955,1361.2932621605655,20.651763827426116,0.0,20.651763827426116,15.951763827426115,4.699999999999999,21.976267746460117,0.9860174255867878,20.99025032087333,16.29025032087333,4.699999999999999,299.59599148867176,219.89599148867174,79.7,75.0,4.699999999999999,20.651763827426116,0.0,20.651763827426116,15.951763827426115,4.699999999999999,1610.6072216860102,17.636606308621904,0.0,17.636606308621904,15.951763827426115,4.699999999999999,17.92663400071265,0.0009602266868238423,17.925673774025825,16.29025032087333,4.699999999999999,289.09251349568285,221.02871349568284,68.0638,75.0,4.699999999999999,17.636606308621904,0.0,17.636606308621904,15.951763827426115,4.699999999999999,556.6675676222346,299.59599148867176,219.89599148867174,79.7,75.0,4.699999999999999,58.47590354444709,0.0,0.1585560069617026,0.005762638469858506,0.021958319819146248,0.012909001141963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.0604697115243615,0.0031163016264619883,20.000000000000057,25.5555555555556
2025-01-01 08:56:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.87614294570238,81.9855460160145,8.123857054297611,8.014453983985506,134.93884300818206,-3.7714869021074264,1413.981805,6.761701501090041,11856.124831326753,20.646519282809766,0.0,20.646519282809766,15.946519282809767,4.699999999999999,20.961154901118594,0.23464631519680196,20.726508585921792,16.026508585921793,4.699999999999999,299.53158480577997,219.83158480577995,79.7,75.0,4.699999999999999,20.646519282809766,0.0,20.646519282809766,15.946519282809767,4.699999999999999,455.7400235020411,20.961154901118594,0.23464631519680196,20.726508585921792,16.026508585921793,4.699999999999999,20.646519282809766,0.0,20.646519282809766,15.946519282809767,4.699999999999999,18470.43668640556,20.253702242829608,0.0,20.253702242829608,19.757510040529212,0.4961922023003955,189.20070762861815,125.99588212672852,63.20482550188963,62.70863329958924,0.4961922023003955,1358.7709806306393,20.646519282809766,0.0,20.646519282809766,15.946519282809767,4.699999999999999,20.961154901118594,0.23464631519680196,20.726508585921792,16.026508585921793,4.699999999999999,299.53158480577997,219.83158480577995,79.7,75.0,4.699999999999999,20.646519282809766,0.0,20.646519282809766,15.946519282809767,4.699999999999999,1609.4603372185638,17.63212746751954,0.0,17.63212746751954,15.946519282809767,4.699999999999999,17.700573974798495,0.00013564242128408463,17.70043833237721,16.026508585921793,4.699999999999999,288.9925843313441,220.9287843313441,68.0638,75.0,4.699999999999999,17.63212746751954,0.0,17.63212746751954,15.946519282809767,4.699999999999999,556.5478960894953,299.53158480577997,219.83158480577995,79.7,75.0,4.699999999999999,58.95188625731791,0.0,0.1585560069617026,0.005762638469858506,0.021958319819146248,0.012909001141963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.0604697115243615,0.0031163016264619883,20.000000000000057,25.5555555555556
2025-01-01 08:57:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.75397627329457,81.86192945883424,8.246023726705427,8.13807054116576,135.13493149950904,-3.77181294184993,1413.981805,6.670637393984626,11860.97482985084,20.641017286264415,0.0,20.641017286264415,15.941017286264415,4.699999999999999,20.641017286264415,0.0,20.641017286264415,15.941017286264415,4.699999999999999,299.4638098465034,219.76380984650336,79.7,75.0,4.699999999999999,21.33376532344944,0.5175444940509444,20.816220829398496,16.116220829398497,4.699999999999999,459.76106062744486,20.641017286264415,0.0,20.641017286264415,15.941017286264415,4.699999999999999,21.33376532344944,0.5175444940509444,20.816220829398496,16.116220829398497,4.699999999999999,18479.070642344675,20.18803660246248,0.0,20.18803660246248,19.691844400162083,0.4961922023003955,189.36428216939666,126.38972572648494,62.97455644291171,62.47836424061132,0.4961922023003955,1359.2892747409696,20.641017286264415,0.0,20.641017286264415,15.941017286264415,4.699999999999999,20.641017286264415,0.0,20.641017286264415,15.941017286264415,4.699999999999999,299.4638098465034,219.76380984650336,79.7,75.0,4.699999999999999,21.33376532344944,0.5175444940509444,20.816220829398496,16.116220829398497,4.699999999999999,1609.1166067420916,17.62742876246981,0.0,17.62742876246981,15.941017286264415,4.699999999999999,17.62742876246981,0.0,17.62742876246981,15.941017286264415,4.699999999999999,288.88752318881023,220.82372318881022,68.0638,75.0,4.699999999999999,17.777420606982023,0.0003680186757068542,17.777052588306315,16.116220829398497,4.699999999999999,556.4219660944419,299.4638098465034,219.76380984650336,79.7,75.0,4.699999999999999,59.42610426773548,0.0,0.1585560069617026,0.005762638469858506,0.021958319819146248,0.012909001141963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.0604697115243615,0.0031163016264619883,20.000000000000057,25.5555555555556
2025-01-01 08:58:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.63219381699305,81.73873733065521,8.367806183006952,8.261262669344783,135.33135292271646,-3.772138978849398,1413.981805,6.582208969088039,11878.280912943801,20.63527077881146,0.0,20.63527077881146,15.935270778811459,4.699999999999999,20.63527077881146,0.0,20.63527077881146,15.935270778811459,4.699999999999999,299.39266789434686,219.69266789434684,79.7,75.0,4.699999999999999,22.33295899794054,1.2705406889865452,21.062418308953994,16.362418308953995,4.699999999999999,470.6425541051284,20.63527077881146,0.0,20.63527077881146,15.935270778811459,4.699999999999999,22.33295899794054,1.2705406889865452,21.062418308953994,16.362418308953995,4.699999999999999,18487.729794617244,20.12363153933529,0.0,20.12363153933529,19.627439337034893,0.4961922023003955,189.5268818588898,126.78047709371643,62.74640476517337,62.250212562872974,0.4961922023003955,1361.1723496361278,20.63527077881146,0.0,20.63527077881146,15.935270778811459,4.699999999999999,20.63527077881146,0.0,20.63527077881146,15.935270778811459,4.699999999999999,299.39266789434686,219.69266789434684,79.7,75.0,4.699999999999999,22.33295899794054,1.2705406889865452,21.062418308953994,16.362418308953995,4.699999999999999,1609.1146815605996,17.622521245104988,0.0,17.622521245104988,15.935270778811459,4.699999999999999,17.622521245104988,0.0,17.622521245104988,15.935270778811459,4.699999999999999,288.7773461145188,220.7135461145188,68.0638,75.0,4.699999999999999,17.98877793234114,0.001472696494426537,17.987305235846712,16.362418308953995,4.699999999999999,556.2897800219043,299.39266789434686,219.69266789434684,79.7,75.0,4.699999999999999,59.89854855352903,0.0,0.1585560069617026,0.005762638469858506,0.021958319819146248,0.012909001141963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.0604697115243615,0.0031163016264619883,20.000000000000057,25.5555555555556
2025-01-01 08:59:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.51079923308237,81.61597171927123,8.489200766917632,8.384028280728767,135.52810838377275,-3.772465013229521,1413.981805,6.49631028350205,11895.405636163943,20.62929204037722,0.0,20.62929204037722,15.92929204037722,4.699999999999999,20.62929204037722,0.0,20.62929204037722,15.92929204037722,4.699999999999999,299.318160245925,219.61816024592503,79.7,75.0,4.699999999999999,23.32952115658066,2.024328445557378,21.305192711023285,16.605192711023285,4.699999999999999,481.49268019508276,20.62929204037722,0.0,20.62929204037722,15.92929204037722,4.699999999999999,23.32952115658066,2.024328445557378,21.305192711023285,16.605192711023285,4.699999999999999,18496.417191449473,20.060440269875357,0.0,20.060440269875357,19.56424806757496,0.4961922023003955,189.68858804749905,127.16812904982469,62.52045899767437,62.024266795373975,0.4961922023003955,1363.0348797207046,20.62929204037722,0.0,20.62929204037722,15.92929204037722,4.699999999999999,20.62929204037722,0.0,20.62929204037722,15.92929204037722,4.699999999999999,299.318160245925,219.61816024592503,79.7,75.0,4.699999999999999,23.32952115658066,2.024328445557378,21.305192711023285,16.605192711023285,4.699999999999999,1609.08067276808,17.617415402482145,0.0,17.617415402482145,15.92929204037722,4.699999999999999,17.617415402482145,0.0,17.617415402482145,15.92929204037722,4.699999999999999,288.6620697882499,220.59826978824987,68.0638,75.0,4.699999999999999,18.19816260791625,0.003528032702364498,18.194634575213886,16.605192711023285,4.699999999999999,556.1513402810716,299.318160245925,219.61816024592503,79.7,75.0,4.699999999999999,60.369210440474355,0.0,0.1585560069617026,0.005762638469858506,0.021958319819146248,0.012909001141963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.0604697115243615,0.0031163016264619883,20.000000000000057,25.5555555555556
