Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)",Attic Wall Irradiance (W),"Attic Wall Irradiance - North, poa_global (W/m^2)","Attic Wall Irradiance - North, poa_direct (W/m^2)","Attic Wall Irradiance - North, poa_diffuse (W/m^2)","Attic Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Attic Wall Irradiance - South, poa_global (W/m^2)","Attic Wall Irradiance - South, poa_direct (W/m^2)","Attic Wall Irradiance - South, poa_diffuse (W/m^2)","Attic Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - South, poa_ground_diffuse (W/m^2)",Attic Roof Irradiance (W),"Attic Roof Irradiance - West, poa_global (W/m^2)","Attic Roof Irradiance - West, poa_direct (W/m^2)","Attic Roof Irradiance - West, poa_diffuse (W/m^2)","Attic Roof Irradiance - West, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - West, poa_ground_diffuse (W/m^2)","Attic Roof Irradiance - East, poa_global (W/m^2)","Attic Roof Irradiance - East, poa_direct (W/m^2)","Attic Roof Irradiance - East, poa_diffuse (W/m^2)","Attic Roof Irradiance - East, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - East, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - West, poa_global (W/m^2)","Rim Joist Irradiance - West, poa_direct (W/m^2)","Rim Joist Irradiance - West, poa_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_global (W/m^2)","Rim Joist Irradiance - North, poa_direct (W/m^2)","Rim Joist Irradiance - North, poa_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_global (W/m^2)","Rim Joist Irradiance - East, poa_direct (W/m^2)","Rim Joist Irradiance - East, poa_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_global (W/m^2)","Rim Joist Irradiance - South, poa_direct (W/m^2)","Rim Joist Irradiance - South, poa_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)","Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)","Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - East, poa_global (W/m^2)","Door Irradiance - East, poa_direct (W/m^2)","Door Irradiance - East, poa_diffuse (W/m^2)","Door Irradiance - East, poa_sky_diffuse (W/m^2)","Door Irradiance - East, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 08:03:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.7196103026906,89.08951204123606,1.2803896973094084,0.910487958763942,124.99109226939896,-3.754202795389574,1413.981805,24.018516300604716,269.2282423141652,1.3218856775735672,0.0,1.3218856775735672,1.0218856775735672,0.3,1.3218856775735672,0.0,1.3218856775735672,1.0218856775735672,0.3,4.653149821912322,3.2765510836063427,1.376598738305979,1.076598738305979,0.3,3.653690192205965,2.2935066923951526,1.3601834998108124,1.0601834998108124,0.3,39.429594381734766,1.3218856775735672,0.0,1.3218856775735672,1.0218856775735672,0.3,3.653690192205965,2.2935066923951526,1.3601834998108124,1.0601834998108124,0.3,345.09829108601224,1.9316741761804113,0.0,1.9316741761804113,1.900002333480386,0.031671842700025245,3.4792611336658394,1.5221692134925107,1.957091920173329,1.9254200774733037,0.031671842700025245,29.385729518236275,1.3218856775735672,0.0,1.3218856775735672,1.0218856775735672,0.3,1.3218856775735672,0.0,1.3218856775735672,1.0218856775735672,0.3,4.653149821912322,3.2765510836063427,1.376598738305979,1.076598738305979,0.3,3.653690192205965,2.2935066923951526,1.3601834998108124,1.0601834998108124,0.3,24.86284714231601,1.1288903686478264,-0.0,1.1288903686478264,1.0218856775735672,0.3,1.1288903686478264,-0.0,1.1288903686478264,1.0218856775735672,0.3,4.3683523562591615,3.1927370337458556,1.1756153225133061,1.076598738305979,0.3,3.193712342516534,2.0321156336781,1.1615967088384338,1.0601834998108124,0.3,8.645835280622267,4.653149821912322,3.2765510836063427,1.376598738305979,1.076598738305979,0.3,2.058801311653971,1.0,0.2015261976483023,0.037088412701564745,0.0,0.07767625600915294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.002720233004385965,19.444444444444457,21.111111111111143
2025-01-01 08:04:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.59052755279288,88.94637060677127,1.4094724472071256,1.0536293932287302,125.17134148208862,-3.7545289831177797,1413.981805,23.070287720646665,269.1458658249031,1.3222883154477192,0.0,1.3222883154477192,1.0222883154477191,0.3,1.3222883154477192,0.0,1.3222883154477192,1.0222883154477191,0.3,4.644162727911853,3.269179635456351,1.374983092455502,1.074983092455502,0.3,3.663125440007717,2.303704507556958,1.359420932450759,1.0594209324507589,0.3,39.50755597893014,1.3222883154477192,0.0,1.3222883154477192,1.0222883154477191,0.3,3.663125440007717,2.303704507556958,1.359420932450759,1.0594209324507589,0.3,345.4491544366697,1.9320004836746894,0.0,1.9320004836746894,1.900328640974664,0.031671842700025245,3.4844361541759072,1.5278094380437102,1.9566267161321973,1.924954873432172,0.031671842700025245,29.37523000594829,1.3222883154477192,0.0,1.3222883154477192,1.0222883154477191,0.3,1.3222883154477192,0.0,1.3222883154477192,1.0222883154477191,0.3,4.644162727911853,3.269179635456351,1.374983092455502,1.074983092455502,0.3,3.663125440007717,2.303704507556958,1.359420932450759,1.0594209324507589,0.3,24.85782255498078,1.129234221392352,-0.0,1.129234221392352,1.0222883154477191,0.3,1.129234221392352,-0.0,1.129234221392352,1.0222883154477191,0.3,4.359159979914933,3.184924418957934,1.1742355609569988,1.074983092455502,0.3,3.206447252648207,2.045501776335259,1.160945476312948,1.0594209324507589,0.3,8.629136713554079,4.644162727911853,3.269179635456351,1.374983092455502,1.074983092455502,0.3,2.069119305519554,1.0,0.2015261976483023,0.037088412701564745,0.0,0.07767625600915294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.002720233004385965,19.444444444444457,21.111111111111143
2025-01-01 08:05:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.46092479762635,88.80354618332827,1.539075202373656,1.19645381667173,125.35185051196163,-3.7548551681102253,1413.981805,22.178851732827503,269.0866434469814,1.3226424854183643,0.0,1.3226424854183643,1.0226424854183642,0.3,1.3226424854183643,0.0,1.3226424854183643,1.0226424854183642,0.3,4.635781690005649,3.2617459784195466,1.3740357115861026,1.0740357115861026,0.3,3.672980045425133,2.3138792579756573,1.3591007874494754,1.0591007874494753,0.3,39.588456739609995,1.3226424854183643,0.0,1.3226424854183643,1.0226424854183642,0.3,3.672980045425133,2.3138792579756573,1.3591007874494754,1.0591007874494753,0.3,345.80799214378794,1.9322502692335195,0.0,1.9322502692335195,1.9005784265334942,0.031671842700025245,3.489812729773025,1.5334016405854105,1.9564110891876143,1.924739246487589,0.031671842700025245,29.367298294268984,1.3226424854183643,0.0,1.3226424854183643,1.0226424854183642,0.3,1.3226424854183643,0.0,1.3226424854183643,1.0226424854183642,0.3,4.635781690005649,3.2617459784195466,1.3740357115861026,1.0740357115861026,0.3,3.672980045425133,2.3138792579756573,1.3591007874494754,1.0591007874494753,0.3,24.854742420183236,1.129536682547283,-0.0,1.129536682547283,1.0226424854183642,0.3,1.129536682547283,-0.0,1.129536682547283,1.0226424854183642,0.3,4.350467249584699,3.177040751890167,1.1734264976945317,1.0740357115861026,0.3,3.21951052713214,2.058838454650288,1.160672072481852,1.0591007874494753,0.3,8.613564235557247,4.635781690005649,3.2617459784195466,1.3740357115861026,1.0740357115861026,0.3,2.0793451410467174,1.0,0.2015261976483023,0.037088412701564745,0.0,0.07767625600915294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.002720233004385965,19.444444444444457,21.111111111111143
2025-01-01 08:06:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.33085763318006,88.66104064750802,1.6691423668199457,1.3389593524919883,125.53262105972931,-3.7551813502795994,1413.981805,21.340531814730706,269.04884393398856,1.3229513911683761,0.0,1.3229513911683761,1.022951391168376,0.3,1.3229513911683761,0.0,1.3229513911683761,1.022951391168376,0.3,4.6279578593895385,3.2542502538711537,1.373707605518385,1.073707605518385,0.3,3.6832298153071275,2.3240307499592308,1.3591990653478965,1.0591990653478964,0.3,39.67213033001929,1.3229513911683761,0.0,1.3229513911683761,1.022951391168376,0.3,3.6832298153071275,2.3240307499592308,1.3591990653478965,1.0591990653478964,0.3,346.1742547879039,1.9324286411558294,0.0,1.9324286411558294,1.900756798455804,0.031671842700025245,3.495377137588882,1.5389457146939665,1.9564314228949153,1.92475958019489,0.031671842700025245,29.361741679838545,1.3229513911683761,0.0,1.3229513911683761,1.022951391168376,0.3,1.3229513911683761,0.0,1.3229513911683761,1.022951391168376,0.3,4.6279578593895385,3.2542502538711537,1.373707605518385,1.073707605518385,0.3,3.6832298153071275,2.3240307499592308,1.3591990653478965,1.0591990653478964,0.3,24.853450175599363,1.1298004880577932,-0.0,1.1298004880577932,1.022951391168376,0.3,1.1298004880577932,-0.0,1.1298004880577932,1.022951391168376,0.3,4.342231954868972,3.1690856597562718,1.1731462951127007,1.073707605518385,0.3,3.232880970510969,2.0721249687038656,1.1607560018071035,1.0591990653478964,0.3,8.599027082583612,4.6279578593895385,3.2542502538711537,1.373707605518385,1.073707605518385,0.3,2.089488870104557,1.0,0.2015261976483023,0.037088412701564745,0.0,0.07767625600915294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.002720233004385965,19.444444444444457,21.111111111111143
2025-01-01 08:07:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.20037988099509,88.51885588163724,1.799620119004907,1.4811441183627632,125.71365481615464,-3.7555075296622817,1413.981805,20.551824373637583,269.0308158590166,1.3232180859687588,0.0,1.3232180859687588,1.0232180859687587,0.3,1.3232180859687588,0.0,1.3232180859687588,1.0232180859687587,0.3,4.620644815685504,3.246692604354477,1.373952211331026,1.073952211331026,0.3,3.6938513809524074,2.334158790276156,1.3596925906762514,1.0596925906762513,0.3,39.75841575790368,1.3232180859687588,0.0,1.3232180859687588,1.0232180859687587,0.3,3.6938513809524074,2.334158790276156,1.3596925906762514,1.0596925906762513,0.3,346.5474053190567,1.9325404681141798,0.0,1.9325404681141798,1.9008686254141545,0.031671842700025245,3.5011160883279473,1.5444415548715613,1.9566745334563862,1.9250026907563609,0.031671842700025245,29.358376379129783,1.3232180859687588,0.0,1.3232180859687588,1.0232180859687587,0.3,1.3232180859687588,0.0,1.3232180859687588,1.0232180859687587,0.3,4.620644815685504,3.246692604354477,1.373952211331026,1.073952211331026,0.3,3.6938513809524074,2.334158790276156,1.3596925906762514,1.0596925906762513,0.3,24.853796383310538,1.13002824541732,-0.0,1.13002824541732,1.0232180859687587,0.3,1.13002824541732,-0.0,1.13002824541732,1.0232180859687587,0.3,4.334413946127588,3.161058757650892,1.1733551884766962,1.073952211331026,0.3,3.24653811052557,2.0853606380880514,1.1611774724375186,1.0596925906762513,0.3,8.585439002748458,4.620644815685504,3.246692604354477,1.373952211331026,1.073952211331026,0.3,2.0995597696068313,1.0,0.2015261976483023,0.037088412701564745,0.0,0.07767625600915294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.002720233004385965,19.444444444444457,21.111111111111143
2025-01-01 08:08:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.06954301312656,88.37699377403014,1.9304569868734318,1.6230062259698599,125.89495346163017,-3.755833706272824,1413.981805,19.809409606930217,269.0309927988575,1.3234454632321275,0.0,1.3234454632321275,1.0234454632321275,0.3,1.3234454632321275,0.0,1.3234454632321275,1.0234454632321275,0.3,4.613798679781205,3.239073173591471,1.3747255061897337,1.0747255061897336,0.3,3.704822326788074,2.3442631861406458,1.360559140647428,1.060559140647428,0.3,39.84715831737954,1.3234454632321275,0.0,1.3234454632321275,1.0234454632321275,0.3,3.704822326788074,2.3442631861406458,1.360559140647428,1.060559140647428,0.3,346.92692299975903,1.9325903641049733,0.0,1.9325903641049733,1.900918521404948,0.031671842700025245,3.507016803140705,1.5498890565379284,1.957127746602777,1.9254559039027517,0.031671842700025245,29.35702809881629,1.3234454632321275,0.0,1.3234454632321275,1.0234454632321275,0.3,1.3234454632321275,0.0,1.3234454632321275,1.0234454632321275,0.3,4.613798679781205,3.239073173591471,1.3747255061897337,1.0747255061897336,0.3,3.704822326788074,2.3442631861406458,1.360559140647428,1.060559140647428,0.3,24.855639186392168,1.130222425600237,-0.0,1.130222425600237,1.0234454632321275,0.3,1.130222425600237,-0.0,1.130222425600237,1.0234454632321275,0.3,4.326975231075616,3.1529596487895843,1.1740155822860325,1.0747255061897336,0.3,3.2604623079675075,2.098544801854604,1.1619175061129035,1.060559140647428,0.3,8.572718465993209,4.613798679781205,3.239073173591471,1.3747255061897337,1.0747255061897336,0.3,2.109566368181981,1.0,0.2015261976483023,0.037088412701564745,0.0,0.07767625600915294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.002720233004385965,19.444444444444457,21.111111111111143
2025-01-01 08:09:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.93839581981958,88.23545621924559,2.061604180180419,1.7645437807544093,126.07651866575219,-3.756159880096675,1413.981805,19.11015715766603,269.0478960758608,1.3236362515937756,0.0,1.3236362515937756,1.0236362515937756,0.3,1.3236362515937756,0.0,1.3236362515937756,1.0236362515937756,0.3,4.607378162086473,3.231392106493888,1.375986055592585,1.0759860555925849,0.3,3.7161212775604913,2.3543437451982,1.3617775323622912,1.061777532362291,0.3,39.93821024090859,1.3236362515937756,0.0,1.3236362515937756,1.0236362515937756,0.3,3.7161212775604913,2.3543437451982,1.3617775323622912,1.061777532362291,0.3,347.31230628701707,1.9325826806120812,0.0,1.9325826806120812,1.9009108379120558,0.031671842700025245,3.5130670666483717,1.5552881160225598,1.957778950625812,1.9261071079257868,0.031671842700025245,29.357532335151134,1.3236362515937756,0.0,1.3236362515937756,1.0236362515937756,0.3,1.3236362515937756,0.0,1.3236362515937756,1.0236362515937756,0.3,4.607378162086473,3.231392106493888,1.375986055592585,1.0759860555925849,0.3,3.7161212775604913,2.3543437451982,1.3617775323622912,1.061777532362291,0.3,24.85884454888605,1.1303853588610844,-0.0,1.1303853588610844,1.0236362515937756,0.3,1.1303853588610844,-0.0,1.1303853588610844,1.0236362515937756,0.3,4.319880016241681,3.1447879247656143,1.1750920914760674,1.0759860555925849,0.3,3.2746348310930924,2.1116768184556958,1.1629580126373966,1.061777532362291,0.3,8.560788753748922,4.607378162086473,3.231392106493888,1.375986055592585,1.0759860555925849,0.3,2.119516479840662,1.0,0.2015261976483023,0.037088412701564745,0.0,0.07767625600915294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.002720233004385965,19.444444444444457,21.111111111111143
2025-01-01 08:10:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.80698424800754,88.09424511703847,2.1930157519924665,1.905754882961537,126.25835208856495,-3.756486051119282,1413.981805,18.4511274203405,269.0801354612945,1.323793013772718,0.0,1.323793013772718,1.023793013772718,0.3,1.323793013772718,0.0,1.323793013772718,1.023793013772718,0.3,4.601344557433645,3.223649549103517,1.3776950083301278,1.0776950083301278,0.3,3.727727949967276,2.364400275603868,1.363327674363408,1.063327674363408,0.3,40.03143109943644,1.323793013772718,0.0,1.323793013772718,1.023793013772718,0.3,3.727727949967276,2.364400275603868,1.363327674363408,1.063327674363408,0.3,347.70307479135715,1.932521504789933,0.0,1.932521504789933,1.9008496620899076,0.031671842700025245,3.519255259476183,1.560638630606638,1.9586166288695452,1.92694478616952,0.031671842700025245,29.359734447274032,1.323793013772718,0.0,1.323793013772718,1.023793013772718,0.3,1.323793013772718,0.0,1.323793013772718,1.023793013772718,0.3,4.601344557433645,3.223649549103517,1.3776950083301278,1.0776950083301278,0.3,3.727727949967276,2.364400275603868,1.363327674363408,1.063327674363408,0.3,24.863286315094385,1.1305192337619012,-0.0,1.1305192337619012,1.023793013772718,0.3,1.1305192337619012,-0.0,1.1305192337619012,1.023793013772718,0.3,4.3130947028614255,3.1365431657474963,1.1765515371139292,1.0776950083301278,0.3,3.289037899703523,2.1247560657971722,1.1642818339063503,1.063327674363408,0.3,8.549577949460804,4.601344557433645,3.223649549103517,1.3776950083301278,1.0776950083301278,0.3,2.129417242553773,1.0,0.2015261976483023,0.037088412701564745,0.0,0.07767625600915294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.002720233004385965,19.444444444444457,21.111111111111143
2025-01-01 08:11:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.6753513621201,87.9533623739471,2.3246486378799,2.0466376260529,126.4404553784176,-3.756812219362473,1413.981805,17.829569391725606,269.1264082496974,1.3239181484458962,0.0,1.3239181484458962,1.0239181484458961,0.3,1.3239181484458962,0.0,1.3239181484458962,1.0239181484458961,0.3,4.595661698076315,3.2158456486757094,1.379816049400605,1.079816049400605,0.3,3.7396231746467308,2.3744325859126523,1.3651905887340783,1.0651905887340782,0.3,40.12668799150309,1.3239181484458962,0.0,1.3239181484458962,1.0239181484458961,0.3,3.7396231746467308,2.3744325859126523,1.3651905887340783,1.0651905887340782,0.3,348.0987704506015,1.9324106624530248,0.0,1.9324106624530248,1.9007388197529995,0.031671842700025245,3.525570373667988,1.5659404984644447,1.9596298752035433,1.927958032503518,0.031671842700025245,29.363489550006854,1.3239181484458962,0.0,1.3239181484458962,1.0239181484458961,0.3,1.3239181484458962,0.0,1.3239181484458962,1.0239181484458961,0.3,4.595661698076315,3.2158456486757094,1.379816049400605,1.079816049400605,0.3,3.7396231746467308,2.3744325859126523,1.3651905887340783,1.0651905887340782,0.3,24.868846124544177,1.1306260987727954,-0.0,1.1306260987727954,1.0239181484458961,0.3,1.1306260987727954,-0.0,1.1306260987727954,1.0239181484458961,0.3,4.3065878470332875,3.1282249408451706,1.1783629061881167,1.079816049400605,0.3,3.303654703817954,2.1377819410390515,1.1658727627789027,1.0651905887340782,0.3,8.539018851257035,4.595661698076315,3.2158456486757094,1.379816049400605,1.079816049400605,0.3,2.1392751595549475,1.0,0.2015261976483023,0.037088412701564745,0.0,0.07767625600915294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.002720233004385965,19.444444444444457,21.111111111111143
2025-01-01 08:12:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.54353738406566,87.81280990221651,2.4564626159343455,2.1871900977834855,126.622830173242,-3.7571383847971447,1413.981805,17.242915854627807,269.18549708593594,1.3240138944345714,0.0,1.3240138944345714,1.0240138944345714,0.3,1.3240138944345714,0.0,1.3240138944345714,1.0240138944345714,0.3,4.590295874908261,3.2079805536181545,1.3823153212901063,1.0823153212901062,0.3,3.751788894942603,2.3844404851600065,1.3673484097825965,1.0673484097825965,0.3,40.22385556662971,1.3240138944345714,0.0,1.3240138944345714,1.0240138944345714,0.3,3.751788894942603,2.3844404851600065,1.3673484097825965,1.0673484097825965,0.3,348.49895807858417,1.9322537247433913,0.0,1.9322537247433913,1.900581882043366,0.031671842700025245,3.5320020146223143,1.5711936187062534,1.9608083959160612,1.9291365532160358,0.031671842700025245,29.3686622684958,1.3240138944345714,0.0,1.3240138944345714,1.0240138944345714,0.3,1.3240138944345714,0.0,1.3240138944345714,1.0240138944345714,0.3,4.590295874908261,3.2079805536181545,1.3823153212901063,1.0823153212901062,0.3,3.751788894942603,2.3844404851600065,1.3673484097825965,1.0673484097825965,0.3,24.875413216593365,1.130707865847124,-0.0,1.130707865847124,1.0240138944345714,0.3,1.130707865847124,-0.0,1.130707865847124,1.0240138944345714,0.3,4.3003300927201265,3.119832808338376,1.1804972843817507,1.0823153212901062,0.3,3.3184694025900185,2.150753860635681,1.1677155419543375,1.0673484097825965,0.3,8.529048825568742,4.590295874908261,3.2079805536181545,1.3823153212901063,1.0823153212901062,0.3,2.1490961421612877,1.0,0.2015261976483023,0.037088412701564745,0.0,0.07767625600915294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.002720233004385965,19.444444444444457,21.111111111111143
2025-01-01 08:13:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.41157978833007,87.67258962008977,2.5884202116699275,2.3274103799102366,126.80547810005976,-3.7574645474596764,1413.981805,16.688776629137763,269.2562668790273,1.3240823365758152,0.0,1.3240823365758152,1.0240823365758152,0.3,1.3240823365758152,0.0,1.3240823365758152,1.0240823365758152,0.3,4.585215736097982,3.2000544135043323,1.38516132259365,1.08516132259365,0.3,3.7642081475278686,2.3944237828440538,1.3697843646838148,1.0697843646838148,0.3,40.322815918298716,1.3240823365758152,0.0,1.3240823365758152,1.0240823365758152,0.3,3.7642081475278686,2.3944237828440538,1.3697843646838148,1.0697843646838148,0.3,348.9032254114431,1.9320540174858138,0.0,1.9320540174858138,1.9003821747857885,0.031671842700025245,3.5385403924629886,1.5763978913691599,1.962142501093829,1.9304706583938036,0.031671842700025245,29.375126391838535,1.3240823365758152,0.0,1.3240823365758152,1.0240823365758152,0.3,1.3240823365758152,0.0,1.3240823365758152,1.0240823365758152,0.3,4.585215736097982,3.2000544135043323,1.38516132259365,1.08516132259365,0.3,3.7642081475278686,2.3944237828440538,1.3697843646838148,1.0697843646838148,0.3,24.88288415429029,1.1307663154357461,-0.0,1.1307663154357461,1.0240823365758152,0.3,1.1307663154357461,-0.0,1.1307663154357461,1.0240823365758152,0.3,4.2942940854955935,3.111366316000616,1.1829277694949771,1.08516132259365,0.3,3.333467107679899,2.163671260239921,1.1697958474399779,1.0697843646838148,0.3,8.519609618786806,4.585215736097982,3.2000544135043323,1.38516132259365,1.08516132259365,0.3,2.158885552584261,1.0,0.2015261976483023,0.037088412701564745,0.0,0.07767625600915294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.002720233004385965,19.444444444444457,21.111111111111143
