Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Garage Wall Irradiance (W),"Garage Wall Irradiance - 45 deg, poa_global (W/m^2)","Garage Wall Irradiance - 45 deg, poa_direct (W/m^2)","Garage Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Garage Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Garage Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Garage Wall Irradiance - 135 deg, poa_global (W/m^2)","Garage Wall Irradiance - 135 deg, poa_direct (W/m^2)","Garage Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Garage Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Garage Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Garage Wall Irradiance - 225 deg, poa_global (W/m^2)","Garage Wall Irradiance - 225 deg, poa_direct (W/m^2)","Garage Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Garage Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Garage Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Garage Roof Irradiance (W),"Garage Roof Irradiance - North, poa_global (W/m^2)","Garage Roof Irradiance - North, poa_direct (W/m^2)","Garage Roof Irradiance - North, poa_diffuse (W/m^2)","Garage Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Garage Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_global (W/m^2)","Rim Joist Irradiance - 45 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 45 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_global (W/m^2)","Rim Joist Irradiance - 135 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 135 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_global (W/m^2)","Rim Joist Irradiance - 225 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 225 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_global (W/m^2)","Window Irradiance - 45 deg, poa_direct (W/m^2)","Window Irradiance - 45 deg, poa_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 135 deg, poa_global (W/m^2)","Door Irradiance - 135 deg, poa_direct (W/m^2)","Door Irradiance - 135 deg, poa_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Garage Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 08:36:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.39346478994177,84.54370789640886,5.606535210058228,5.456292103591139,131.0853352252194,-3.76496551927994,1413.981805,9.367806578080971,7242.079476220863,20.67855956696826,0.0,20.67855956696826,15.978559566968263,4.699999999999999,41.66163318535663,15.087411198690875,26.574221986665755,21.874221986665756,4.699999999999999,300.178508256487,220.478508256487,79.7,75.0,4.699999999999999,20.67855956696826,0.0,20.67855956696826,15.978559566968263,4.699999999999999,3604.759848466004,41.66163318535663,15.087411198690875,26.574221986665755,21.874221986665756,4.699999999999999,300.178508256487,220.478508256487,79.7,75.0,4.699999999999999,20.67855956696826,0.0,20.67855956696826,15.978559566968263,4.699999999999999,4019.467336116032,49.10917857984545,21.109178579845445,28.0,28.0,0.0,1313.968890807511,49.10917857984545,21.109178579845445,28.0,28.0,0.0,1093.2298798521751,20.67855956696826,0.0,20.67855956696826,15.978559566968263,4.699999999999999,41.66163318535663,15.087411198690875,26.574221986665755,21.874221986665756,4.699999999999999,300.178508256487,220.478508256487,79.7,75.0,4.699999999999999,20.67855956696826,0.0,20.67855956696826,15.978559566968263,4.699999999999999,466.36617552011603,17.659489870190896,0.0,17.659489870190896,15.978559566968263,4.699999999999999,23.166589445085112,0.4722038684725584,22.694385576612554,21.874221986665756,4.699999999999999,290.0003053699288,221.9365053699288,68.0638,75.0,4.699999999999999,17.659489870190896,0.0,17.659489870190896,15.978559566968263,4.699999999999999,557.7499191938548,300.178508256487,220.478508256487,79.7,75.0,4.699999999999999,49.10917857984545,3.0,0.25342432334451875,0.04953068482787099,0.0,0.08232823587170572,0.005170156827292227,0.06158920305992398,0.0,0.0,0.0,3.2604452114787854,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.003641724575109649,22.222222222222285
2025-01-01 08:37:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.26457576197399,84.4120510261855,5.735424238026016,5.587948973814505,131.27499603844802,-3.765291614923626,1413.981805,9.188974194219881,7233.542360593244,20.68197994406797,0.0,20.68197994406797,15.981979944067968,4.699999999999999,40.612779215106784,14.354311461342853,26.258467753763927,21.558467753763928,4.699999999999999,300.17825733433654,220.47825733433655,79.7,75.0,4.699999999999999,20.68197994406797,0.0,20.68197994406797,15.981979944067968,4.699999999999999,3586.0793051663586,40.612779215106784,14.354311461342853,26.258467753763927,21.558467753763928,4.699999999999999,300.17825733433654,220.47825733433655,79.7,75.0,4.699999999999999,20.68197994406797,0.0,20.68197994406797,15.981979944067968,4.699999999999999,4061.0257924155403,49.616932837126555,21.61693283712656,28.0,28.0,0.0,1327.5544020609257,49.616932837126555,21.61693283712656,28.0,28.0,0.0,1091.4525453692124,20.68197994406797,0.0,20.68197994406797,15.981979944067968,4.699999999999999,40.612779215106784,14.354311461342853,26.258467753763927,21.558467753763928,4.699999999999999,300.17825733433654,220.47825733433655,79.7,75.0,4.699999999999999,20.68197994406797,0.0,20.68197994406797,15.981979944067968,4.699999999999999,466.20007100385266,17.662410872234044,0.0,17.662410872234044,15.981979944067968,4.699999999999999,22.837493208818294,0.41276174710390195,22.424731461714394,21.558467753763928,4.699999999999999,289.9999127691413,221.9361127691413,68.0638,75.0,4.699999999999999,17.662410872234044,0.0,17.662410872234044,15.981979944067968,4.699999999999999,557.7494529652431,300.17825733433654,220.47825733433655,79.7,75.0,4.699999999999999,49.616932837126555,3.0,0.25342432334451875,0.04953068482787099,0.0,0.08232823587170572,0.005170156827292227,0.06158920305992398,0.0,0.0,0.0,3.2604452114787854,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.003641724575109649,22.222222222222285
2025-01-01 08:38:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.13596866815709,84.28077621399633,5.864031331842915,5.719223786003673,131.46496676433287,-3.7656177078242763,1413.981805,9.016882251117647,7224.905259676871,20.684684956482624,0.0,20.684684956482624,15.984684956482624,4.699999999999999,39.563949811792405,13.62012335241025,25.943826459382155,21.243826459382156,4.699999999999999,300.17462594747525,220.47462594747526,79.7,75.0,4.699999999999999,20.684684956482624,0.0,20.684684956482624,15.984684956482624,4.699999999999999,3567.3626706363566,39.563949811792405,13.62012335241025,25.943826459382155,21.243826459382156,4.699999999999999,300.17462594747525,220.47462594747526,79.7,75.0,4.699999999999999,20.684684956482624,0.0,20.684684956482624,15.984684956482624,4.699999999999999,4102.4543480970215,50.12309999041729,22.123099990417284,28.0,28.0,0.0,1341.097448640116,50.12309999041729,22.123099990417284,28.0,28.0,0.0,1089.6614349789947,20.684684956482624,0.0,20.684684956482624,15.984684956482624,4.699999999999999,39.563949811792405,13.62012335241025,25.943826459382155,21.243826459382156,4.699999999999999,300.17462594747525,220.47462594747526,79.7,75.0,4.699999999999999,20.684684956482624,0.0,20.684684956482624,15.984684956482624,4.699999999999999,466.0279517235971,17.66472095283616,0.0,17.66472095283616,15.984684956482624,4.699999999999999,22.514304823677584,0.3582770273652267,22.156027796312358,21.243826459382156,4.699999999999999,289.9942311378872,221.9304311378872,68.0638,75.0,4.699999999999999,17.66472095283616,0.0,17.66472095283616,15.984684956482624,4.699999999999999,557.7427056276666,300.17462594747525,220.47462594747526,79.7,75.0,4.699999999999999,50.12309999041729,3.0,0.25342432334451875,0.04953068482787099,0.0,0.08232823587170572,0.005170156827292227,0.06158920305992398,0.0,0.0,0.0,3.2604452114787854,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.003641724575109649,22.222222222222285
2025-01-01 08:39:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.0076506223042,84.14988552911791,5.992349377695804,5.850114470882084,131.6552487019021,-3.7659437979164068,1413.981805,8.85118241647074,7216.173711479008,20.686714365720004,0.0,20.686714365720004,15.986714365720005,4.699999999999999,38.51558915744702,12.884860843325034,25.63072831412198,20.930728314121982,4.699999999999999,300.1676141588799,220.46761415887994,79.7,75.0,4.699999999999999,20.686714365720004,0.0,20.686714365720004,15.986714365720005,4.699999999999999,3548.6182231036587,38.51558915744702,12.884860843325034,25.63072831412198,20.930728314121982,4.699999999999999,300.1676141588799,220.46761415887994,79.7,75.0,4.699999999999999,20.686714365720004,0.0,20.686714365720004,15.986714365720005,4.699999999999999,4143.752214911474,50.62767040902338,22.62767040902338,28.0,28.0,0.0,1354.5977728654987,50.62767040902338,22.62767040902338,28.0,28.0,0.0,1087.8574984062238,20.686714365720004,0.0,20.686714365720004,15.986714365720005,4.699999999999999,38.51558915744702,12.884860843325034,25.63072831412198,20.930728314121982,4.699999999999999,300.1676141588799,220.46761415887994,79.7,75.0,4.699999999999999,20.686714365720004,0.0,20.686714365720004,15.986714365720005,4.699999999999999,465.8500263584924,17.66645406832488,0.0,17.66645406832488,15.986714365720005,4.699999999999999,22.19722479591118,0.3085828156510066,21.88864198026017,20.930728314121982,4.699999999999999,289.98326137011765,221.91946137011766,68.0638,75.0,4.699999999999999,17.66645406832488,0.0,17.66645406832488,15.986714365720005,4.699999999999999,557.7296772981397,300.1676141588799,220.46761415887994,79.7,75.0,4.699999999999999,50.62767040902338,3.0,0.25342432334451875,0.04953068482787099,0.0,0.08232823587170572,0.005170156827292227,0.06158920305992398,0.0,0.0,0.0,3.2604452114787854,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.003641724575109649,22.222222222222285
2025-01-01 08:40:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.87962842350728,84.01938104558364,6.12037157649271,5.980618954416362,131.84584313663026,-3.7662698852145695,1413.981805,8.691548699613065,7207.352532034132,20.688105400632345,0.0,20.688105400632345,15.988105400632348,4.699999999999999,37.468068423831326,12.148537922003696,25.31953050182763,20.61953050182763,4.699999999999999,300.1572220958061,220.45722209580612,79.7,75.0,4.699999999999999,20.688105400632345,0.0,20.688105400632345,15.988105400632348,4.699999999999999,3529.8529164689853,37.468068423831326,12.148537922003696,25.31953050182763,20.61953050182763,4.699999999999999,300.1572220958061,220.45722209580612,79.7,75.0,4.699999999999999,20.688105400632345,0.0,20.688105400632345,15.988105400632348,4.699999999999999,4184.918607320015,51.130634495362386,23.130634495362386,28.0,28.0,0.0,1368.0551179434328,51.130634495362386,23.130634495362386,28.0,28.0,0.0,1086.0415486508314,20.688105400632345,0.0,20.688105400632345,15.988105400632348,4.699999999999999,37.468068423831326,12.148537922003696,25.31953050182763,20.61953050182763,4.699999999999999,300.1572220958061,220.45722209580612,79.7,75.0,4.699999999999999,20.688105400632345,0.0,20.688105400632345,15.988105400632348,4.699999999999999,465.66646159923806,17.66764201214002,0.0,17.66764201214002,15.988105400632348,4.699999999999999,21.886384324332735,0.26350527577194083,21.622879048560794,20.61953050182763,4.699999999999999,289.9670052001346,221.90320520013464,68.0638,75.0,4.699999999999999,17.66764201214002,0.0,17.66764201214002,15.988105400632348,4.699999999999999,557.7103682131111,300.1572220958061,220.45722209580612,79.7,75.0,4.699999999999999,51.130634495362386,3.0,0.25342432334451875,0.04953068482787099,0.0,0.08232823587170572,0.005170156827292227,0.06158920305992398,0.0,0.0,0.0,3.2604452114787854,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.003641724575109649,22.222222222222285
2025-01-01 08:41:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.75190858131634,83.88926484357947,6.248091418683651,6.110735156420533,132.03675133819883,-3.7665959697260405,1413.981805,8.537675788971022,7198.445913403947,20.688892946107018,0.0,20.688892946107018,15.98889294610702,4.699999999999999,36.42169653531167,11.411168600594923,25.010527934716748,20.31052793471675,4.699999999999999,300.14344994986516,220.4434499498652,79.7,75.0,4.699999999999999,20.688892946107018,0.0,20.688892946107018,15.98889294610702,4.699999999999999,3511.0725739712693,36.42169653531167,11.411168600594923,25.010527934716748,20.31052793471675,4.699999999999999,300.14344994986516,220.4434499498652,79.7,75.0,4.699999999999999,20.688892946107018,0.0,20.688892946107018,15.98889294610702,4.699999999999999,4225.952742056893,51.63198267962453,23.631982679624528,28.0,28.0,0.0,1381.4692278233656,51.63198267962453,23.631982679624528,28.0,28.0,0.0,1084.2142812892482,20.688892946107018,0.0,20.688892946107018,15.98889294610702,4.699999999999999,36.42169653531167,11.411168600594923,25.010527934716748,20.31052793471675,4.699999999999999,300.14344994986516,220.4434499498652,79.7,75.0,4.699999999999999,20.688892946107018,0.0,20.688892946107018,15.98889294610702,4.699999999999999,465.47738744743475,17.668314575975394,0.0,17.668314575975394,15.98889294610702,4.699999999999999,21.58185440320155,0.22286354695344715,21.358990856248102,20.31052793471675,4.699999999999999,289.94546520142364,221.88166520142363,68.0638,75.0,4.699999999999999,17.668314575975394,0.0,17.668314575975394,15.98889294610702,4.699999999999999,557.6847787286064,300.14344994986516,220.4434499498652,79.7,75.0,4.699999999999999,51.63198267962453,3.0,0.25342432334451875,0.04953068482787099,0.0,0.08232823587170572,0.005170156827292227,0.06158920305992398,0.0,0.0,0.0,3.2604452114787854,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.003641724575109649,22.222222222222285
2025-01-01 08:42:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.62449733657472,83.75953900844726,6.375502663425274,6.24046099155273,132.22797456171617,-3.7669220514508197,1413.981805,8.389277523879322,7189.457507243161,20.68910971621606,0.0,20.68910971621606,15.989109716216062,4.699999999999999,35.37672927776988,10.6727669098544,24.703962367915484,20.003962367915484,4.699999999999999,300.1262979769749,220.42629797697487,79.7,75.0,4.699999999999999,20.68910971621606,0.0,20.68910971621606,15.989109716216062,4.699999999999999,3492.282052210606,35.37672927776988,10.6727669098544,24.703962367915484,20.003962367915484,4.699999999999999,300.1262979769749,220.42629797697487,79.7,75.0,4.699999999999999,20.68910971621606,0.0,20.68910971621606,15.989109716216062,4.699999999999999,4266.85383844681,52.13170542364982,24.131705423649823,28.0,28.0,0.0,1394.839847301568,52.13170542364982,24.131705423649823,28.0,28.0,0.0,1082.376290873599,20.68910971621606,0.0,20.68910971621606,15.989109716216062,4.699999999999999,35.37672927776988,10.6727669098544,24.703962367915484,20.003962367915484,4.699999999999999,300.1262979769749,220.42629797697487,79.7,75.0,4.699999999999999,20.68910971621606,0.0,20.68910971621606,15.989109716216062,4.699999999999999,465.28290173232153,17.668499697648514,0.0,17.668499697648514,15.989109716216062,4.699999999999999,21.283653524114552,0.18646966191472966,21.097183862199824,20.003962367915484,4.699999999999999,289.9186447846639,221.8548447846639,68.0638,75.0,4.699999999999999,17.668499697648514,0.0,17.668499697648514,15.989109716216062,4.699999999999999,557.6529093201364,300.1262979769749,220.42629797697487,79.7,75.0,4.699999999999999,52.13170542364982,3.0,0.25342432334451875,0.04953068482787099,0.0,0.08232823587170572,0.005170156827292227,0.06158920305992398,0.0,0.0,0.0,3.2604452114787854,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.003641724575109649,22.222222222222285
2025-01-01 08:43:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.49740068159956,83.63020563087332,6.502599318400439,6.369794369126682,132.41951404722283,-3.7672481303306995,1413.981805,8.246085493282827,7180.390496437782,20.68878641313014,0.0,20.68878641313014,15.988786413130141,4.699999999999999,34.33337704825529,9.933346900135549,24.400030148119736,19.700030148119737,4.699999999999999,300.1057664973634,220.4057664973634,79.7,75.0,4.699999999999999,20.68878641313014,0.0,20.68878641313014,15.988786413130141,4.699999999999999,3473.4853807991017,34.33337704825529,9.933346900135549,24.400030148119736,19.700030148119737,4.699999999999999,300.1057664973634,220.4057664973634,79.7,75.0,4.699999999999999,20.68878641313014,0.0,20.68878641313014,15.988786413130141,4.699999999999999,4307.621118347795,52.62979322022999,24.629793220229992,28.0,28.0,0.0,1408.1667220024574,52.62979322022999,24.629793220229992,28.0,28.0,0.0,1080.5280849394198,20.68878641313014,0.0,20.68878641313014,15.988786413130141,4.699999999999999,34.33337704825529,9.933346900135549,24.400030148119736,19.700030148119737,4.699999999999999,300.1057664973634,220.4057664973634,79.7,75.0,4.699999999999999,20.68878641313014,0.0,20.68878641313014,15.988786413130141,4.699999999999999,465.083073973622,17.66822359681314,0.0,17.66822359681314,15.988786413130141,4.699999999999999,20.99175421294141,0.15412846644715628,20.837625746494254,19.700030148119737,4.699999999999999,289.8865481952068,221.82274819520677,68.0638,75.0,4.699999999999999,17.66822359681314,0.0,17.66822359681314,15.988786413130141,4.699999999999999,557.6147605827042,300.1057664973634,220.4057664973634,79.7,75.0,4.699999999999999,52.62979322022999,3.0,0.25342432334451875,0.04953068482787099,0.0,0.08232823587170572,0.005170156827292227,0.06158920305992398,0.0,0.0,0.0,3.2604452114787854,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.003641724575109649,22.222222222222285
2025-01-01 08:44:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.37062437874705,83.5012668071134,6.629375621252944,6.498733192886608,132.61137101911572,-3.7675742064675433,1413.981805,8.107847748816098,7171.247656618259,20.68795187306819,0.0,20.68795187306819,15.98795187306819,4.699999999999999,33.291811455739435,9.19292264268602,24.098888813053414,19.398888813053414,4.699999999999999,300.08185589561384,220.38185589561385,79.7,75.0,4.699999999999999,20.68795187306819,0.0,20.68795187306819,15.98795187306819,4.699999999999999,3454.6858814031566,33.291811455739435,9.19292264268602,24.098888813053414,19.398888813053414,4.699999999999999,300.08185589561384,220.38185589561385,79.7,75.0,4.699999999999999,20.68795187306819,0.0,20.68795187306819,15.98795187306819,4.699999999999999,4348.253806082183,53.12623659226528,25.12623659226528,28.0,28.0,0.0,1421.449598356037,53.12623659226528,25.12623659226528,28.0,28.0,0.0,1078.6700959875288,20.68795187306819,0.0,20.68795187306819,15.98795187306819,4.699999999999999,33.291811455739435,9.19292264268602,24.098888813053414,19.398888813053414,4.699999999999999,300.08185589561384,220.38185589561385,79.7,75.0,4.699999999999999,20.68795187306819,0.0,20.68795187306819,15.98795187306819,4.699999999999999,464.8779486914354,17.667510899600234,0.0,17.667510899600234,15.98795187306819,4.699999999999999,20.706088586389424,0.12563754004180624,20.580451046347616,19.398888813053414,4.699999999999999,289.84918050998675,221.78538050998674,68.0638,75.0,4.699999999999999,17.667510899600234,0.0,17.667510899600234,15.98795187306819,4.699999999999999,557.5703332308889,300.08185589561384,220.38185589561385,79.7,75.0,4.699999999999999,53.12623659226528,3.0,0.25342432334451875,0.04953068482787099,0.0,0.08232823587170572,0.005170156827292227,0.06158920305992398,0.0,0.0,0.0,3.2604452114787854,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.003641724575109649,22.222222222222285
2025-01-01 08:45:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.24417397623422,83.37272463795624,6.755826023765782,6.627275362043765,132.80354668746747,-3.7679002797667636,1413.981805,7.974327620931193,7162.031409009564,20.68663320040112,0.0,20.68663320040112,15.98663320040112,4.699999999999999,32.25217094377845,8.451508223621934,23.80066272015652,19.10066272015652,4.699999999999999,300.0545666204688,220.35456662046877,79.7,75.0,4.699999999999999,20.68663320040112,0.0,20.68663320040112,15.98663320040112,4.699999999999999,3435.8862692313255,32.25217094377845,8.451508223621934,23.80066272015652,19.10066272015652,4.699999999999999,300.0545666204688,220.35456662046877,79.7,75.0,4.699999999999999,20.68663320040112,0.0,20.68663320040112,15.98663320040112,4.699999999999999,4388.751128764579,53.621026096771416,25.621026096771416,28.0,28.0,0.0,1434.6882237051066,53.621026096771416,25.621026096771416,28.0,28.0,0.0,1076.802691736511,20.68663320040112,0.0,20.68663320040112,15.98663320040112,4.699999999999999,32.25217094377845,8.451508223621934,23.80066272015652,19.10066272015652,4.699999999999999,300.0545666204688,220.35456662046877,79.7,75.0,4.699999999999999,20.68663320040112,0.0,20.68663320040112,15.98663320040112,4.699999999999999,464.66754824604556,17.666384753142555,0.0,17.666384753142555,15.98663320040112,4.699999999999999,20.426553080385105,0.1007871173714365,20.32576596301367,19.10066272015652,4.699999999999999,289.80654763345683,221.74274763345684,68.0638,75.0,4.699999999999999,17.666384753142555,0.0,17.666384753142555,15.98663320040112,4.699999999999999,557.5196280984815,300.0545666204688,220.35456662046877,79.7,75.0,4.699999999999999,53.621026096771416,3.0,0.25342432334451875,0.04953068482787099,0.0,0.08232823587170572,0.005170156827292227,0.08421380826561034,0.0,0.0,0.0,1.3041780845915143,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.003641724575109649,22.222222222222285
2025-01-01 08:46:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.11805482501617,83.24458123015185,6.881945174983822,6.755418769848145,132.99604224565053,-3.76822635030112,1413.981805,7.845302632942429,7152.743866181218,20.684855890968542,0.0,20.684855890968542,15.984855890968543,4.699999999999999,31.21456561606198,7.709117752156295,23.505447863905683,18.805447863905684,4.699999999999999,300.023899185093,220.32389918509298,79.7,75.0,4.699999999999999,20.684855890968542,0.0,20.684855890968542,15.984855890968543,4.699999999999999,3417.088740211662,31.21456561606198,7.709117752156295,23.505447863905683,18.805447863905684,4.699999999999999,300.023899185093,220.32389918509298,79.7,75.0,4.699999999999999,20.684855890968542,0.0,20.684855890968542,15.984855890968543,4.699999999999999,4429.112315852645,54.11415231939117,26.11415231939117,28.0,28.0,0.0,1447.882346158413,54.11415231939117,26.11415231939117,28.0,28.0,0.0,1074.9261839624085,20.684855890968542,0.0,20.684855890968542,15.984855890968543,4.699999999999999,31.21456561606198,7.709117752156295,23.505447863905683,18.805447863905684,4.699999999999999,300.023899185093,220.32389918509298,79.7,75.0,4.699999999999999,20.684855890968542,0.0,20.684855890968542,15.984855890968543,4.699999999999999,464.45187528435656,17.664866930887136,0.0,17.664866930887136,15.984855890968543,4.699999999999999,20.153012487263528,0.07936001148807444,20.073652475775454,18.805447863905684,4.699999999999999,289.75865629360885,221.69485629360886,68.0638,75.0,4.699999999999999,17.664866930887136,0.0,17.664866930887136,15.984855890968543,4.699999999999999,557.4626461389732,300.023899185093,220.32389918509298,79.7,75.0,4.699999999999999,54.11415231939117,3.0,0.25342432334451875,0.04953068482787099,0.0,0.08232823587170572,0.005170156827292227,0.08421380826561034,0.0,0.0,0.0,1.3041780845915143,0.0,0.0,0.0,0.0,51.666666666666686,0.064152059642267,0.003641724575109649,22.222222222222285
