Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 315 deg, poa_global (W/m^2)","Door Irradiance - 315 deg, poa_direct (W/m^2)","Door Irradiance - 315 deg, poa_diffuse (W/m^2)","Door Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 315 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Indoor Lighting (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 06:22:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,104.87384873502798,104.87384873502798,-14.873848735027972,-14.873848735027972,107.7817571476267,-3.721243510932254,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:23:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,104.70738041301013,104.70738041301013,-14.707380413010124,-14.707380413010124,107.94611152461414,-3.721569979126798,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:24:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,104.54106659269863,104.54106659269863,-14.541066592698629,-14.541066592698629,108.11050797233855,-3.721896444556478,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:25:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,104.37490868398307,104.37490868398307,-14.374908683983064,-14.374908683983064,108.2749491212661,-3.722222907206742,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:26:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,104.20890809876657,104.20890809876657,-14.20890809876657,-14.20890809876657,108.43943759022466,-3.7225493671066943,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:27:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,104.04306625133434,104.04306625133434,-14.043066251334334,-14.043066251334334,108.6039759862361,-3.7228758242272306,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:28:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,103.87738455873259,103.87738455873259,-13.877384558732583,-13.877384558732583,108.76856690433067,-3.723202278561075,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:29:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,103.71186443959938,103.71186443959938,-13.711864439599376,-13.711864439599376,108.93321292889812,-3.7235287301664357,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:30:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,103.54650731605639,103.54650731605639,-13.546507316056386,-13.546507316056386,109.09791663199746,-3.7238551789996563,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:31:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,103.3813146125618,103.3813146125618,-13.381314612561802,-13.381314612561802,109.26268057467536,-3.724181625075289,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:32:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,103.2162876456434,103.2162876456434,-13.216287645643403,-13.216287645643403,109.42750741736342,-3.724508068560681,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:33:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,103.05142806683521,103.05142806683521,-13.05142806683522,-13.05142806683522,109.59239947749774,-3.724834509048378,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:34:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,102.88673719752134,102.88673719752134,-12.886737197521342,-12.886737197521342,109.75735939404211,-3.725160946814867,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:35:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,102.72221647357975,102.72221647357975,-12.722216473579742,-12.722216473579742,109.92238968371214,-3.7254873817873886,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:36:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,102.55786733351357,102.55786733351357,-12.557867333513565,-12.557867333513565,110.08749285279691,-3.725813814002322,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:37:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,102.39369121882356,102.39369121882356,-12.393691218823562,-12.393691218823562,110.2526713969508,-3.7261402434523916,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:38:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,102.22968957433925,102.22968957433925,-12.229689574339243,-12.229689574339243,110.41792780102742,-3.726466670144873,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:39:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,102.06586384708355,102.06586384708355,-12.06586384708355,-12.06586384708355,110.5832645403791,-3.7267930940215592,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:40:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,101.90221548815144,101.90221548815144,-11.902215488151436,-11.902215488151436,110.74868407912174,-3.7271195151479333,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:41:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,101.73874595154771,101.73874595154771,-11.738745951547715,-11.738745951547715,110.91418887145869,-3.7274459335312713,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:42:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,101.57545669452799,101.57545669452799,-11.575456694527986,-11.575456694527986,111.07978136149245,-3.7277723491133656,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:43:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,101.41234917798626,101.41234917798626,-11.412349177986261,-11.412349177986261,111.24546398297304,-3.728098761937872,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:44:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,101.24942475608714,101.24942475608714,-11.24942475608713,-11.24942475608713,111.41123927183924,-3.7284251722157933,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:45:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,101.08668511502233,101.08668511502233,-11.086685115022327,-11.086685115022327,111.57710941974483,-3.728751579474192,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:46:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,100.92413161635695,100.92413161635695,-10.92413161635694,-10.92413161635694,111.74307694233084,-3.729077984004107,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:47:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,100.76176573449055,100.76176573449055,-10.761765734490558,-10.761765734490558,111.90914423444372,-3.729404385732778,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:48:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,100.59958894772296,100.59958894772296,-10.599588947722957,-10.599588947722957,112.07531368100803,-3.729730784740241,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:49:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,100.43760273706806,100.43760273706806,-10.437602737068058,-10.437602737068058,112.24158765838052,-3.7300571808882523,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:50:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,100.27580858816359,100.27580858816359,-10.275808588163587,-10.275808588163587,112.40796853251226,-3.7303835743223317,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:51:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,100.11420799006521,100.11420799006521,-10.114207990065218,-10.114207990065218,112.57445866031964,-3.7307099649769953,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:52:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,99.95280243562509,99.95280243562509,-9.952802435625093,-9.952802435625093,112.74106038941483,-3.731036352866795,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:53:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,99.79159342153064,99.79159342153064,-9.791593421530635,-9.791593421530635,112.90777605818846,-3.731362737962627,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:54:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,99.63058244867209,99.63058244867209,-9.630582448672085,-9.630582448672085,113.07460799554303,-3.731689120271767,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
2025-01-01 06:55:00,0.0,0.64,102.9,0,0,0,2.6,-17.284607600902348,12.43753247303448,9.236100170605994,0.0023731265456026704,-2.093312780000357,99.46977091320525,99.46977091320525,-9.469770913205258,-9.469770913205258,113.24155863421674,-3.7320155000779778,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04152321750010069,0.0013918515060383468,0.005245731495010621,0.0,0.0,0.0,51.666666666666686,0.03164593731048258,0.004165978618421052,19.500000000000057,20.500000000000057
