Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 08:17:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,86.88297414156294,87.11506886854357,3.1170258584370654,2.884931131456426,127.5388334039568,-3.7587691704611643,1413.981805,14.755281660961277,17.332778759054843,1.3241197859128138,0.0,1.3241197859128138,1.0241197859128137,0.3,6.334792345862597,1.130798297169543,0.0,1.130798297169543,1.0241197859128137,0.3,2.1978178091574456,2.7350000000000003,0.37749300493000965,0.07816399252588188,0.0569522701070293,0.0,0.0,0.0,0.0,0.8148736999692977,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:18:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,86.75077425267034,86.9765385171111,3.2492257473296533,3.0234614828889037,127.72287100783069,-3.7590953191538574,1413.981805,14.333454252585236,17.332233308321474,1.3240781167656832,0.0,1.3240781167656832,1.0240781167656832,0.3,6.334592994265324,1.1307627117178933,0.0,1.1307627117178933,1.0240781167656832,0.3,2.2075134148320545,2.7350000000000003,0.37749300493000965,0.07816399252588188,0.0569522701070293,0.0,0.0,0.0,0.0,0.8148736999692977,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:19:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,86.61860598140656,86.83835199022823,3.3813940185934332,3.161648009771767,127.90719127074823,-3.7594214650816866,1413.981805,13.933025087638775,17.331457475004704,1.3240188477783164,0.0,1.3240188477783164,1.0240188477783163,0.3,6.334309442330286,1.1307120960026822,0.0,1.1307120960026822,1.0240188477783163,0.3,2.217200313352939,2.7350000000000003,0.37749300493000965,0.07816399252588188,0.0569522701070293,0.0,0.0,0.0,0.0,0.8148736999692977,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:20:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,86.4864917091485,86.70051124729976,3.5135082908515014,3.2994887527002477,128.09179574106975,-3.759747608208272,1413.981805,13.552592022701168,17.330467300703734,1.323943204432166,0.0,1.323943204432166,1.023943204432166,0.3,6.333947552948897,1.1306474965850697,0.0,1.1306474965850697,1.023943204432166,0.3,2.226881089857205,2.7350000000000003,0.37749300493000965,0.07816399252588188,0.0569522701070293,0.0,0.0,0.0,0.0,0.8148736999692977,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:21:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,86.35445225603891,86.56301825443194,3.645547743961087,3.4369817455680587,128.2766859542876,-3.7600737485772697,1413.981805,13.190857881077234,17.329277632039982,1.3238523209195883,0.0,1.3238523209195883,1.0238523209195882,0.3,6.33351275227152,1.1305698820653283,0.0,1.1305698820653283,1.0238523209195882,0.3,2.23655805793129,2.7350000000000003,0.37749300493000965,0.07816399252588188,0.0569522701070293,0.0,0.0,0.0,0.0,0.8148736999692977,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:22:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,86.22250700729923,86.42587498336364,3.777492992700768,3.5741250166363647,128.46186343431503,-3.76039988611592,1413.981805,12.84662244268828,17.32790221182543,1.3237472471085536,0.0,1.3237472471085536,1.0237472471085536,0.3,6.333010063027713,1.1304801490307048,0.0,1.1304801490307048,1.0237472471085536,0.3,2.2462332839439454,2.7350000000000003,0.37749300493000965,0.07816399252588188,0.0569522701070293,0.0,0.0,0.0,0.0,0.8148736999692977,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:23:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,86.09067403168041,86.28908341174883,3.9093259683195893,3.7109165882511657,128.64732969295108,-3.760726020896982,1413.981805,12.518774931965135,17.326353764612488,1.3236289550781413,0.0,1.3236289550781413,1.0236289550781412,0.3,6.332444135793027,1.1303791276367325,0.0,1.1303791276367325,1.0236289550781412,0.3,2.2559086091594707,2.7350000000000003,0.37749300493000965,0.07816399252588188,0.0569522701070293,0.0,0.0,0.0,0.0,0.8148736999692977,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:24:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,85.95897019082248,86.15264552334705,4.041029809177519,3.847354476652947,128.8330862294817,-3.7610521528768004,1413.981805,12.206287006144004,17.324644076542334,1.3234983452184703,0.0,1.3234983452184703,1.0234983452184703,0.3,6.331819278172033,1.1302675868165737,0.0,1.1302675868165737,1.0234983452184703,0.3,2.2655856698745396,2.7350000000000003,0.37749300493000965,0.07816399252588188,0.0569522701070293,0.0,0.0,0.0,0.0,0.8148736999692977,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:25:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,85.82741115062392,86.01656321589515,4.172588849376082,3.9834367841048466,129.0191346567285,-3.761378282251826,1413.981805,11.908206040948476,17.322784068242463,1.3233562517996331,0.0,1.3233562517996331,1.023356251799633,0.3,6.331139481440933,1.1301462390368866,0.0,1.1301462390368866,1.023356251799633,0.3,2.2752659222959504,2.7350000000000003,0.37749300493000965,0.07816399252588188,0.0569522701070293,0.0,0.0,0.0,0.0,0.8148736999692977,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:26:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,85.69601182773634,85.88083866738457,4.303988172263659,4.119161332615431,129.20547619961195,-3.761704408650985,1413.981805,11.623649888108469,17.32078386866399,1.323203448612421,0.0,1.323203448612421,1.0232034486124209,0.3,6.330408447533674,1.1300157451150075,0.0,1.1300157451150075,1.0232034486124209,0.3,2.284950633091256,2.7350000000000003,0.37749300493000965,0.07816399252588188,0.0569522701070293,0.0,0.0,0.0,0.0,0.8148736999692977,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:27:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,85.56478594373588,85.74547378748568,4.435214056264113,4.2545262125143255,129.39211244498193,-3.762030532270728,1413.981805,11.351800099773515,17.318652871053235,1.3230406532442136,0.0,1.3230406532442136,1.0230406532442136,0.3,6.3296296094984505,1.1298767178705584,0.0,1.1298767178705584,1.0230406532442136,0.3,2.294640933486667,2.7350000000000003,0.37749300493000965,0.07816399252588188,0.0569522701070293,0.0,0.0,0.0,0.0,0.8148736999692977,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:28:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,85.43374645566625,85.61047058304447,4.566253544333751,4.389529416955526,129.57904484227817,-3.762356653060124,1413.981805,11.09189760000501,17.31639979635161,1.322868531922351,0.0,1.322868531922351,1.022868531922351,0.3,6.32880615466914,1.1297297262616877,0.0,1.1297297262616877,1.022868531922351,0.3,2.304337806951521,2.7350000000000003,0.37749300493000965,0.07816399252588188,0.0569522701070293,0.0,0.0,0.0,0.0,0.8148736999692977,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:29:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,85.30290553865498,85.47583106695288,4.69709446134501,4.524168933047128,129.76627482767782,-3.7626827710555517,1413.981805,10.843237754203361,17.314032745820597,1.322687703534362,0.0,1.322687703534362,1.022687703534362,0.3,6.327941043898699,1.1295752988183452,0.0,1.1295752988183452,1.022687703534362,0.3,2.3140421080493545,2.7350000000000003,0.37749300493000965,0.07816399252588188,0.0569522701070293,0.0,0.0,0.0,0.0,0.8148736999692977,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:30:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,85.17227464941321,85.3415572571109,4.8277253505867925,4.6584427428891,129.9538038253702,-3.7630088863006677,1413.981805,10.605166025036018,246.51582155963686,18.832322353225912,0.0,18.832322353225912,14.132322353225911,4.699999999999999,90.09672143505587,16.08280328965493,0.0,16.08280328965493,14.132322353225911,4.699999999999999,45.54995141932973,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:31:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,85.0418645865391,85.20765117789948,4.958135413460887,4.792348822100526,130.14163324533178,-3.763334998751816,1413.981805,10.377073990172587,246.80027789546034,18.854053102099364,0.0,18.854053102099364,14.154053102099365,4.699999999999999,90.20068467395461,16.101361349192857,0.0,16.101361349192857,14.154053102099365,4.699999999999999,46.252166391630254,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:32:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.9116855432526,85.07411485917066,5.088314456747396,4.925885140829332,130.32976448454224,-3.7636611083944445,1413.981805,10.158395686085264,247.06699047333078,18.87442833485456,0.0,18.87442833485456,14.17442833485456,4.699999999999999,90.29816291563333,16.118761797965792,0.0,16.118761797965792,14.17442833485456,4.699999999999999,46.95623182819765,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:33:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.78174715661227,84.94095033646339,5.2182528433877255,5.059049663536606,130.51819892650184,-3.7639872152503813,1413.981805,9.948604259233816,270.48687350793966,20.66356618406925,0.0,20.66356618406925,15.96356618406925,4.699999999999999,98.85767306983365,17.64668552119514,0.0,17.64668552119514,15.96356618406925,4.699999999999999,47.57648959076508,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:34:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.65205855244223,84.80815965121847,5.347941447557769,5.191840348781526,130.7069379407357,-3.7643133192905225,1413.981805,9.747208897888004,270.56323513980414,20.669399752306745,0.0,20.669399752306745,15.969399752306748,4.699999999999999,98.88558175590052,17.65166738846996,0.0,17.65166738846996,15.969399752306748,4.699999999999999,48.08894708027201,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:35:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.5226283851653,84.67574484977806,5.4773716148346985,5.324255150221951,130.8959828840192,-3.764639420558524,1413.981805,9.553752019888142,270.62844408010847,20.674381322156314,0.0,20.674381322156314,15.974381322156315,4.699999999999999,98.90941435087353,17.655921649121492,0.0,17.655921649121492,15.974381322156315,4.699999999999999,48.599846536546636,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:36:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.39346478994177,84.54370789640886,5.606535210058228,5.456292103591139,131.0853352252194,-3.76496551927994,1413.981805,9.367806578080971,270.68313746487405,20.67855956696826,0.0,20.67855956696826,15.978559566968263,4.699999999999999,98.92940371553334,17.659489870190896,0.0,17.659489870190896,15.978559566968263,4.699999999999999,49.10917857984545,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:37:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.26457576197399,84.4120510261855,5.735424238026016,5.587948973814505,131.27499603844802,-3.765291614923626,1413.981805,9.188974194219881,270.7279103322328,20.68197994406797,0.0,20.68197994406797,15.981979944067968,4.699999999999999,98.94576732470352,17.662410872234044,0.0,17.662410872234044,15.981979944067968,4.699999999999999,49.616932837126555,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:38:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.13596866815709,84.28077621399633,5.864031331842915,5.719223786003673,131.46496676433287,-3.7656177078242763,1413.981805,9.016882251117647,270.76331904844,20.684684956482624,0.0,20.684684956482624,15.984684956482624,4.699999999999999,98.95870851939158,17.66472095283616,0.0,17.66472095283616,15.984684956482624,4.699999999999999,50.12309999041729,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:39:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.0076506223042,84.14988552911791,5.992349377695804,5.850114470882084,131.6552487019021,-3.7659437979164068,1413.981805,8.85118241647074,270.78988409315673,20.686714365720004,0.0,20.686714365720004,15.986714365720005,4.699999999999999,98.96841752475525,17.66645406832488,0.0,17.66645406832488,15.986714365720005,4.699999999999999,50.62767040902338,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:40:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.87962842350728,84.01938104558364,6.12037157649271,5.980618954416362,131.84584313663026,-3.7662698852145695,1413.981805,8.691548699613065,270.80809279348597,20.688105400632345,0.0,20.688105400632345,15.988105400632348,4.699999999999999,98.97507244933934,17.66764201214002,0.0,17.66764201214002,15.988105400632348,4.699999999999999,51.130634495362386,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:41:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.75190858131634,83.88926484357947,6.248091418683651,6.110735156420533,132.03675133819883,-3.7665959697260405,1413.981805,8.537675788971022,270.8184017939408,20.688892946107018,0.0,20.688892946107018,15.98889294610702,4.699999999999999,98.97884018780081,17.668314575975394,0.0,17.668314575975394,15.98889294610702,4.699999999999999,51.63198267962453,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:42:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.62449733657472,83.75953900844726,6.375502663425274,6.24046099155273,132.22797456171617,-3.7669220514508197,1413.981805,8.389277523879322,270.8212393229782,20.68910971621606,0.0,20.68910971621606,15.989109716216062,4.699999999999999,98.97987724928284,17.668499697648514,0.0,17.668499697648514,15.989109716216062,4.699999999999999,52.13170542364982,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:43:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.49740068159956,83.63020563087332,6.502599318400439,6.369794369126682,132.41951404722283,-3.7672481303306995,1413.981805,8.246085493282827,270.8170072731894,20.68878641313014,0.0,20.68878641313014,15.988786413130141,4.699999999999999,98.97833051768357,17.66822359681314,0.0,17.66822359681314,15.988786413130141,4.699999999999999,52.62979322022999,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:44:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.37062437874705,83.5012668071134,6.629375621252944,6.498733192886608,132.61137101911572,-3.7675742064675433,1413.981805,8.107847748816098,270.80608311178554,20.68795187306819,0.0,20.68795187306819,15.98795187306819,4.699999999999999,98.97433794990157,17.667510899600234,0.0,17.667510899600234,15.98795187306819,4.699999999999999,53.12623659226528,1.7349999999999999,0.34953056012037936,0.056776789662971866,0.039987764117701434,0.0,0.0,0.0,0.0,2.4850758226014045,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:45:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.24417397623422,83.37272463795624,6.755826023765782,6.627275362043765,132.80354668746747,-3.7679002797667636,1413.981805,7.974327620931193,270.78882163602094,20.68663320040112,0.0,20.68663320040112,15.98663320040112,4.699999999999999,98.96802921740853,17.666384753142555,0.0,17.666384753142555,15.98663320040112,4.699999999999999,53.621026096771416,1.0,0.3296342051596808,0.04363756637948006,0.027668301434975232,0.0,0.0,0.0,0.0,2.2654644708366294,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:46:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.11805482501617,83.24458123015185,6.881945174983822,6.755418769848145,132.99604224565053,-3.76822635030112,1413.981805,7.845302632942429,270.7655565874136,20.684855890968542,0.0,20.684855890968542,15.984855890968543,4.699999999999999,98.95952629621554,17.664866930887136,0.0,17.664866930887136,15.984855890968543,4.699999999999999,54.11415231939117,1.0,0.3296342051596808,0.04363756637948006,0.027668301434975232,0.0,0.0,0.0,0.0,2.2654644708366294,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:47:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.99227200776876,83.11683860985647,7.00772799223124,6.883161390143523,133.18885900103623,-3.7685524182670633,1413.981805,7.720563417167093,270.73660211539396,20.682643943892725,0.0,20.682643943892725,15.982643943892725,4.699999999999999,98.94894400180802,17.662977928084388,0.0,17.662977928084388,15.982643943892725,4.699999999999999,54.605606207353915,1.0,0.3296342051596808,0.04363756637948006,0.027668301434975232,0.0,0.0,0.0,0.0,2.2654644708366294,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:48:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.86683068934362,82.989499065213,7.133169310656381,7.01050093478701,133.38199785703227,-3.768878483228036,1413.981805,7.599913125802767,270.7022542258781,20.680019972240835,0.0,20.680019972240835,15.980019972240838,4.699999999999999,98.93639051857109,17.660737056293673,0.0,17.660737056293673,15.980019972240838,4.699999999999999,55.095377751578084,1.0,0.3296342051596808,0.04363756637948006,0.027668301434975232,0.0,0.0,0.0,0.0,2.2654644708366294,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:49:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.74173562291533,82.86256463256217,7.258264377084676,7.137435367437827,133.57546008834333,-3.7692045453586616,1413.981805,7.483166080944913,270.66279192386025,20.677005290312106,0.0,20.677005290312106,15.977005290312107,4.699999999999999,98.9219678173846,17.658162517926538,0.0,17.658162517926538,15.977005290312107,4.699999999999999,55.5834579633228,1.0,0.3296342051596808,0.04363756637948006,0.027668301434975232,0.0,0.0,0.0,0.0,2.2654644708366294,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:50:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.6169914977396,82.73603743837324,7.383008502260392,7.263962561626749,133.76924682523742,-3.769530604695319,1413.981805,7.370147328884065,270.61847844802537,20.673620007954835,0.0,20.673620007954835,15.973620007954835,4.699999999999999,98.90577210685026,17.655271486793428,0.0,17.655271486793428,15.973620007954835,4.699999999999999,56.069837558600284,1.0,0.3296342051596808,0.04363756637948006,0.027668301434975232,0.0,0.0,0.0,0.0,2.2654644708366294,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:51:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.4926028662818,82.6099196148082,7.507397133718193,7.390080385191801,133.96335918040222,-3.769856661245285,1413.981805,7.260691834867015,270.56956232440905,20.6698831110596,0.0,20.6698831110596,15.969883111059602,4.699999999999999,98.88789421838348,17.652080176844898,0.0,17.652080176844898,15.969883111059602,4.699999999999999,56.55450728304386,1.0,0.3296342051596808,0.04363756637948006,0.027668301434975232,0.0,0.0,0.0,0.0,2.2654644708366294,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:52:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.36857415269733,82.48421329872784,7.631425847302668,7.515786701272166,134.1577982501919,-3.770182715023111,1413.981805,7.154643816268361,270.51627835447,20.665812537042065,0.0,20.665812537042065,15.965812537042064,4.699999999999999,98.86841996733469,17.648603906633923,0.0,17.648603906633923,15.965812537042064,4.699999999999999,57.03745791570246,1.0,0.3296342051596808,0.04363756637948006,0.027668301434975232,0.0,0.0,0.0,0.0,2.2654644708366294,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:53:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.24490966172922,82.35892063185295,7.755090338270772,7.641079368147049,134.35256511412018,-3.7705087659705896,1413.981805,7.051856127662616,270.45884852806523,20.661425244588777,0.0,20.661425244588777,15.96142524458878,4.699999999999999,98.84743048666395,17.644857158878814,0.0,17.644857158878814,15.96142524458878,4.699999999999999,57.518680268385765,1.0,0.3296342051596808,0.04363756637948006,0.027668301434975232,0.0,0.0,0.0,0.0,2.2654644708366294,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
2025-01-01 08:54:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.12161358699704,82.23404376097675,7.878386413002963,7.7659562390232475,134.54766083424,-3.7708348141459282,1413.981805,6.952189692460963,270.3974828673989,20.656737278129768,0.0,20.656737278129768,15.956737278129768,4.699999999999999,98.82500253538784,17.64085363552282,0.0,17.64085363552282,15.956737278129768,4.699999999999999,57.99816518480806,1.0,0.3296342051596808,0.04363756637948006,0.027668301434975232,0.0,0.0,0.0,0.0,2.2654644708366294,51.666666666666686,0.03773843770682203,0.0026443900767543858,16.666666666666686,22.222222222222285
