Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Raised Floor Irradiance (W),"Raised Floor Irradiance - North, poa_global (W/m^2)","Raised Floor Irradiance - North, poa_direct (W/m^2)","Raised Floor Irradiance - North, poa_diffuse (W/m^2)","Raised Floor Irradiance - North, poa_sky_diffuse (W/m^2)","Raised Floor Irradiance - North, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_global (W/m^2)","Window Irradiance - 45 deg, poa_direct (W/m^2)","Window Irradiance - 45 deg, poa_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 135 deg, poa_global (W/m^2)","Door Irradiance - 135 deg, poa_direct (W/m^2)","Door Irradiance - 135 deg, poa_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 09:01:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.26918867057331,81.37172915843252,8.730811329426686,8.628270841567483,135.9226245672155,-3.7731170731931343,1413.981805,6.33170573632679,5031.939313392189,20.616683983338906,0.0,20.616683983338906,15.916683983338906,4.699999999999999,20.616683983338906,0.0,20.616683983338906,15.916683983338906,4.699999999999999,299.15905382100937,219.45905382100938,79.7,75.0,4.699999999999999,25.314976229443626,3.5342187340086366,21.78075749543499,17.08075749543499,4.699999999999999,1697.2395618003684,61.305149660788025,33.305149660788025,28.0,28.0,0.0,1697.2395618003684,61.305149660788025,33.305149660788025,28.0,28.0,0.0,336.0344011560957,17.606648121771425,-0.0,17.606648121771425,15.916683983338906,4.699999999999999,17.606648121771425,-0.0,17.606648121771425,15.916683983338906,4.699999999999999,287.98566092956366,219.92186092956368,68.0638,75.0,4.699999999999999,18.67876486324355,0.07799796214207193,18.60076690110148,17.08075749543499,4.699999999999999,555.8557108699076,299.15905382100937,219.45905382100938,79.7,75.0,4.699999999999999,61.305149660788025,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:02:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.14897973209541,81.25025648821925,8.85102026790459,8.749743511780753,136.12038727772205,-3.7734430989512475,1413.981805,6.252813930044487,5039.446112027035,20.610076296459628,0.0,20.610076296459628,15.910076296459629,4.699999999999999,20.610076296459628,0.0,20.610076296459628,15.910076296459629,4.699999999999999,299.0744580110632,219.37445801106318,79.7,75.0,4.699999999999999,26.303985580954038,4.290293038545929,22.01369254240811,17.31369254240811,4.699999999999999,1710.1203298104303,61.7704095029314,33.7704095029314,28.0,28.0,0.0,1710.1203298104303,61.7704095029314,33.7704095029314,28.0,28.0,0.0,336.0450888050057,17.601005157176523,-0.0,17.601005157176523,15.910076296459629,4.699999999999999,17.601005157176523,-0.0,17.601005157176523,15.910076296459629,4.699999999999999,287.87139211567165,219.80759211567167,68.0638,75.0,4.699999999999999,18.91764357568322,0.11795014446669372,18.799693431216525,17.31369254240811,4.699999999999999,555.6985267116024,299.0744580110632,219.37445801106318,79.7,75.0,4.699999999999999,61.7704095029314,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:03:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.02917299833996,81.12921913958368,8.970827001660034,8.87078086041632,136.31848760729014,-3.773769121944497,1413.981805,6.176079547437454,5046.878455240115,20.603279721915598,0.0,20.603279721915598,15.903279721915599,4.699999999999999,20.603279721915598,0.0,20.603279721915598,15.903279721915599,4.699999999999999,298.98650258624525,219.28650258624526,79.7,75.0,4.699999999999999,27.290593596287337,5.047100938549844,22.243492657737495,17.543492657737495,4.699999999999999,1722.9507572776552,62.23385101925791,34.23385101925791,28.0,28.0,0.0,1722.9507572776552,62.23385101925791,34.23385101925791,28.0,28.0,0.0,336.05435552928657,17.595200882515922,-0.0,17.595200882515922,15.903279721915599,4.699999999999999,17.595200882515922,-0.0,17.595200882515922,15.903279721915599,4.699999999999999,287.75274238280156,219.68894238280157,68.0638,75.0,4.699999999999999,19.162348765441646,0.16640603573382368,18.99594272970782,17.543492657737495,4.699999999999999,555.5351001846009,298.98650258624525,219.28650258624526,79.7,75.0,4.699999999999999,62.23385101925791,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:04:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,80.90977187890752,81.00861930405505,9.090228121092482,8.991380695944958,136.5169264367405,-3.7740951421219506,1413.981805,6.101420786864109,5054.237127257085,20.59630381559604,0.0,20.59630381559604,15.896303815596042,4.699999999999999,20.59630381559604,0.0,20.59630381559604,15.896303815596042,4.699999999999999,298.895189214236,219.19518921423594,79.7,75.0,4.699999999999999,28.27485813984902,5.804628031538395,22.470230108310624,17.770230108310624,4.699999999999999,1735.7306000745548,62.695465391759456,34.695465391759456,28.0,28.0,0.0,1735.7306000745548,62.695465391759456,34.695465391759456,28.0,28.0,0.0,336.0623451966946,17.589243458519018,-0.0,17.589243458519018,15.896303815596042,4.699999999999999,17.589243458519018,-0.0,17.589243458519018,15.896303815596042,4.699999999999999,287.6297316807912,219.5659316807912,68.0638,75.0,4.699999999999999,19.41307171571582,0.22349520321854663,19.189576512497272,17.770230108310624,4.699999999999999,555.3654343875546,298.895189214236,219.19518921423594,79.7,75.0,4.699999999999999,62.695465391759456,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:05:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,80.79077972877904,80.88845917658948,9.209220271220953,9.111540823410525,136.71570462877054,-3.7744211595490924,1413.981805,6.028759833505211,5061.522897753576,20.589157681772758,0.0,20.589157681772758,15.889157681772758,4.699999999999999,20.589157681772758,0.0,20.589157681772758,15.889157681772758,4.699999999999999,298.8005196261055,219.10051962610547,79.7,75.0,4.699999999999999,29.25683662054589,6.562859905508684,22.693976715037206,17.993976715037206,4.699999999999999,1748.4596151064982,63.15524383973526,35.15524383973526,28.0,28.0,0.0,1748.4596151064982,63.15524383973526,35.15524383973526,28.0,28.0,0.0,336.0691991566356,17.583140660233934,-0.0,17.583140660233934,15.889157681772758,4.699999999999999,17.583140660233934,-0.0,17.583140660233934,15.889157681772758,4.699999999999999,287.50238058512923,219.43858058512922,68.0638,75.0,4.699999999999999,19.66999929361664,0.28934317897486866,19.380656114641774,17.993976715037206,4.699999999999999,555.1895325368972,298.8005196261055,219.10051962610547,79.7,75.0,4.699999999999999,63.15524383973526,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:06:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,80.67219985289073,80.76874095682044,9.327800147109269,9.231259043179557,136.91482302557478,-3.7747471741313348,1413.981805,5.958022626934332,5068.736520723522,20.581849999614818,0.0,20.581849999614818,15.881849999614817,4.699999999999999,20.581849999614818,0.0,20.581849999614818,15.881849999614817,4.699999999999999,298.70249561728394,219.00249561728393,79.7,75.0,4.699999999999999,30.2365857899904,7.321782130906163,22.91480365908424,18.21480365908424,4.699999999999999,1761.1375601757659,63.61317761488145,35.61317761488145,28.0,28.0,0.0,1761.1375601757659,63.61317761488145,35.61317761488145,28.0,28.0,0.0,336.07505615377033,17.576899899671055,-0.0,17.576899899671055,15.881849999614817,4.699999999999999,17.576899899671055,-0.0,17.576899899671055,15.881849999614817,4.699999999999999,287.3707102831452,219.30691028314519,68.0638,75.0,4.699999999999999,19.933313761718274,0.36407143686033483,19.56924232485794,18.21480365908424,4.699999999999999,555.0073979686471,298.70249561728394,219.00249561728393,79.7,75.0,4.699999999999999,63.61317761488145,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:07:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,80.5540355083095,80.64946684811085,9.445964491690509,9.350533151889145,137.11428245005806,-3.7750731859196094,1413.981805,5.889138643077308,5075.878733720352,20.574389047790326,0.0,20.574389047790326,15.874389047790329,4.699999999999999,20.574389047790326,0.0,20.574389047790326,15.874389047790329,4.699999999999999,298.6011190468776,218.9011190468776,79.7,75.0,4.699999999999999,31.214161590206096,8.081380266315263,23.132781323890832,18.432781323890833,4.699999999999999,1773.7641940783506,64.06925800478753,36.06925800478753,28.0,28.0,0.0,1773.7641940783506,64.06925800478753,36.06925800478753,28.0,28.0,0.0,336.08005225542655,17.570528246812938,-0.0,17.570528246812938,15.874389047790329,4.699999999999999,17.570528246812938,-0.0,17.570528246812938,15.874389047790329,4.699999999999999,287.2347425575128,219.1709425575128,68.0638,75.0,4.699999999999999,20.203192622948137,0.4477973723453662,19.75539525060277,18.432781323890833,4.699999999999999,554.8190341371366,298.6011190468776,218.9011190468776,79.7,75.0,4.699999999999999,64.06925800478753,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:08:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,80.43628990726287,80.53063905767635,9.563710092737123,9.46936094232365,137.314083705305,-3.7753991948920884,1413.981805,5.822040691400678,5082.9502572378,20.566782727478518,0.0,20.566782727478518,15.86678272747852,4.699999999999999,20.566782727478518,0.0,20.566782727478518,15.86678272747852,4.699999999999999,298.4963918377825,218.79639183778247,79.7,75.0,4.699999999999999,32.189619020055105,8.841639857495338,23.347979162559767,18.647979162559768,4.699999999999999,1786.339276587034,64.52347633232512,36.52347633232511,28.0,28.0,0.0,1786.339276587034,64.52347633232512,36.52347633232511,28.0,28.0,0.0,336.08432079070457,17.564032449266655,-0.0,17.564032449266655,15.86678272747852,4.699999999999999,17.564032449266655,-0.0,17.564032449266655,15.86678272747852,4.699999999999999,287.0944997703775,219.03069977037754,68.0638,75.0,4.699999999999999,20.479808488447308,0.5406342836212658,19.939174204826042,18.647979162559768,4.699999999999999,554.6244446152235,298.4963918377825,218.79639183778247,79.7,75.0,4.699999999999999,64.52347633232512,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:09:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,80.31896622001062,80.41225979674094,9.681033779989384,9.587740203259061,137.51422757396415,-3.7757252010997036,1413.981805,5.756664725567481,5089.951794262597,20.55903858385895,0.0,20.55903858385895,15.859038583858949,4.699999999999999,20.55903858385895,0.0,20.55903858385895,15.859038583858949,4.699999999999999,298.3883159768673,218.6883159768673,79.7,75.0,4.699999999999999,33.16301202495531,9.602546436103456,23.560465588851848,18.86046558885185,4.699999999999999,1798.8625684308895,64.97582395490758,36.97582395490759,28.0,28.0,0.0,1798.8625684308895,64.97582395490758,36.97582395490759,28.0,28.0,0.0,336.0879922996906,17.557418950615542,-0.0,17.557418950615542,15.859038583858949,4.699999999999999,17.557418950615542,-0.0,17.557418950615542,15.859038583858949,4.699999999999999,286.95000484713944,218.88620484713942,68.0638,75.0,4.699999999999999,20.763328967225924,0.642691354346445,20.120637612879477,18.86046558885185,4.699999999999999,554.4236330946309,298.3883159768673,218.6883159768673,79.7,75.0,4.699999999999999,64.97582395490758,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:10:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,80.20206749815918,80.29433120061988,9.797932501840815,9.705668799380122,137.71471495414016,-3.7760512047243537,1413.981805,5.6929496237444255,5096.884034668962,20.55116382078957,0.0,20.55116382078957,15.851163820789568,4.699999999999999,20.55116382078957,0.0,20.55116382078957,15.851163820789568,4.699999999999999,298.2768934382627,218.57689343826272,79.7,75.0,4.699999999999999,34.13439406724635,10.364086036713742,23.770308030532608,19.07030803053261,4.699999999999999,1811.3338397410419,65.4262925695551,37.426292569555095,28.0,28.0,0.0,1811.3338397410419,65.4262925695551,37.426292569555095,28.0,28.0,0.0,336.09119449342376,17.55069390295429,-0.0,17.55069390295429,15.851163820789568,4.699999999999999,17.55069390295429,-0.0,17.55069390295429,15.851163820789568,4.699999999999999,286.8012811572527,218.7374811572527,68.0638,75.0,4.699999999999999,21.05391677509099,0.754073717016145,20.299843058074845,19.07030803053261,4.699999999999999,554.216603243413,298.2768934382627,218.57689343826272,79.7,75.0,4.699999999999999,65.4262925695551,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:11:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,80.08559699134629,80.17685564578149,9.914403008653709,9.823144354218515,137.91554631927323,-3.7763772053003777,1413.981805,5.630837193542062,5103.74763644403,20.54316534084233,0.0,20.54316534084233,15.843165340842331,4.699999999999999,20.54316534084233,0.0,20.54316534084233,15.843165340842331,4.699999999999999,298.16212648544956,218.46212648544952,79.7,75.0,4.699999999999999,35.10381544247166,11.126243146710198,23.977572295761462,19.277572295761463,4.699999999999999,1823.7528365189194,65.87487300171108,37.87487300171109,28.0,28.0,0.0,1823.7528365189194,65.87487300171108,37.87487300171109,28.0,28.0,0.0,336.0940522109789,17.543863201079347,-0.0,17.543863201079347,15.843165340842331,4.699999999999999,17.543863201079347,-0.0,17.543863201079347,15.843165340842331,4.699999999999999,286.6483528999871,218.5845528999871,68.0638,75.0,4.699999999999999,21.351728874097972,0.8748821335176836,20.47684674058029,19.277572295761463,4.699999999999999,554.0033592672555,298.16212648544956,218.46212648544952,79.7,75.0,4.699999999999999,65.87487300171108,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:12:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,79.9695576790211,80.05983527525774,10.030442320978906,9.940164724742266,138.11672252459732,-3.77670320308971,1413.981805,5.570271760900675,5110.543253527749,20.535049731153272,0.0,20.535049731153272,15.835049731153275,4.699999999999999,20.535049731153272,0.0,20.535049731153272,15.835049731153275,4.699999999999999,298.0440172229644,218.34401722296437,79.7,75.0,4.699999999999999,36.07132713280664,11.889003770675226,24.182323362131413,19.482323362131414,4.699999999999999,1836.1193308208062,66.32155701793343,38.32155701793343,28.0,28.0,0.0,1836.1193308208062,66.32155701793343,38.32155701793343,28.0,28.0,0.0,336.0966874040395,17.536932470404896,-0.0,17.536932470404896,15.835049731153275,4.699999999999999,17.536932470404896,-0.0,17.536932470404896,15.835049731153275,4.699999999999999,286.49124448831975,218.42744448831974,68.0638,75.0,4.699999999999999,21.65691758251923,1.005213431259006,20.651704151260226,19.482323362131414,4.699999999999999,553.7839050765149,298.0440172229644,218.34401722296437,79.7,75.0,4.699999999999999,66.32155701793343,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:13:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,79.85395258520978,79.943272314094,10.146047414790216,10.056727685906004,138.31824427125264,-3.7770291980923503,1413.981805,5.511200196626867,5117.271517272192,20.526823300802917,0.0,20.526823300802917,15.826823300802918,4.699999999999999,20.526823300802917,0.0,20.526823300802917,15.826823300802918,4.699999999999999,297.92256789190685,218.22256789190683,79.7,75.0,4.699999999999999,37.036978167306735,12.652353395455881,24.384624771850856,19.684624771850856,4.699999999999999,1848.4330873903014,66.76633612064221,38.76633612064221,28.0,28.0,0.0,1848.4330873903014,66.76633612064221,38.76633612064221,28.0,28.0,0.0,336.09921910543835,17.52990709888569,-0.0,17.52990709888569,15.826823300802918,4.699999999999999,17.52990709888569,-0.0,17.52990709888569,15.826823300802918,4.699999999999999,286.3299809254481,218.26618092544814,68.0638,75.0,4.699999999999999,21.969629757070223,1.1451602019095934,20.82446955516063,19.684624771850856,4.699999999999999,553.5582448352907,297.92256789190685,218.22256789190683,79.7,75.0,4.699999999999999,66.76633612064221,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:14:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,79.73878470291577,79.82716899110423,10.26121529708424,10.172831008895777,138.52011223855925,-3.777355190271919,1413.981805,5.453571738014416,5123.933041162282,20.51849209102401,0.0,20.51849209102401,15.818492091024012,4.699999999999999,20.51849209102401,0.0,20.51849209102401,15.818492091024012,4.699999999999999,297.7977807973694,218.0977807973694,79.7,75.0,4.699999999999999,38.0008162345093,13.416277493914402,24.5845387405949,19.884538740594902,4.699999999999999,1860.6938719293562,67.20920184687364,39.20920184687363,28.0,28.0,0.0,1860.6938719293562,67.20920184687364,39.20920184687363,28.0,28.0,0.0,336.10176341347983,17.522792245734504,-0.0,17.522792245734504,15.818492091024012,4.699999999999999,17.522792245734504,-0.0,17.522792245734504,15.818492091024012,4.699999999999999,286.164587689358,218.100787689358,68.0638,75.0,4.699999999999999,22.290006948029376,1.2948108635613296,20.995196084468045,19.884538740594902,4.699999999999999,553.3263828265848,297.7977807973694,218.0977807973694,79.7,75.0,4.699999999999999,67.20920184687364,1.0,0.23448626852108942,0.020814093326583624,0.011721600314453068,0.02323336635150703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:15:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,79.62405699480883,79.71152753771786,10.375943005191179,10.288472462282149,138.7223270856358,-3.7776811796429683,1413.981805,5.397337861184708,5130.528421050766,20.510061889528902,0.0,20.510061889528902,15.810061889528903,4.699999999999999,20.510061889528902,0.0,20.510061889528902,15.810061889528903,4.699999999999999,297.66965830727236,217.96965830727237,79.7,75.0,4.699999999999999,38.96288767030859,14.18076153213767,24.782126138170923,20.082126138170924,4.699999999999999,1872.9014512147783,67.65014577248829,39.650145772488294,28.0,28.0,0.0,1872.9014512147783,67.65014577248829,39.650145772488294,28.0,28.0,0.0,336.1044334780761,17.515592853657683,-0.0,17.515592853657683,15.810061889528903,4.699999999999999,17.515592853657683,-0.0,17.515592853657683,15.810061889528903,4.699999999999999,285.99509071242625,217.93129071242626,68.0638,75.0,4.699999999999999,22.618185377544254,1.4542496555462847,21.16393572199797,20.082126138170924,4.699999999999999,553.0883234501371,297.66965830727236,217.96965830727237,79.7,75.0,4.699999999999999,67.65014577248829,1.0,0.23448626852108942,0.02216071539834572,0.011721600314453068,0.023499397263928867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052547265503176684,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:16:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,79.50977239612494,79.59635018916904,10.490227603875052,10.40364981083095,138.92488944895894,-3.7780071662637056,1413.981805,5.342452162529794,5137.058235311009,20.501538244104687,0.0,20.501538244104687,15.801538244104687,4.699999999999999,20.501538244104687,0.0,20.501538244104687,15.801538244104687,4.699999999999999,297.5382028536982,217.83820285369814,79.7,75.0,4.699999999999999,39.9232374347509,14.945790961284303,24.977446473466596,20.277446473466597,4.699999999999999,1885.055592967146,68.0891595074362,40.0891595074362,28.0,28.0,0.0,1885.055592967146,68.0891595074362,40.0891595074362,28.0,28.0,0.0,336.1073394903316,17.5083136604654,-0.0,17.5083136604654,15.801538244104687,4.699999999999999,17.5083136604654,-0.0,17.5083136604654,15.801538244104687,4.699999999999999,285.82151636398845,217.75771636398844,68.0638,75.0,4.699999999999999,22.95429592036256,1.6235566320220898,21.33073928834047,20.277446473466597,4.699999999999999,552.8440712249047,297.5382028536982,217.83820285369814,79.7,75.0,4.699999999999999,68.0891595074362,1.0,0.23448626852108942,0.02216071539834572,0.011721600314453068,0.023499397263928867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052547265503176684,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
2025-01-01 09:17:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,79.3959338153213,79.48163918352873,10.604066184678697,10.518360816471278,139.1277999436678,-3.7783331500540953,1413.981805,5.288870246458494,5143.523045156313,20.49292647521747,0.0,20.49292647521747,15.79292647521747,4.699999999999999,20.49292647521747,0.0,20.49292647521747,15.79292647521747,4.699999999999999,297.40341693191283,217.70341693191287,79.7,75.0,4.699999999999999,40.881909113828094,15.711351223608807,25.17055789021929,20.47055789021929,4.699999999999999,1897.156065947316,68.52623469924279,40.52623469924279,28.0,28.0,0.0,1897.156065947316,68.52623469924279,40.52623469924279,28.0,28.0,0.0,336.1105886751591,17.50095920983572,-0.0,17.50095920983572,15.79292647521747,4.699999999999999,17.50095920983572,-0.0,17.50095920983572,15.79292647521747,4.699999999999999,285.6438914294926,217.5800914294926,68.0638,75.0,4.699999999999999,23.298464098299295,1.8028076600520204,21.495656438247273,20.47055789021929,4.699999999999999,552.5936307872435,297.40341693191283,217.70341693191287,79.7,75.0,4.699999999999999,68.52623469924279,1.0,0.23448626852108942,0.02216071539834572,0.011721600314453068,0.023499397263928867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052547265503176684,51.666666666666686,0.040633454002372095,0.0015617118969298246,20.61111111111117,21.61111111111117
