occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.568,0.0172,0.0538,0.0,0.0,0.0,0.0,0.0,0.14,0,0,0,0
1.0,0.608,0.026,0.0831,0.0,0.0,0.0,0.0,0.0,0.0754,0,0,0,0
1.0,0.608,0.026,0.0831,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
1.0,0.61,0.0273,0.0921,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.621,0.0355,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.629,0.0381,0.164,0.0,0.0,0.0,0.0,0.0,0.0483,0,0,0,0
1.0,0.68,0.0551,0.252,0.0,0.0,0.0,0.0,0.0,0.0725,0,0,0,0
1.0,0.686,0.0576,0.26,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
1.0,0.719,0.074,0.315,0.0,0.0,0.0,0.0,0.0,0.454,0,0,0,0
0.956,0.709,0.0701,0.297,0.0,0.0,0.0,0.0,0.0,0.196,0,0,0,0
0.667,0.64,0.0449,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.653,0.0509,0.202,0.0,0.0,0.0,0.0,0.0,0.323,0,0,0,0
0.667,0.732,0.0895,0.333,0.0,0.0,0.0,0.0,0.0,0.194,0,0,0,0
0.667,0.732,0.0895,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.0895,0.333,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.667,0.732,0.0915,0.334,0.0,0.0,0.0,0.0,0.0,0.18,0,0,0,0
0.667,0.732,0.105,0.342,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.622,0.721,0.099,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0604,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0612,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.191,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.333,0.647,0.0664,0.191,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.333,0.647,0.0672,0.19,0.0,0.0,0.0,0.0,0.0,0.361,0,0,0,0
0.333,0.647,0.0724,0.185,0.0,0.0,0.0,0.0,0.0,0.18,0,0,0,0
0.333,0.647,0.0724,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0724,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0729,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.181,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.333,0.647,0.0759,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.077,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0845,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0845,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0845,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.085,0.18,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.333,0.647,0.0888,0.182,0.0,0.0,0.0,0.0,0.0,0.18,0,0,0,0
0.333,0.647,0.0888,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.649,0.09,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.0982,0.198,0.0,0.0,0.0,0.0,0.133,0.0,0,0,0,0
0.333,0.66,0.0982,0.198,0.0,0.0,0.0,0.0,1.0,0.0902,0,0,0,0
0.333,0.66,0.0982,0.198,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.333,0.662,0.101,0.203,0.0,0.0,0.0,0.0,0.933,0.0902,0,0,0,0
0.333,0.679,0.12,0.238,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.333,0.679,0.12,0.238,0.0,0.0,0.0,0.0,0.0,0.271,0,0,0,0
0.333,0.679,0.12,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.682,0.123,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.145,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.145,0.305,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.333,0.699,0.145,0.305,0.0,0.0,0.0,0.0,0.133,0.0902,0,0,0,0
0.333,0.7,0.151,0.313,0.0,0.0,0.0,0.0,0.867,0.0,0,0,0,0
0.378,0.705,0.191,0.362,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.711,0.724,0.214,0.403,0.0,0.0,0.0,0.0,0.133,0.18,0,0,0,0
1.0,0.849,0.366,0.674,0.0,0.0,0.0,0.0,1.0,0.0902,0,0,0,0
1.0,0.866,0.418,0.714,0.0,0.0,0.0,0.0,1.0,0.145,0,0,0,0
0.956,0.955,0.725,0.936,0.0,0.0,0.0,0.0,1.0,0.362,0,0,0,0
0.667,0.836,0.51,0.668,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.836,0.51,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.833,0.526,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.629,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.629,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.629,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.803,0.625,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.742,0.542,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.634,0.189,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.634,0.189,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.634,0.189,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.631,0.176,0.195,0.0,0.0,0.0,0.0,0.0,0.0497,0,0,0,0
0.667,0.614,0.0879,0.116,0.0,0.0,0.0,0.0,0.0,0.124,0,0,0,0
0.711,0.614,0.0879,0.116,0.0,0.0,0.0,0.0,0.133,0.0,0,0,0,0
1.0,0.614,0.0879,0.116,0.0,0.0,0.0,0.0,1.0,0.0767,0,0,0,0
1.0,0.614,0.0818,0.11,0.0,0.0,0.0,0.0,0.933,0.0,0,0,0,0
1.0,0.608,0.0424,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0424,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0424,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0402,0.0718,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.026,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.026,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.026,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.025,0.0565,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0183,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0183,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0183,0.0493,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
1.0,0.602,0.018,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.569,0.0185,0.0629,0.0,0.0,0.0,0.0,0.0,0.133,0,0,0,0
1.0,0.621,0.0355,0.151,0.0,0.0,0.0,0.0,0.0,0.313,0,0,0,0
1.0,0.634,0.0406,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.719,0.074,0.315,0.0,0.0,0.0,0.0,0.0,0.0463,0,0,0,0
1.0,0.719,0.074,0.315,0.0,0.0,0.0,0.0,0.0,0.116,0,0,0,0
1.0,0.719,0.074,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.721,0.0761,0.317,0.0,0.0,0.0,0.0,0.0,0.0485,0,0,0,0
1.0,0.732,0.0895,0.333,0.0,0.0,0.0,0.0,0.0,0.277,0,0,0,0
1.0,0.744,0.0944,0.352,0.0,0.0,0.0,0.0,0.133,0.451,0,0,0,0
1.0,0.818,0.126,0.475,0.0,0.0,0.0,0.0,0.867,0.185,0,0,0,0
0.956,0.806,0.123,0.458,0.0,0.0,0.0,0.0,0.0,0.397,0,0,0,0
0.667,0.732,0.105,0.342,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.622,0.721,0.099,0.323,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.333,0.647,0.0604,0.196,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.333,0.647,0.0612,0.195,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.333,0.647,0.0664,0.191,0.0,0.0,0.222,0.133,0.0,0.18,0,0,0,0
0.333,0.647,0.0664,0.191,0.0,0.0,0.438,1.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.191,0.0,0.0,0.428,0.8,0.0,0.0902,0,0,0,0
0.333,0.647,0.0672,0.19,0.0,0.0,0.34,0.0,0.0,0.18,0,0,0,0
0.333,0.647,0.0724,0.185,0.0,0.0,0.0471,0.0,0.0,0.18,0,0,0,0
0.333,0.647,0.0724,0.185,0.0,0.0,0.242,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0724,0.185,0.0,0.0,0.222,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0729,0.185,0.0,0.0,0.242,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.181,0.0,0.0,0.202,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.181,0.0,0.0,0.212,0.0,0.0,0.0902,0,0,0,0
0.378,0.658,0.0839,0.198,0.0,0.0,0.242,0.0,0.0,0.0902,0,0,0,0
0.667,0.732,0.138,0.312,0.0,0.0,0.222,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.153,0.31,0.0,0.0,0.485,0.0,0.0,0.0902,0,0,0,0
0.667,0.732,0.153,0.31,0.0,0.0,0.175,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.153,0.31,0.0,0.0,0.165,0.0,0.0,0.0,0,0,0,0
0.622,0.721,0.144,0.293,0.0,0.0,0.135,0.0,0.0,0.0902,0,0,0,0
0.333,0.647,0.0888,0.182,0.0,0.0,0.0572,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.182,0.0,0.0,0.35,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.182,0.0,0.0,0.276,0.0,0.0,0.0,0,0,0,0
0.333,0.649,0.09,0.184,0.0,0.0,0.549,0.133,0.0,0.0,0,0,0,0
0.333,0.66,0.0982,0.198,0.0,0.0,0.424,1.0,0.0,0.0902,0,0,0,0
0.333,0.66,0.0982,0.198,0.0,0.0,0.242,0.8,0.0,0.0,0,0,0,0
0.333,0.66,0.0982,0.198,0.0,0.0,0.145,0.0,0.0,0.0,0,0,0,0
0.378,0.678,0.115,0.229,0.0,0.0,0.515,0.0,0.0,0.0503,0,0,0,0
0.667,0.797,0.224,0.427,0.0,0.0,0.273,0.0,0.0,0.176,0,0,0,0
0.667,0.797,0.224,0.427,0.0,0.0,0.0471,0.0,0.0,0.18,0,0,0,0
0.667,0.797,0.224,0.427,0.0,0.0,0.382,0.0,0.0,0.567,0,0,0,0
0.667,0.802,0.23,0.445,0.0,0.0,0.393,0.0,0.0,0.309,0,0,0,0
0.667,0.836,0.273,0.561,0.0,0.0,0.212,0.0,0.0,0.18,0,0,0,0
0.667,0.836,0.273,0.561,0.0,0.0,0.0404,0.0,0.0,0.0439,0,0,0,0
0.667,0.836,0.273,0.561,0.0,0.0,0.165,0.0,0.0,0.0659,0,0,0,0
0.667,0.838,0.286,0.576,0.0,0.0,0.0404,0.0,0.0,0.0,0,0,0,0
0.667,0.849,0.366,0.674,0.0,0.0,0.31,0.0,0.0,0.0902,0,0,0,0
0.667,0.849,0.366,0.674,0.478,0.133,0.155,0.0,0.0,0.0902,0,0,0,0
0.667,0.849,0.366,0.674,0.193,1.0,0.212,0.0,0.0,0.361,0,0,0,0
0.667,0.847,0.385,0.673,0.382,1.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.836,0.51,0.668,0.393,1.0,0.0,0.0,0.0,0.143,0,0,0,0
0.667,0.836,0.51,0.668,0.428,0.0667,0.0,0.0,0.0,0.211,0,0,0,0
0.667,0.836,0.51,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.833,0.526,0.652,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.667,0.81,0.629,0.549,0.0,0.0,0.0,0.0,0.0,0.591,0,0,0,0
0.667,0.81,0.629,0.549,0.0,0.0,0.0,0.0,0.0,0.169,0,0,0,0
0.711,0.827,0.67,0.582,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.956,0.911,0.89,0.748,0.0,0.0,0.0,0.0,0.0,0.0504,0,0,0,0
0.667,0.758,0.596,0.418,0.0,0.0,0.0,0.0,0.0,0.277,0,0,0,0
0.711,0.771,0.635,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.857,0.887,0.602,0.333,0.133,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.837,0.817,0.57,0.461,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.706,0.363,0.365,0.364,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.697,0.34,0.344,0.395,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.644,0.212,0.228,0.338,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.694,0.326,0.332,0.0,1.0,0.0,0.0,0.0,0.0519,0,0,0,0
1.0,0.607,0.0783,0.107,0.0,1.0,0.0,0.0,0.0,0.389,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.333,0.0,0.0,0.0,0.13,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.569,0.0185,0.0629,0.0,0.0,0.0,0.0,0.0,0.142,0,0,0,0
1.0,0.621,0.0355,0.151,0.0,0.0,0.0,0.0,0.0,0.363,0,0,0,0
1.0,0.634,0.0406,0.173,0.0,0.0,0.0,0.0,0.133,0.0,0,0,0,0
1.0,0.719,0.074,0.315,0.0,0.0,0.0,0.0,1.0,0.0902,0,0,0,0
1.0,0.719,0.074,0.315,0.0,0.0,0.0,0.0,0.933,0.192,0,0,0,0
1.0,0.719,0.074,0.315,0.0,0.0,0.0,0.0,0.0,0.665,0,0,0,0
1.0,0.721,0.0761,0.317,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
1.0,0.732,0.0895,0.333,0.0,0.0,0.0,0.0,0.0,0.247,0,0,0,0
1.0,0.732,0.0895,0.333,0.0,0.0,0.0,0.0,0.0,0.135,0,0,0,0
0.956,0.721,0.0846,0.314,0.0,0.0,0.0,0.0,0.0,0.18,0,0,0,0
0.667,0.647,0.0537,0.192,0.0,0.0,0.0,0.0,0.0,0.143,0,0,0,0
0.667,0.647,0.0604,0.196,0.0,0.0,0.0,0.0,0.0,0.678,0,0,0,0
0.667,0.647,0.0604,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.647,0.0604,0.196,0.0,0.0,0.0,0.0,0.0,0.23,0,0,0,0
0.622,0.647,0.0612,0.195,0.0,0.0,0.0,0.0,0.0,0.288,0,0,0,0
0.333,0.647,0.0664,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.191,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.333,0.647,0.0664,0.191,0.0,0.0,0.0,0.0,0.0,0.157,0,0,0,0
0.289,0.636,0.0597,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0444,0.573,0.0234,0.0675,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0724,0.185,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.378,0.658,0.0809,0.202,0.0,0.0,0.0,0.0,0.0,0.271,0,0,0,0
0.667,0.732,0.136,0.312,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.667,0.732,0.136,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.136,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.138,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.153,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.153,0.31,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.667,0.732,0.153,0.31,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.667,0.732,0.154,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.162,0.315,0.0,0.0,0.0,0.0,0.0,0.18,0,0,0,0
0.667,0.732,0.162,0.315,0.0,0.0,0.0,0.0,0.0,0.18,0,0,0,0
0.667,0.732,0.162,0.315,0.0,0.0,0.242,0.133,0.0,0.0,0,0,0,0
0.667,0.736,0.164,0.319,0.0,0.0,0.108,0.8,0.0,0.0,0,0,0,0
0.667,0.758,0.181,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.181,0.347,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.667,0.758,0.181,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.763,0.186,0.358,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.622,0.781,0.21,0.402,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.333,0.679,0.12,0.238,0.0,0.0,0.0,0.0,0.0,0.271,0,0,0,0
0.333,0.679,0.12,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.682,0.123,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.145,0.305,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.289,0.681,0.127,0.271,0.0,0.0,0.0,0.0,0.0,0.361,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0444,0.581,0.0392,0.091,0.0,0.0,0.0,0.0,0.133,0.0902,0,0,0,0
0.333,0.705,0.191,0.362,0.0,0.0,0.0,0.0,1.0,0.271,0,0,0,0
0.333,0.705,0.191,0.362,0.0,0.0,0.0,0.0,1.0,0.18,0,0,0,0
0.333,0.705,0.191,0.362,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.333,0.704,0.201,0.361,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.333,0.699,0.263,0.359,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.378,0.717,0.296,0.4,0.0,0.0,0.0,0.0,0.0,0.0902,0,0,0,0
0.667,0.836,0.51,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.833,0.526,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.629,0.549,0.0,0.0,0.0,0.0,0.0,0.051,0,0,0,0
0.667,0.81,0.629,0.549,0.0,0.0,0.0,0.0,0.0,0.23,0,0,0,0
0.667,0.81,0.629,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.803,0.625,0.531,0.0,0.0,0.0,0.0,0.0,0.0432,0,0,0,0
0.711,0.771,0.635,0.442,0.0,0.0,0.0,0.0,0.0,0.0648,0,0,0,0
1.0,0.843,0.848,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
